Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
Feb,2025,Department of Housing and Urban Development,Management and Administration,Community Planning and Development,86-0338,FY2019-FY2020,2020,86-0338 19/20 - Community Planning and Development,$0.4M,$0.4M,100.0%
Feb,2025,Department of Housing and Urban Development,Management and Administration,Information Technology Fund,86-4586,FY2021-FY2024,2024,86-4586 21/24 - Information Technology Fund,$0.4M,$0.4M,100.0%
Feb,2025,Department of Housing and Urban Development,Management and Administration,Information Technology Fund,86-4586,FY2022-FY2024,2024,86-4586 22/24 - Information Technology Fund,$0.4M,$0.4M,100.0%
Feb,2025,Department of Housing and Urban Development,Community Planning and Development,Community Development Fund,86-0162,FY2020-FY2022,2022,86-0162 20/22 - Community Development Fund,$0.3M,$0.3M,100.0%
Feb,2025,Department of Housing and Urban Development,Community Planning and Development,Community Development Fund,86-0162,FY2021-FY2023,2023,86-0162 21/23 - Community Development Fund,$0.3M,$0.3M,100.0%
Feb,2025,Department of Housing and Urban Development,Housing Programs,Housing Counseling Assistance,86-0156,FY2023-FY2024,2024,86-0156 23/24 - Housing Counseling Assistance,$0.3M,$0.3M,100.0%
Feb,2025,Department of Housing and Urban Development,Management and Administration,Office of Inspector General,86-0189,FY2022,2022,86-0189 /22 - Office of Inspector General,$0.3M,$0.3M,100.0%
Feb,2025,Department of Housing and Urban Development,Office of Lead Hazard Control and Healthy Homes,Lead Hazard Reduction,86-0174,No Year,No Year,86-0174 /X - Lead Hazard Reduction,$0.3M,$0.3M,100.0%
Feb,2025,Department of Housing and Urban Development,Public and Indian Housing Programs,Native American Housing Block Grants,86-0313,No Year,No Year,86-0313 /X - Native American Housing Block Grants,$0.3M,$0.3M,100.0%
Feb,2025,Department of Housing and Urban Development,Public and Indian Housing Programs,Self-Sufficiency Programs,86-0350,FY2020-FY2023,2023,86-0350 20/23 - Self-Sufficiency Programs,$0.3M,$0.3M,100.0%
Feb,2025,Department of Housing and Urban Development,Community Planning and Development,Home Investment Partnerships Program,86-0205,FY2019-FY2022,2022,86-0205 19/22 - Home Investment Partnerships Program,$0.2M,$0.2M,100.0%
Feb,2025,Department of Housing and Urban Development,Government National Mortgage Association,Guarantees of Mortgage-backed Securities Loan Guarantee Program,86-0186,FY2022-FY2023,2023,86-0186 22/23 - Guarantees of Mortgage-backed Securities Loan Guarantee Program,$0.2M,$0.2M,100.0%
Feb,2025,Department of Housing and Urban Development,Housing Programs,Rental Housing Assistance,86-0148,No Year,No Year,86-0148 /X - Rental Housing Assistance,$0.2M,$0.2M,100.0%
Feb,2025,Department of Housing and Urban Development,Housing Programs,Housing for Persons with Disabilities,86-0237,FY2021-FY2024,2024,86-0237 21/24 - Housing for Persons with Disabilities,$0.2M,$0.2M,100.0%
Feb,2025,Department of Housing and Urban Development,Management and Administration,Office of Inspector General,86-0189,FY2023,2023,86-0189 /23 - Office of Inspector General,$0.2M,$0.2M,100.0%
Feb,2025,Department of Housing and Urban Development,Management and Administration,Executive Offices,86-0332,FY2020-FY2021,2021,86-0332 20/21 - Executive Offices,$0.2M,$0.2M,100.0%
Feb,2025,Department of Housing and Urban Development,Management and Administration,"Administration, Operations and Management",86-0335,FY2019-FY2021,2021,"86-0335 19/21 - Administration, Operations and Management",$0.2M,$0.2M,100.0%
Feb,2025,Department of Housing and Urban Development,Management and Administration,Information Technology Fund,86-4586,FY2020-FY2022,2022,86-4586 20/22 - Information Technology Fund,$0.2M,$0.2M,100.0%
Feb,2025,Department of Housing and Urban Development,Community Planning and Development,Community Development Fund,86-0162,FY2018-FY2020,2020,86-0162 18/20 - Community Development Fund,$0.1M,$0.1M,100.0%
Feb,2025,Department of Housing and Urban Development,Community Planning and Development,Home Investment Partnerships Program,86-0205,FY2020-FY2023,2023,86-0205 20/23 - Home Investment Partnerships Program,$0.1M,$0.1M,100.0%
Feb,2025,Department of Housing and Urban Development,Community Planning and Development,Housing Opportunities for Persons with AIDS,86-0308,No Year,No Year,86-0308 /X - Housing Opportunities for Persons with AIDS,$0.0M,$0.1M,0.0%
Feb,2025,Department of Housing and Urban Development,Community Planning and Development,Revolving Fund (liquidating Programs),86-4015,No Year,No Year,86-4015 /X - Revolving Fund (liquidating Programs),$0.1M,$0.1M,100.0%
Feb,2025,Department of Housing and Urban Development,Government National Mortgage Association,Guarantees of Mortgage-backed Securities Loan Guarantee Program,86-0186,FY2019-FY2020,2020,86-0186 19/20 - Guarantees of Mortgage-backed Securities Loan Guarantee Program,$0.1M,$0.1M,100.0%
Feb,2025,Department of Housing and Urban Development,Government National Mortgage Association,Guarantees of Mortgage-backed Securities Loan Guarantee Program,86-0186,FY2023-FY2024,2024,86-0186 23/24 - Guarantees of Mortgage-backed Securities Loan Guarantee Program,$0.0M,$0.1M,78.0%
Feb,2025,Department of Housing and Urban Development,Housing Programs,Homeownership and Opportunity for People Everywhere Grants (HOPE,86-0196,No Year,No Year,86-0196 /X - Homeownership and Opportunity for People Everywhere Grants (HOPE,$0.1M,$0.1M,100.0%
Feb,2025,Department of Housing and Urban Development,Housing Programs,Project-based Rental Assistance,86-0303,FY2019-FY2020,2020,86-0303 19/20 - Project-based Rental Assistance,$0.1M,$0.1M,100.0%
Feb,2025,Department of Housing and Urban Development,Management and Administration,Public and Indian Housing,86-0337,FY2019-FY2024,2024,86-0337 19/24 - Public and Indian Housing,$0.1M,$0.1M,97.2%
Feb,2025,Department of Housing and Urban Development,Management and Administration,Policy Development and Research,86-0339,FY2019-FY2020,2020,86-0339 19/20 - Policy Development and Research,$0.1M,$0.1M,100.0%
Feb,2025,Department of Housing and Urban Development,Management and Administration,Office of Healthy Homes and Lead Hazard Control Personnel Compen,86-0341,FY2019-FY2020,2020,86-0341 19/20 - Office of Healthy Homes and Lead Hazard Control Personnel Compen,$0.1M,$0.1M,100.0%
Feb,2025,Department of Housing and Urban Development,Policy Development and Research,Research and Technology,86-0108,No Year,No Year,86-0108 /X - Research and Technology,$0.1M,$0.1M,100.0%
Feb,2025,Department of Housing and Urban Development,Policy Development and Research,Research and Technology,86-0108,FY2021-FY2022,2022,86-0108 21/22 - Research and Technology,$0.1M,$0.1M,100.0%
Feb,2025,Department of Housing and Urban Development,Policy Development and Research,Research and Technology,86-0108,FY2022-FY2023,2023,86-0108 22/23 - Research and Technology,$0.1M,$0.1M,100.0%
Feb,2025,Department of Housing and Urban Development,Public and Indian Housing Programs,Tenant-based Rental Assistance,86-0302,FY2023-FY2026,2026,86-0302 23/26 - Tenant-based Rental Assistance,$0.0M,$0.1M,0.0%
Feb,2025,Department of Housing and Urban Development,Public and Indian Housing Programs,Self-Sufficiency Programs,86-0350,FY2019-FY2020,2020,86-0350 19/20 - Self-Sufficiency Programs,$0.1M,$0.1M,100.0%
Feb,2025,Department of Housing and Urban Development,Community Planning and Development,Home Investment Partnerships Program,86-0205,No Year,No Year,86-0205 /X - Home Investment Partnerships Program,$0.0M,$0.0M,100.0%
Feb,2025,Department of Housing and Urban Development,Community Planning and Development,Housing Opportunities for Persons with AIDS,86-0308,FY2021-FY2023,2023,86-0308 21/23 - Housing Opportunities for Persons with AIDS,$0.0M,$0.0M,100.0%
Feb,2025,Department of Housing and Urban Development,Government National Mortgage Association,Guarantees of Mortgage-backed Securities Loan Guarantee Program,86-0186,FY2020-FY2021,2021,86-0186 20/21 - Guarantees of Mortgage-backed Securities Loan Guarantee Program,$0.0M,$0.0M,100.0%
Feb,2025,Department of Housing and Urban Development,Government National Mortgage Association,Guarantees of Mortgage-backed Securities Loan Guarantee Program,86-0186,FY2021-FY2022,2022,86-0186 21/22 - Guarantees of Mortgage-backed Securities Loan Guarantee Program,$0.0M,$0.0M,100.0%
Feb,2025,Department of Housing and Urban Development,Housing Programs,FHA-mutual Mortgage Insurance Program Account,86-0183,No Year,No Year,86-0183 /X - FHA-mutual Mortgage Insurance Program Account,$0.0M,$0.0M,100.0%
Feb,2025,Department of Housing and Urban Development,Housing Programs,Housing for Persons with Disabilities,86-0237,FY2012-FY2015,2015,86-0237 12/15 - Housing for Persons with Disabilities,$0.0M,$0.0M,100.0%
Feb,2025,Department of Housing and Urban Development,Housing Programs,Nehemiah Housing Opportunity Fund,86-4071,No Year,No Year,86-4071 /X - Nehemiah Housing Opportunity Fund,$0.0M,$0.0M,100.0%
Feb,2025,Department of Housing and Urban Development,Housing Programs,FHA-mutual Mortgage Insurance Direct Loan Financing Account,86-4242,No Year,No Year,86-4242 /X - FHA-mutual Mortgage Insurance Direct Loan Financing Account,$0.0M,$0.0M,98.7%
Feb,2025,Department of Housing and Urban Development,Management and Administration,Public and Indian Housing,86-0337,FY2018-FY2023,2023,86-0337 18/23 - Public and Indian Housing,$0.0M,$0.0M,100.0%
Feb,2025,Department of Housing and Urban Development,Management and Administration,Program Offices,86-0479,FY2020-FY2025,2025,86-0479 20/25 - Program Offices,$0.0M,$0.0M,100.0%
Feb,2025,Department of Housing and Urban Development,Management and Administration,Information Technology Fund,86-4586,FY2019-FY2021,2021,86-4586 19/21 - Information Technology Fund,$0.0M,$0.0M,100.0%
Feb,2025,Department of Housing and Urban Development,Policy Development and Research,Research and Technology,86-0108,FY2023-FY2024,2024,86-0108 23/24 - Research and Technology,$0.0M,$0.0M,100.0%
Feb,2025,Department of Housing and Urban Development,Public and Indian Housing Programs,Native Hawaiian Housing Block Grant,86-0235,No Year,No Year,86-0235 /X - Native Hawaiian Housing Block Grant,$0.0M,$0.0M,100.0%
Feb,2025,Department of Housing and Urban Development,Public and Indian Housing Programs,Tenant-based Rental Assistance,86-0302,FY2018-FY2021,2021,86-0302 18/21 - Tenant-based Rental Assistance,$0.0M,$0.0M,100.0%
Feb,2025,Department of Housing and Urban Development,Public and Indian Housing Programs,Choice Neighborhoods Initiative,86-0349,FY2017-FY2019,2019,86-0349 17/19 - Choice Neighborhoods Initiative,$0.0M,$0.0M,100.0%
Feb,2025,Department of Housing and Urban Development,Public and Indian Housing Programs,Choice Neighborhoods Initiative,86-0349,FY2018-FY2020,2020,86-0349 18/20 - Choice Neighborhoods Initiative,$0.0M,$0.0M,100.0%
Feb,2025,Department of Justice,Federal Bureau of Investigation,Salaries and Expenses,15-0200,FY2025,2025,15-0200 /25 - Salaries and Expenses,"$1,769.7M","$5,530.9M",32.0%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,United States Victims of State Sponsored Terrorism Fund,15-5608,No Year,No Year,15-5608 /X - United States Victims of State Sponsored Terrorism Fund,"$3,136.0M","$4,771.4M",65.7%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,Assets Forfeiture Fund,15-5042,No Year,No Year,15-5042 /X - Assets Forfeiture Fund,"$2,983.7M","$3,987.7M",74.8%
Feb,2025,Department of Justice,Federal Prison System,Salaries and Expenses,15-1060,FY2025,2025,15-1060 /25 - Salaries and Expenses,$473.4M,"$3,865.5M",12.2%
Feb,2025,Department of Justice,"Justice Operations, Management, and Accountability",Working Capital Fund,15-4526,No Year,No Year,15-4526 /X - Working Capital Fund,"$1,493.6M","$2,893.7M",51.6%
Feb,2025,Department of Justice,"State, Local, and Tribal Justice Assistance",Crime Victims Fund,15-5041,No Year,No Year,15-5041 /X - Crime Victims Fund,"$2,582.5M","$2,716.4M",95.1%
Feb,2025,Department of Justice,"State, Local, and Tribal Justice Assistance",State and Local Law Enforcement Assistance,15-0404,No Year,No Year,15-0404 /X - State and Local Law Enforcement Assistance,"$1,670.0M","$2,593.1M",64.4%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,Victims Compensation Fund,15-0139,No Year,No Year,15-0139 /X - Victims Compensation Fund,"$1,673.5M","$2,500.7M",66.9%
Feb,2025,Department of Justice,Federal Bureau of Investigation,Salaries and Expenses,15-0200,No Year,No Year,15-0200 /X - Salaries and Expenses,"$1,121.3M","$1,354.8M",82.8%
Feb,2025,Department of Justice,Federal Bureau of Investigation,Construction,15-0203,No Year,No Year,15-0203 /X - Construction,"$1,176.8M","$1,227.8M",95.8%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,"Salaries and Expenses, United States Attorneys",15-0322,FY2025,2025,"15-0322 /25 - Salaries and Expenses, United States Attorneys",$197.9M,"$1,225.2M",16.2%
Feb,2025,Department of Justice,Drug Enforcement Administration,Salaries and Expenses,15-1100,FY2025,2025,15-1100 /25 - Salaries and Expenses,$263.8M,"$1,167.3M",22.6%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,Federal Prisoner Detention,15-1020,No Year,No Year,15-1020 /X - Federal Prisoner Detention,$114.9M,$990.5M,11.6%
Feb,2025,Department of Justice,Federal Prison System,Buildings and Facilities,15-1003,No Year,No Year,15-1003 /X - Buildings and Facilities,$868.6M,$903.7M,96.1%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,"Salaries and Expenses, United States Marshals Service",15-0324,FY2025,2025,"15-0324 /25 - Salaries and Expenses, United States Marshals Service",$112.7M,$791.6M,14.2%
Feb,2025,Department of Justice,"Bureau of Alcohol, Tobacco, Firearms and Explosives",Salaries and Expenses,15-0700,FY2025,2025,15-0700 /25 - Salaries and Expenses,$192.1M,$786.0M,24.4%
Feb,2025,Department of Justice,Drug Enforcement Administration,Diversion Control Fee Account,15-5131,No Year,No Year,15-5131 /X - Diversion Control Fee Account,$519.9M,$779.0M,66.7%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,"Salaries and Expenses, General Legal Activities",15-0128,No Year,No Year,"15-0128 /X - Salaries and Expenses, General Legal Activities",$580.4M,$699.9M,82.9%
Feb,2025,Department of Justice,Federal Prison System,"Commissary Funds, Federal Prisons (trust Revolving Fund)",15-8408,No Year,No Year,"15-8408 /X - Commissary Funds, Federal Prisons (trust Revolving Fund)",$433.5M,$665.6M,65.1%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,"Salaries and Expenses, General Legal Activities",15-0128,FY2025,2025,"15-0128 /25 - Salaries and Expenses, General Legal Activities",$169.4M,$599.0M,28.3%
Feb,2025,Department of Justice,"State, Local, and Tribal Justice Assistance",Violence against Women Prevention and Prosecution Programs,15-0409,No Year,No Year,15-0409 /X - Violence against Women Prevention and Prosecution Programs,$444.9M,$479.1M,92.9%
Feb,2025,Department of Justice,"State, Local, and Tribal Justice Assistance","Research, Evaluation and Statistics",15-0401,No Year,No Year,"15-0401 /X - Research, Evaluation and Statistics",$341.7M,$473.1M,72.2%
Feb,2025,Department of Justice,"Justice Operations, Management, and Accountability",Administrative Review and Appeals,15-0339,FY2025,2025,15-0339 /25 - Administrative Review and Appeals,$84.6M,$388.0M,21.8%
Feb,2025,Department of Justice,Federal Prison System,"Federal Prison Industries, Incorporated",15-4500,No Year,No Year,"15-4500 /X - Federal Prison Industries, Incorporated",$165.0M,$384.6M,42.9%
Feb,2025,Department of Justice,"State, Local, and Tribal Justice Assistance",Community Oriented Policing Services,15-0406,No Year,No Year,15-0406 /X - Community Oriented Policing Services,$341.6M,$378.5M,90.3%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,Fees and Expenses of Witnesses,15-0311,No Year,No Year,15-0311 /X - Fees and Expenses of Witnesses,$194.0M,$352.6M,55.0%
Feb,2025,Department of Justice,"State, Local, and Tribal Justice Assistance",Juvenile Justice Programs,15-0405,No Year,No Year,15-0405 /X - Juvenile Justice Programs,$211.5M,$308.2M,68.6%
Feb,2025,Department of Justice,"State, Local, and Tribal Justice Assistance",Public Safety Officer Benefits,15-0403,No Year,No Year,15-0403 /X - Public Safety Officer Benefits,$222.7M,$275.9M,80.7%
Feb,2025,Department of Justice,Drug Enforcement Administration,Salaries and Expenses,15-1100,No Year,No Year,15-1100 /X - Salaries and Expenses,$256.6M,$266.2M,96.4%
Feb,2025,Department of Justice,Interagency Law Enforcement,Interagency Crime and Drug Enforcement,15-0323,FY2025,2025,15-0323 /25 - Interagency Crime and Drug Enforcement,$17.9M,$225.1M,7.9%
Feb,2025,Department of Justice,"Bureau of Alcohol, Tobacco, Firearms and Explosives",Salaries and Expenses,15-0700,No Year,No Year,15-0700 /X - Salaries and Expenses,$205.7M,$223.9M,91.8%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,"Salaries and Expenses, Antitrust Division",15-0319,No Year,No Year,"15-0319 /X - Salaries and Expenses, Antitrust Division",$95.2M,$188.8M,50.4%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,"Salaries and Expenses, United States Attorneys",15-0322,No Year,No Year,"15-0322 /X - Salaries and Expenses, United States Attorneys",$132.1M,$183.8M,71.9%
Feb,2025,Department of Justice,Federal Bureau of Investigation,Salaries and Expenses,15-0200,FY2024,2024,15-0200 /24 - Salaries and Expenses,$88.8M,$168.8M,52.6%
Feb,2025,Department of Justice,Federal Prison System,Salaries and Expenses,15-1060,FY2021,2021,15-1060 /21 - Salaries and Expenses,$151.1M,$152.8M,98.9%
Feb,2025,Department of Justice,Federal Bureau of Investigation,Salaries and Expenses,15-0200,FY2025-FY2026,2026,15-0200 25/26 - Salaries and Expenses,$143.4M,$143.5M,99.9%
Feb,2025,Department of Justice,Federal Prison System,Salaries and Expenses,15-1060,FY2023,2023,15-1060 /23 - Salaries and Expenses,$131.6M,$137.1M,96.0%
Feb,2025,Department of Justice,Federal Bureau of Investigation,Salaries and Expenses,15-0200,FY2022,2022,15-0200 /22 - Salaries and Expenses,$127.9M,$130.2M,98.2%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,"Justice Prisoner and Alien Transportation System Fund, U.S. Mars",15-4575,No Year,No Year,"15-4575 /X - Justice Prisoner and Alien Transportation System Fund, U.S. Mars",$75.4M,$127.3M,59.2%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,United States Trustee System Fund,15-5073,No Year,No Year,15-5073 /X - United States Trustee System Fund,$19.1M,$121.9M,15.7%
Feb,2025,Department of Justice,Federal Bureau of Investigation,Salaries and Expenses,15-0200,FY2021,2021,15-0200 /21 - Salaries and Expenses,$110.7M,$112.4M,98.5%
Feb,2025,Department of Justice,Federal Prison System,Salaries and Expenses,15-1060,FY2022,2022,15-1060 /22 - Salaries and Expenses,$106.9M,$110.2M,97.0%
Feb,2025,Department of Justice,"Justice Operations, Management, and Accountability",Salaries and Expenses,15-0129,FY2025,2025,15-0129 /25 - Salaries and Expenses,$32.8M,$98.9M,33.1%
Feb,2025,Department of Justice,Federal Bureau of Investigation,Salaries and Expenses,15-0200,FY2023,2023,15-0200 /23 - Salaries and Expenses,$91.3M,$98.5M,92.7%
Feb,2025,Department of Justice,Federal Bureau of Investigation,Salaries and Expenses,15-0200,FY2020,2020,15-0200 /20 - Salaries and Expenses,$77.4M,$79.7M,97.1%
Feb,2025,Department of Justice,"Justice Operations, Management, and Accountability",Office of the Inspector General,15-0328,FY2025,2025,15-0328 /25 - Office of the Inspector General,$8.8M,$79.4M,11.1%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,"Salaries and Expenses, United States Marshals Service",15-0324,No Year,No Year,"15-0324 /X - Salaries and Expenses, United States Marshals Service",$65.2M,$79.2M,82.3%
Feb,2025,Department of Justice,Federal Prison System,Salaries and Expenses,15-1060,FY2024,2024,15-1060 /24 - Salaries and Expenses,$13.7M,$77.1M,17.7%
Feb,2025,Department of Justice,National Security Division,Salaries and Expenses,15-1300,FY2025,2025,15-1300 /25 - Salaries and Expenses,$9.5M,$64.3M,14.8%
Feb,2025,Department of Justice,"Justice Operations, Management, and Accountability",Justice Information Sharing Technology,15-0134,No Year,No Year,15-0134 /X - Justice Information Sharing Technology,$44.4M,$63.3M,70.1%
Feb,2025,Department of Justice,"Justice Operations, Management, and Accountability",Administrative Review and Appeals,15-0339,No Year,No Year,15-0339 /X - Administrative Review and Appeals,$58.8M,$58.8M,100.0%
Feb,2025,Department of Justice,Interagency Law Enforcement,Interagency Crime and Drug Enforcement,15-0323,No Year,No Year,15-0323 /X - Interagency Crime and Drug Enforcement,$33.7M,$57.6M,58.4%
Feb,2025,Department of Justice,Radiation Exposure Compensation,Radiation Exposure Compensation Trust Fund,15-8116,No Year,No Year,15-8116 /X - Radiation Exposure Compensation Trust Fund,$42.2M,$56.0M,75.3%
Feb,2025,Department of Justice,Federal Prison System,Salaries and Expenses,15-1060,FY2020,2020,15-1060 /20 - Salaries and Expenses,$54.9M,$55.2M,99.4%
Feb,2025,Department of Justice,Federal Prison System,Salaries and Expenses,75-15-1060,FY2025,2025,75-15-1060 /25 - Salaries and Expenses,$0.1M,$40.7M,0.2%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,"Salaries and Expenses, United States Attorneys",15-0322,FY2023,2023,"15-0322 /23 - Salaries and Expenses, United States Attorneys",$34.1M,$34.8M,97.7%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,"Salaries and Expenses, General Legal Activities",15-0128,FY2025-FY2026,2026,"15-0128 25/26 - Salaries and Expenses, General Legal Activities",$25.1M,$34.1M,73.6%
Feb,2025,Department of Justice,"Justice Operations, Management, and Accountability",Salaries and Expenses,15-0129,No Year,No Year,15-0129 /X - Salaries and Expenses,$30.2M,$33.9M,89.0%
Feb,2025,Department of Justice,Federal Bureau of Investigation,Salaries and Expenses,15-0200,FY2024-FY2025,2025,15-0200 24/25 - Salaries and Expenses,$23.7M,$31.0M,76.4%
Feb,2025,Department of Justice,"Justice Operations, Management, and Accountability",Office of the Inspector General,15-0328,No Year,No Year,15-0328 /X - Office of the Inspector General,$24.5M,$26.9M,91.0%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,Independent Counsel,15-0327,FY2025,2025,15-0327 /25 - Independent Counsel,$20.2M,$26.5M,76.2%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,"Salaries and Expenses, United States Attorneys",15-0322,FY2022,2022,"15-0322 /22 - Salaries and Expenses, United States Attorneys",$26.0M,$26.1M,99.5%
Feb,2025,Department of Justice,Drug Enforcement Administration,Salaries and Expenses,15-1100,FY2024,2024,15-1100 /24 - Salaries and Expenses,$16.7M,$25.0M,66.7%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,"Salaries and Expenses, United States Attorneys",15-0322,FY2024-FY2025,2025,"15-0322 24/25 - Salaries and Expenses, United States Attorneys",$13.7M,$22.6M,60.8%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,"Salaries and Expenses, General Legal Activities",15-0128,FY2024-FY2025,2025,"15-0128 24/25 - Salaries and Expenses, General Legal Activities",$3.4M,$22.5M,14.9%
Feb,2025,Department of Justice,National Security Division,Salaries and Expenses,15-1300,No Year,No Year,15-1300 /X - Salaries and Expenses,$17.9M,$22.1M,81.1%
Feb,2025,Department of Justice,Drug Enforcement Administration,Salaries and Expenses,15-1100,FY2025-FY2026,2026,15-1100 25/26 - Salaries and Expenses,$20.0M,$20.8M,96.4%
Feb,2025,Department of Justice,"Justice Operations, Management, and Accountability",Administrative Review and Appeals,15-0339,FY2020,2020,15-0339 /20 - Administrative Review and Appeals,$20.0M,$20.2M,99.0%
Feb,2025,Department of Justice,Drug Enforcement Administration,Salaries and Expenses,15-1100,FY2024-FY2025,2025,15-1100 24/25 - Salaries and Expenses,$11.8M,$17.9M,66.0%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,"Salaries and Expenses, General Legal Activities",15-0128,FY2023,2023,"15-0128 /23 - Salaries and Expenses, General Legal Activities",$16.4M,$16.8M,97.9%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,"Salaries and Expenses, United States Marshals Service",15-0324,FY2024,2024,"15-0324 /24 - Salaries and Expenses, United States Marshals Service",$11.7M,$16.5M,71.0%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,"Salaries and Expenses, United States Attorneys",15-0322,FY2021,2021,"15-0322 /21 - Salaries and Expenses, United States Attorneys",$14.3M,$14.9M,95.9%
Feb,2025,Department of Justice,"Bureau of Alcohol, Tobacco, Firearms and Explosives",Salaries and Expenses,15-0700,FY2022,2022,15-0700 /22 - Salaries and Expenses,$13.3M,$14.3M,92.9%
Feb,2025,Department of Justice,"Justice Operations, Management, and Accountability",Administrative Review and Appeals,15-0339,FY2021,2021,15-0339 /21 - Administrative Review and Appeals,$13.9M,$13.9M,100.0%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,Construction,15-0133,No Year,No Year,15-0133 /X - Construction,$12.6M,$13.7M,92.0%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,"Salaries and Expenses, General Legal Activities",15-0128,FY2020,2020,"15-0128 /20 - Salaries and Expenses, General Legal Activities",$13.2M,$13.5M,98.2%
Feb,2025,Department of Justice,"Justice Operations, Management, and Accountability",Administrative Review and Appeals,15-0339,FY2022,2022,15-0339 /22 - Administrative Review and Appeals,$10.3M,$13.1M,78.9%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,"Salaries and Expenses, General Legal Activities",15-0128,FY2021,2021,"15-0128 /21 - Salaries and Expenses, General Legal Activities",$12.7M,$13.0M,97.5%
Feb,2025,Department of Justice,"Justice Operations, Management, and Accountability",Administrative Review and Appeals,15-0339,FY2023,2023,15-0339 /23 - Administrative Review and Appeals,$9.0M,$12.5M,72.3%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,"Salaries and Expenses, United States Marshals Service",15-0324,FY2023,2023,"15-0324 /23 - Salaries and Expenses, United States Marshals Service",$12.0M,$12.3M,97.8%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,"Salaries and Expenses, General Legal Activities",15-0128,FY2022,2022,"15-0128 /22 - Salaries and Expenses, General Legal Activities",$11.9M,$12.0M,99.6%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,"Salaries and Expenses, United States Marshals Service",15-0324,FY2025-FY2027,2027,"15-0324 25/27 - Salaries and Expenses, United States Marshals Service",$9.9M,$12.0M,82.5%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,"Salaries and Expenses, United States Attorneys",15-0322,FY2020,2020,"15-0322 /20 - Salaries and Expenses, United States Attorneys",$11.2M,$11.3M,99.5%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,"Salaries and Expenses, General Legal Activities",15-0128,FY2024,2024,"15-0128 /24 - Salaries and Expenses, General Legal Activities",$7.5M,$10.6M,70.4%
Feb,2025,Department of Justice,Federal Prison System,Salaries and Expenses,15-1060,No Year,No Year,15-1060 /X - Salaries and Expenses,$10.0M,$10.2M,98.1%
Feb,2025,Department of Justice,Legal Activities and U.S. Marshals,"Salaries and Expenses, United States Attorneys",15-0322,FY2024,2024,"15-0322 /24 - Salaries and Expenses, United States Attorneys",$9.7M,$9.7M,100.0%
Feb,2025,Department of Justice,"Justice Operations, Management, and Accountability",Administrative Review and Appeals,15-0339,FY2022-FY2026,2026,15-0339 22/26 - Administrative Review and Appeals,$9.4M,$9.6M,98.8%
Feb,2025,Department of Justice,National Security Division,Salaries and Expenses,15-1300,FY2023,2023,15-1300 /23 - Salaries and Expenses,$9.4M,$9.5M,98.9%
Feb,2025,Department of Justice,"State, Local, and Tribal Justice Assistance",Domestic Trafficking Victims' Fund,15-5606,No Year,No Year,15-5606 /X - Domestic Trafficking Victims' Fund,$9.5M,$9.5M,100.0%
Feb,2025,Department of Justice,"Bureau of Alcohol, Tobacco, Firearms and Explosives",Salaries and Expenses,15-0700,FY2023,2023,15-0700 /23 - Salaries and Expenses,$8.4M,$9.3M,90.1%
Feb,2025,Department of Justice,Drug Enforcement Administration,Salaries and Expenses,15-1100,FY2020,2020,15-1100 /20 - Salaries and Expenses,$9.3M,$9.3M,99.8%
Feb,2025,Department of Justice,"Justice Operations, Management, and Accountability",Salaries and Expenses,15-0129,FY2023,2023,15-0129 /23 - Salaries and Expenses,$7.6M,$9.0M,84.4%
