Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
May,2013,Department of Labor,Pension Benefit Guaranty Corporation,Pension Benefit Guaranty Corporation Fund,16-4204,No Year,No Year,16-4204 /X - Pension Benefit Guaranty Corporation Fund,"$19,156.7M","$22,994.9M",83.3%
May,2013,Department of Labor,Office of Workers' Compensation Programs,Special Benefits,16-1521,No Year,No Year,16-1521 /X - Special Benefits,"$1,631.3M","$3,713.1M",43.9%
May,2013,Department of Labor,Employment and Training Administration,State Unemployment Insurance and Employment Service Operations,16-0179,FY2013-FY2014,2014,16-0179 13/14 - State Unemployment Insurance and Employment Service Operations,"$1,143.8M","$3,674.0M",31.1%
May,2013,Department of Labor,Employment and Training Administration,Training and Employment Services,16-0174,FY2013,2013,16-0174 /13 - Training and Employment Services,$114.1M,"$1,772.8M",6.4%
May,2013,Department of Labor,Employment and Training Administration,Office of Job Corps,16-0181,FY2013-FY2014,2014,16-0181 13/14 - Office of Job Corps,"$1,487.0M","$1,487.0M",100.0%
May,2013,Department of Labor,Employment and Training Administration,Training and Employment Services,16-0174,FY2013-FY2014,2014,16-0174 13/14 - Training and Employment Services,$512.1M,"$1,275.2M",40.2%
May,2013,Department of Labor,Office of Workers' Compensation Programs,Energy Employees Occupational Illness Compensation Fund,16-1523,No Year,No Year,16-1523 /X - Energy Employees Occupational Illness Compensation Fund,$355.2M,"$1,245.1M",28.5%
May,2013,Department of Labor,Employment and Training Administration,Office of Job Corps,16-0181,FY2012-FY2013,2013,16-0181 12/13 - Office of Job Corps,$56.0M,$976.4M,5.7%
May,2013,Department of Labor,Employment and Training Administration,Federal Unemployment Benefits and Allowances,16-0326,FY2013,2013,16-0326 /13 - Federal Unemployment Benefits and Allowances,$572.8M,$796.4M,71.9%
May,2013,Department of Labor,Bureau of Labor Statistics,Salaries and Expenses,16-0200,FY2013,2013,16-0200 /13 - Salaries and Expenses,$167.2M,$595.4M,28.1%
May,2013,Department of Labor,Occupational Safety and Health Administration,Salaries and Expenses,16-0400,FY2013,2013,16-0400 /13 - Salaries and Expenses,$191.6M,$539.9M,35.5%
May,2013,Department of Labor,Employment and Training Administration,TAA Community College and Career Training Grant Fund,16-0187,FY2013,2013,16-0187 /13 - TAA Community College and Career Training Grant Fund,$474.5M,$474.5M,100.0%
May,2013,Department of Labor,Employment and Training Administration,Short Time Compensation Programs,16-0168,FY2012-FY2015,2015,16-0168 12/15 - Short Time Compensation Programs,$357.2M,$470.0M,76.0%
May,2013,Department of Labor,Employment and Training Administration,Community Service Employment for Older Americans,16-0175,FY2013-FY2014,2014,16-0175 13/14 - Community Service Employment for Older Americans,$424.8M,$424.8M,100.0%
May,2013,Department of Labor,Employment and Training Administration,State Unemployment Insurance and Employment Service Operations,16-0179,No Year,No Year,16-0179 /X - State Unemployment Insurance and Employment Service Operations,$205.8M,$378.4M,54.4%
May,2013,Department of Labor,Mine Safety and Health Administration,Salaries and Expenses,16-1200,FY2013,2013,16-1200 /13 - Salaries and Expenses,$127.8M,$355.9M,35.9%
May,2013,Department of Labor,Employment and Training Administration,State Unemployment Insurance and Employment Service Operations,16-0179,FY2012-FY2013,2013,16-0179 12/13 - State Unemployment Insurance and Employment Service Operations,$164.7M,$354.4M,46.5%
May,2013,Department of Labor,Office of Workers' Compensation Programs,Black Lung Disability Trust Fund,16-16-8144,No Year,No Year,16-16-8144 /X - Black Lung Disability Trust Fund,$209.7M,$353.2M,59.4%
May,2013,Department of Labor,Departmental Management,Salaries and Expenses,16-0165,FY2013,2013,16-0165 /13 - Salaries and Expenses,$125.4M,$329.8M,38.0%
May,2013,Department of Labor,Employment and Training Administration,"Training and Employment Services, H-1B Funded",16-5152,No Year,No Year,"16-5152 /X - Training and Employment Services, H-1B Funded",$302.2M,$315.4M,95.8%
May,2013,Department of Labor,Office of Workers' Compensation Programs,Special Benefits for Disabled Coal Miners,16-0169,No Year,No Year,16-0169 /X - Special Benefits for Disabled Coal Miners,$170.9M,$269.3M,63.5%
May,2013,Department of Labor,Departmental Management,Working Capital Fund,16-4601,No Year,No Year,16-4601 /X - Working Capital Fund,$125.9M,$263.2M,47.8%
May,2013,Department of Labor,Departmental Management,Veterans Employment and Training,16-0164,FY2013,2013,16-0164 /13 - Veterans Employment and Training,$129.6M,$250.6M,51.7%
May,2013,Department of Labor,Employment and Training Administration,Payments to the Unemployment Trust Fund,16-0178,FY2012-FY2013,2013,16-0178 12/13 - Payments to the Unemployment Trust Fund,$0.0M,$248.0M,0.0%
May,2013,Department of Labor,Employment and Training Administration,Short Time Compensation Programs,16-0168,FY2012-FY2014,2014,16-0168 12/14 - Short Time Compensation Programs,$246.7M,$246.7M,100.0%
May,2013,Department of Labor,Wage and Hour Division,Salaries and Expenses,16-0143,FY2013,2013,16-0143 /13 - Salaries and Expenses,$63.2M,$218.4M,28.9%
May,2013,Department of Labor,Employee Benefits Security Administration,Salaries and Expenses,16-1700,FY2013,2013,16-1700 /13 - Salaries and Expenses,$81.8M,$181.6M,45.1%
May,2013,Department of Labor,Employment and Training Administration,Training and Employment Services,16-0174,FY2012-FY2013,2013,16-0174 12/13 - Training and Employment Services,$148.9M,$158.3M,94.1%
May,2013,Department of Labor,Employment and Training Administration,State Unemployment Insurance and Employment Service Operations,16-0179,FY2013,2013,16-0179 /13 - State Unemployment Insurance and Employment Service Operations,$83.7M,$149.3M,56.1%
May,2013,Department of Labor,Office of Workers' Compensation Programs,Salaries and Expenses,16-0163,FY2013,2013,16-0163 /13 - Salaries and Expenses,$51.1M,$143.6M,35.6%
May,2013,Department of Labor,Employment and Training Administration,Program Administration,16-0172,FY2013,2013,16-0172 /13 - Program Administration,$53.8M,$140.8M,38.2%
May,2013,Department of Labor,Employment and Training Administration,Office of Job Corps,12-16-0181,FY2012-FY2013,2013,12-16-0181 12/13 - Office of Job Corps,$17.4M,$129.2M,13.4%
May,2013,Department of Labor,Office of Workers' Compensation Programs,"Relief and Rehabilitation, Longshoremen's and Harbor Workers' Co",16-8130,No Year,No Year,"16-8130 /X - Relief and Rehabilitation, Longshoremen's and Harbor Workers' Co",$34.6M,$117.6M,29.4%
May,2013,Department of Labor,Office of Workers' Compensation Programs,"Administrative Expenses, Energy Employees Occupational Illness C",16-1524,No Year,No Year,"16-1524 /X - Administrative Expenses, Energy Employees Occupational Illness C",$30.3M,$116.2M,26.1%
May,2013,Department of Labor,Employment and Training Administration,Office of Job Corps,16-0181,FY2012-FY2015,2015,16-0181 12/15 - Office of Job Corps,$102.7M,$102.7M,100.0%
May,2013,Department of Labor,Employment and Training Administration,Short Time Compensation Programs,16-0168,No Year,No Year,16-0168 /X - Short Time Compensation Programs,$101.4M,$101.4M,99.9%
May,2013,Department of Labor,Office of Federal Contract Compliance Programs,Salaries and Expenses,16-0148,FY2013,2013,16-0148 /13 - Salaries and Expenses,$34.0M,$99.7M,34.1%
May,2013,Department of Labor,Employment and Training Administration,Office of Job Corps,16-0181,FY2013-FY2016,2016,16-0181 13/16 - Office of Job Corps,$99.3M,$99.3M,100.0%
May,2013,Department of Labor,Wage and Hour Division,H-1 B and L Fraud Prevention and Detection,16-5393,No Year,No Year,16-5393 /X - H-1 B and L Fraud Prevention and Detection,$57.9M,$88.1M,65.7%
May,2013,Department of Labor,Departmental Management,Salaries and Expenses,16-0165,FY2012-FY2013,2013,16-0165 12/13 - Salaries and Expenses,$8.4M,$80.3M,10.5%
May,2013,Department of Labor,Departmental Management,Office of the Inspector General,16-0106,FY2013,2013,16-0106 /13 - Office of the Inspector General,$28.6M,$79.9M,35.8%
May,2013,Department of Labor,Departmental Management,Salaries and Expenses,16-0165,FY2013-FY2014,2014,16-0165 13/14 - Salaries and Expenses,$70.3M,$70.3M,100.0%
May,2013,Department of Labor,Employment and Training Administration,Office of Job Corps,16-0181,FY2012-FY2014,2014,16-0181 12/14 - Office of Job Corps,$24.8M,$66.3M,37.5%
May,2013,Department of Labor,Office of Workers' Compensation Programs,Panama Canal Commission Compensation Fund,16-5155,No Year,No Year,16-5155 /X - Panama Canal Commission Compensation Fund,$51.2M,$56.8M,90.1%
May,2013,Department of Labor,Office of Labor Management Standards,Salaries and Expenses,16-0150,FY2013,2013,16-0150 /13 - Salaries and Expenses,$12.8M,$39.1M,32.7%
May,2013,Department of Labor,Departmental Management,Office of Disability Employment Policy,16-0166,FY2013,2013,16-0166 /13 - Office of Disability Employment Policy,$27.7M,$36.9M,75.0%
May,2013,Department of Labor,Employment and Training Administration,Office of Job Corps,16-0181,FY2013,2013,16-0181 /13 - Office of Job Corps,$19.8M,$35.6M,55.8%
May,2013,Department of Labor,Employment and Training Administration,"Salaries and Expenses, H-1B Funded",16-5142,No Year,No Year,"16-5142 /X - Salaries and Expenses, H-1B Funded",$18.2M,$24.6M,74.1%
May,2013,Department of Labor,Employment and Training Administration,"Training and Employment Services, Recovery Act",16-0184,No Year,No Year,"16-0184 /X - Training and Employment Services, Recovery Act",$18.9M,$22.7M,83.4%
May,2013,Department of Labor,Employment and Training Administration,Federal Additional Unemployment Compensation Program,16-1801,No Year,No Year,16-1801 /X - Federal Additional Unemployment Compensation Program,$20.5M,$22.3M,91.9%
May,2013,Department of Labor,Departmental Management,Information Technology Modernization,16-0162,FY2013,2013,16-0162 /13 - Information Technology Modernization,$14.4M,$18.8M,76.8%
May,2013,Department of Labor,Employment and Training Administration,Office of Job Corps,16-0181,FY2011-FY2013,2013,16-0181 11/13 - Office of Job Corps,$2.4M,$8.4M,28.4%
May,2013,Department of Labor,Office of Workers' Compensation Programs,"Relief and Rehabilitation, Workmen's Compensation Act, within Th",16-8134,No Year,No Year,"16-8134 /X - Relief and Rehabilitation, Workmen's Compensation Act, within Th",$2.0M,$7.7M,26.2%
May,2013,Department of Labor,Employment and Training Administration,Office of Job Corps,16-0181,No Year,No Year,16-0181 /X - Office of Job Corps,$5.3M,$5.3M,100.0%
May,2013,Department of Labor,Employment and Training Administration,Office of Job Corps,16-0181,FY2011-FY2014,2014,16-0181 11/14 - Office of Job Corps,$0.0M,$5.0M,0.1%
May,2013,Department of Labor,Employment and Training Administration,Office of Job Corps,12-16-0181,FY2012-FY2014,2014,12-16-0181 12/14 - Office of Job Corps,$3.8M,$5.0M,74.9%
May,2013,Department of Labor,Employment and Training Administration,Training and Employment Services,14-16-0174,FY2013-FY2014,2014,14-16-0174 13/14 - Training and Employment Services,$3.8M,$3.8M,100.0%
May,2013,Department of Labor,Employment and Training Administration,Community Service Employment for Older Americans,16-0175,FY2012-FY2013,2013,16-0175 12/13 - Community Service Employment for Older Americans,$2.0M,$3.5M,59.3%
May,2013,Department of Labor,Wage and Hour Division,Wage and Hour Division H-2B,16-0142,No Year,No Year,16-0142 /X - Wage and Hour Division H-2B,$2.2M,$2.7M,81.7%
May,2013,Department of Labor,Employment and Training Administration,Office of Job Corps,12-16-0181,FY2012-FY2015,2015,12-16-0181 12/15 - Office of Job Corps,$2.1M,$2.1M,100.0%
May,2013,Department of Labor,Employment and Training Administration,Office of Job Corps,12-16-0181,FY2011-FY2013,2013,12-16-0181 11/13 - Office of Job Corps,$0.1M,$0.8M,18.3%
May,2013,Department of Labor,Employment and Training Administration,Program Administration,16-0172,FY2012-FY2013,2013,16-0172 12/13 - Program Administration,$0.4M,$0.5M,80.6%
May,2013,Department of Labor,Departmental Management,Salaries and Expenses,16-0165,No Year,No Year,16-0165 /X - Salaries and Expenses,$0.4M,$0.4M,100.0%
May,2013,Department of Labor,Departmental Management,Veterans Employment and Training,16-0164,FY2012-FY2013,2013,16-0164 12/13 - Veterans Employment and Training,$0.0M,$0.2M,15.9%
May,2013,Department of Labor,Employment and Training Administration,Training and Employment Services,14-16-0174,FY2012-FY2013,2013,14-16-0174 12/13 - Training and Employment Services,$0.2M,$0.2M,100.0%
May,2013,Department of Labor,Departmental Management,Gifts and Bequests,16-8131,No Year,No Year,16-8131 /X - Gifts and Bequests,$0.1M,$0.1M,100.0%
May,2013,Department of Labor,Employment and Training Administration,"Federal Addtl Unemployment Compensation Program, Recovery Act",16-1800,No Year,No Year,"16-1800 /X - Federal Addtl Unemployment Compensation Program, Recovery Act",$0.1M,$0.1M,100.0%
May,2013,Department of State,Administration of Foreign Affairs,Diplomatic and Consular Program,19-0113,FY2013-FY2014,2014,19-0113 13/14 - Diplomatic and Consular Program,"$6,062.8M","$9,876.2M",61.4%
May,2013,Department of State,Administration of Foreign Affairs,"Embassy Security, Construction, and Maintenance",19-0535,No Year,No Year,"19-0535 /X - Embassy Security, Construction, and Maintenance","$6,554.1M","$7,690.3M",85.2%
May,2013,Department of State,Administration of Foreign Affairs,Diplomatic and Consular Program,19-0113,No Year,No Year,19-0113 /X - Diplomatic and Consular Program,"$4,820.2M","$7,081.7M",68.1%
May,2013,Department of State,Administration of Foreign Affairs,Diplomatic and Consular Program,19-0113,FY2012-FY2013,2013,19-0113 12/13 - Diplomatic and Consular Program,"$4,577.0M","$5,590.1M",81.9%
May,2013,Department of State,Administration of Foreign Affairs,Working Capital Fund,19-4519,No Year,No Year,19-4519 /X - Working Capital Fund,"$2,227.9M","$4,731.3M",47.1%
May,2013,Department of State,Other,Global Health Programs,19-1031,FY2013-FY2017,2017,19-1031 13/17 - Global Health Programs,"$4,108.3M","$4,113.3M",99.9%
May,2013,Department of State,Other,International Narcotics Control,11-1022,FY2013-FY2014,2014,11-1022 13/14 - International Narcotics Control,"$2,044.7M","$2,044.7M",100.0%
May,2013,Department of State,Other,Migration and Refugee Assistance,19-1143,No Year,No Year,19-1143 /X - Migration and Refugee Assistance,$849.7M,"$1,813.7M",46.8%
May,2013,Department of State,International Organizations and Conferences,Contributions for International Peacekeeping Activities,19-1124,FY2013,2013,19-1124 /13 - Contributions for International Peacekeeping Activities,"$1,666.4M","$1,704.9M",97.7%
May,2013,Department of State,International Organizations and Conferences,Contributions to International Organizations,19-1126,FY2013,2013,19-1126 /13 - Contributions to International Organizations,$394.0M,"$1,550.5M",25.4%
May,2013,Department of State,Other,Global Health Programs,75-19-1031,FY2012-FY2016,2016,75-19-1031 12/16 - Global Health Programs,$511.3M,"$1,399.8M",36.5%
May,2013,Department of State,Other,Global Health Programs,72-19-1031,FY2012-FY2016,2016,72-19-1031 12/16 - Global Health Programs,$478.4M,"$1,361.8M",35.1%
May,2013,Department of State,Other,International Narcotics Control,19-11-1022,FY2012-FY2013,2013,19-11-1022 12/13 - International Narcotics Control,$757.5M,"$1,298.4M",58.3%
May,2013,Department of State,Other,Global Health Programs,72-19-1031,FY2013-FY2017,2017,72-19-1031 13/17 - Global Health Programs,"$1,297.4M","$1,297.4M",100.0%
May,2013,Department of State,Other,Migration and Refugee Assistance,19-1143,FY2013-FY2014,2014,19-1143 13/14 - Migration and Refugee Assistance,"$1,152.8M","$1,152.8M",100.0%
May,2013,Department of State,Other,Global Health Programs,19-1031,FY2012-FY2016,2016,19-1031 12/16 - Global Health Programs,$506.4M,$706.1M,71.7%
May,2013,Department of State,Administration of Foreign Affairs,Educational and Cultural Exchange Programs,19-0209,No Year,No Year,19-0209 /X - Educational and Cultural Exchange Programs,$340.6M,$629.3M,54.1%
May,2013,Department of State,Administration of Foreign Affairs,Foreign Service Retirement and Disability Fund,19-8186,No Year,No Year,19-8186 /X - Foreign Service Retirement and Disability Fund,$0.3M,$595.2M,0.0%
May,2013,Department of State,Other,Global Health Programs,72-19-1031,FY2012-FY2013,2013,72-19-1031 12/13 - Global Health Programs,$190.9M,$542.1M,35.2%
May,2013,Department of State,Other,Global Health Programs,75-19-1031,FY2013-FY2017,2017,75-19-1031 13/17 - Global Health Programs,$294.7M,$303.0M,97.2%
May,2013,Department of State,International Organizations and Conferences,Contributions for International Peacekeeping Activities,19-1124,FY2013-FY2014,2014,19-1124 13/14 - Contributions for International Peacekeeping Activities,$301.0M,$301.0M,100.0%
May,2013,Department of State,Other,Global Health Programs,72-19-1031,No Year,No Year,72-19-1031 /X - Global Health Programs,$193.0M,$297.9M,64.8%
May,2013,Department of State,Other,Global Health Programs,19-1031,No Year,No Year,19-1031 /X - Global Health Programs,$210.4M,$293.3M,71.7%
May,2013,Department of State,Administration of Foreign Affairs,Foreign Service National Separation Liability Trust Fund,19-8340,No Year,No Year,19-8340 /X - Foreign Service National Separation Liability Trust Fund,$274.1M,$286.0M,95.9%
May,2013,Department of State,Other,Global Health Programs,75-19-1031,No Year,No Year,75-19-1031 /X - Global Health Programs,$150.4M,$277.6M,54.2%
May,2013,Department of State,Other,Migration and Refugee Assistance,19-1143,FY2012-FY2013,2013,19-1143 12/13 - Migration and Refugee Assistance,$8.4M,$148.1M,5.7%
May,2013,Department of State,Other,Global Health Programs,19-1031,FY2013-FY2014,2014,19-1031 13/14 - Global Health Programs,$130.1M,$130.1M,100.0%
May,2013,Department of State,Other,Global Health Programs,97-19-1031,No Year,No Year,97-19-1031 /X - Global Health Programs,$67.7M,$121.4M,55.7%
May,2013,Department of State,Other,National Endowment for Democracy,19-0210,No Year,No Year,19-0210 /X - National Endowment for Democracy,$67.0M,$118.1M,56.7%
May,2013,Department of State,International Commissions,"Construction, IBWC",19-1078,No Year,No Year,"19-1078 /X - Construction, IBWC",$103.4M,$117.7M,87.9%
May,2013,Department of State,Administration of Foreign Affairs,H-1B and L Fraud Prevention and Detection,19-5515,No Year,No Year,19-5515 /X - H-1B and L Fraud Prevention and Detection,$74.2M,$116.3M,63.8%
May,2013,Department of State,Other,Global Health Programs,97-19-1031,FY2012-FY2016,2016,97-19-1031 12/16 - Global Health Programs,$90.6M,$94.3M,96.1%
May,2013,Department of State,Administration of Foreign Affairs,Emergencies in the Diplomatic and Consular Service,19-0522,No Year,No Year,19-0522 /X - Emergencies in the Diplomatic and Consular Service,$61.2M,$90.5M,67.6%
May,2013,Department of State,Other,Democracy Fund,19-1121,FY2013-FY2014,2014,19-1121 13/14 - Democracy Fund,$70.3M,$70.3M,100.0%
May,2013,Department of State,Administration of Foreign Affairs,Capital Investment Fund,19-0120,No Year,No Year,19-0120 /X - Capital Investment Fund,$39.2M,$70.0M,56.0%
May,2013,Department of State,Administration of Foreign Affairs,Office of the Inspector General,19-0529,FY2013,2013,19-0529 /13 - Office of the Inspector General,$29.6M,$68.9M,42.9%
May,2013,Department of State,Other,Democracy Fund,19-1121,FY2012-FY2013,2013,19-1121 12/13 - Democracy Fund,$46.2M,$68.0M,67.9%
May,2013,Department of State,Administration of Foreign Affairs,Office of the Inspector General,19-0529,FY2013-FY2014,2014,19-0529 13/14 - Office of the Inspector General,$5.4M,$59.2M,9.2%
May,2013,Department of State,Administration of Foreign Affairs,Civilian Stabilization Initiative,19-0121,No Year,No Year,19-0121 /X - Civilian Stabilization Initiative,$25.2M,$58.3M,43.3%
May,2013,Department of State,Administration of Foreign Affairs,Educational and Cultural Exchange Programs,19-0209,FY2012-FY2013,2013,19-0209 12/13 - Educational and Cultural Exchange Programs,$43.9M,$58.3M,75.4%
May,2013,Department of State,International Organizations and Conferences,Contributions for International Peacekeeping Activities,19-1124,FY2012-FY2013,2013,19-1124 12/13 - Contributions for International Peacekeeping Activities,$51.4M,$58.1M,88.5%
May,2013,Department of State,International Commissions,"Salaries and Expenses, IBWC",19-1069,FY2013,2013,"19-1069 /13 - Salaries and Expenses, IBWC",$26.4M,$52.6M,50.2%
May,2013,Department of State,Other,Democracy Fund,72-19-1121,FY2012-FY2013,2013,72-19-1121 12/13 - Democracy Fund,$18.4M,$44.6M,41.3%
May,2013,Department of State,Other,Democracy Fund,72-19-1121,FY2013-FY2014,2014,72-19-1121 13/14 - Democracy Fund,$44.4M,$44.4M,100.0%
May,2013,Department of State,Administration of Foreign Affairs,Unconditional Gift Fund,19-8821,No Year,No Year,19-8821 /X - Unconditional Gift Fund,$35.2M,$43.2M,81.6%
May,2013,Department of State,Other,Global Health Programs,11-19-1031,FY2012-FY2016,2016,11-19-1031 12/16 - Global Health Programs,$23.8M,$39.8M,59.7%
May,2013,Department of State,Other,Global Health Programs,72-19-1031,FY2013-FY2014,2014,72-19-1031 13/14 - Global Health Programs,$35.6M,$36.2M,98.3%
May,2013,Department of State,International Commissions,International Fisheries Commissions,19-1087,FY2013,2013,19-1087 /13 - International Fisheries Commissions,$13.9M,$34.5M,40.3%
May,2013,Department of State,Other,Complex Crises Fund,72-1015,FY2012-FY2013,2013,72-1015 12/13 - Complex Crises Fund,$11.6M,$31.6M,36.6%
May,2013,Department of State,Other,Complex Crises Fund,72-1015,FY2013-FY2014,2014,72-1015 13/14 - Complex Crises Fund,$30.0M,$30.0M,100.0%
May,2013,Department of State,Other,International Narcotics Control,19-11-1022,No Year,No Year,19-11-1022 /X - International Narcotics Control,$28.5M,$29.3M,97.2%
May,2013,Department of State,Other,United States Emergency Refugee and Migration Assistance Fund,11-0040,No Year,No Year,11-0040 /X - United States Emergency Refugee and Migration Assistance Fund,$28.3M,$28.3M,100.0%
May,2013,Department of State,Administration of Foreign Affairs,Protection of Foreign Missions and Officials,19-0520,FY2013-FY2014,2014,19-0520 13/14 - Protection of Foreign Missions and Officials,$24.7M,$27.0M,91.6%
May,2013,Department of State,Other,Complex Crises Fund,72-1015,No Year,No Year,72-1015 /X - Complex Crises Fund,$20.7M,$26.1M,79.3%
May,2013,Department of State,Administration of Foreign Affairs,Payment to the American Institute in Taiwan,19-0523,FY2013,2013,19-0523 /13 - Payment to the American Institute in Taiwan,$12.0M,$24.4M,49.1%
May,2013,Department of State,Other,International Litigation Fund,19-5177,No Year,No Year,19-5177 /X - International Litigation Fund,$19.3M,$23.1M,83.9%
May,2013,Department of State,Administration of Foreign Affairs,Protection of Foreign Missions and Officials,19-0520,FY2012-FY2013,2013,19-0520 12/13 - Protection of Foreign Missions and Officials,$0.0M,$20.6M,0.1%
May,2013,Department of State,Other,Payment to the Asia Foundation,19-0525,No Year,No Year,19-0525 /X - Payment to the Asia Foundation,$6.4M,$17.2M,37.0%
May,2013,Department of State,Other,Center for Middle Eastern-Western Dialogue Trust Fund,19-8813,No Year,No Year,19-8813 /X - Center for Middle Eastern-Western Dialogue Trust Fund,$16.4M,$17.1M,95.7%
May,2013,Department of State,Other,East-West Center,19-0202,FY2013,2013,19-0202 /13 - East-West Center,$0.8M,$16.7M,5.0%
May,2013,Department of State,Other,Global Health Programs,11-19-1031,No Year,No Year,11-19-1031 /X - Global Health Programs,$13.8M,$16.6M,83.1%
May,2013,Department of State,Other,United States Emergency Refugee and Migration Assistance Fund,19-11-0040,No Year,No Year,19-11-0040 /X - United States Emergency Refugee and Migration Assistance Fund,$1.1M,$16.1M,6.8%
May,2013,Department of State,Other,International Narcotics Control,19-11-1022,FY2010-FY2016,2016,19-11-1022 10/16 - International Narcotics Control,$15.8M,$15.8M,100.0%
May,2013,Department of State,Administration of Foreign Affairs,Office of the Inspector General,19-0529,FY2012-FY2013,2013,19-0529 12/13 - Office of the Inspector General,$3.3M,$12.5M,26.2%
May,2013,Department of State,International Commissions,"American Sections, International Commissions",19-1082,FY2013,2013,"19-1082 /13 - American Sections, International Commissions",$6.4M,$12.2M,52.7%
May,2013,Department of State,Administration of Foreign Affairs,"Conditional Gift Fund, General",19-8822,No Year,No Year,"19-8822 /X - Conditional Gift Fund, General",$11.0M,$11.2M,98.7%
May,2013,Department of State,Other,International Narcotics Control,19-11-1022,FY2008-FY2013,2013,19-11-1022 08/13 - International Narcotics Control,$7.7M,$9.3M,82.9%
May,2013,Department of State,Other,Global HIV/AIDs Initiative,72-19-1030,No Year,No Year,72-19-1030 /X - Global HIV/AIDs Initiative,$8.2M,$9.3M,88.1%
May,2013,Department of State,Administration of Foreign Affairs,Representation Allowances,19-0545,FY2013,2013,19-0545 /13 - Representation Allowances,$4.5M,$8.4M,53.6%
May,2013,Department of State,Other,International Narcotics Control,11-1022,FY2009-FY2014,2014,11-1022 09/14 - International Narcotics Control,$8.3M,$8.3M,100.0%
May,2013,Department of State,Other,Global HIV/AIDs Initiative,97-19-1030,No Year,No Year,97-19-1030 /X - Global HIV/AIDs Initiative,$5.8M,$7.6M,76.0%
May,2013,Department of State,Other,Global HIV/AIDs Initiative,75-19-1030,No Year,No Year,75-19-1030 /X - Global HIV/AIDs Initiative,$2.5M,$7.0M,34.9%
May,2013,Department of State,Other,Global HIV/AIDs Initiative,19-1030,No Year,No Year,19-1030 /X - Global HIV/AIDs Initiative,$6.5M,$6.8M,96.1%
May,2013,Department of State,Other,International Narcotics Control,19-11-1022,FY2009-FY2014,2014,19-11-1022 09/14 - International Narcotics Control,$5.6M,$6.5M,86.6%
May,2013,Department of State,International Organizations and Conferences,Contributions to International Organizations,19-1126,No Year,No Year,19-1126 /X - Contributions to International Organizations,$6.1M,$6.1M,100.0%
May,2013,Department of State,Other,"International Center, Washington, D.C.",19-5151,No Year,No Year,"19-5151 /X - International Center, Washington, D.C.",$4.6M,$5.6M,81.5%
May,2013,Department of State,Administration of Foreign Affairs,Repatriation Loans Financing Account,19-4107,No Year,No Year,19-4107 /X - Repatriation Loans Financing Account,$1.4M,$5.0M,28.5%
May,2013,Department of State,Other,Global Health Programs,11-19-1031,FY2013-FY2017,2017,11-19-1031 13/17 - Global Health Programs,$5.0M,$5.0M,100.0%
May,2013,Department of State,Other,International Narcotics Control,19-11-1022,FY2011-FY2016,2016,19-11-1022 11/16 - International Narcotics Control,$1.1M,$4.8M,22.8%
May,2013,Department of State,Administration of Foreign Affairs,Foreign Service National Defined Contributions Retirement Fund,19-5497,No Year,No Year,19-5497 /X - Foreign Service National Defined Contributions Retirement Fund,$0.3M,$4.0M,8.2%
May,2013,Department of State,Other,International Narcotics Control,19-11-1022,FY2010-FY2015,2015,19-11-1022 10/15 - International Narcotics Control,$3.2M,$3.2M,100.0%
May,2013,Department of State,Other,International Narcotics Control,19-11-1022,FY2007-FY2013,2013,19-11-1022 07/13 - International Narcotics Control,$2.8M,$2.8M,100.0%
May,2013,Department of State,Administration of Foreign Affairs,Office of the Inspector General,19-0529,FY2010-FY2013,2013,19-0529 10/13 - Office of the Inspector General,$2.6M,$2.7M,95.9%
May,2013,Department of State,Other,Andean Counterdrug Programs,72-19-1154,No Year,No Year,72-19-1154 /X - Andean Counterdrug Programs,$2.7M,$2.7M,100.0%
May,2013,Department of State,Other,Fishermen's Guaranty Fund,19-5121,No Year,No Year,19-5121 /X - Fishermen's Guaranty Fund,$2.7M,$2.7M,100.0%
May,2013,Department of State,Other,Democracy Fund,19-1121,FY2010-FY2015,2015,19-1121 10/15 - Democracy Fund,$1.8M,$1.9M,96.0%
May,2013,Department of State,Administration of Foreign Affairs,Salaries and Expenses,19-0107,No Year,No Year,19-0107 /X - Salaries and Expenses,$1.1M,$1.1M,100.0%
May,2013,Department of State,Administration of Foreign Affairs,International Information Programs,19-0201,No Year,No Year,19-0201 /X - International Information Programs,$1.0M,$1.0M,100.0%
May,2013,Department of State,Other,Andean Counterdrug Programs,19-1154,No Year,No Year,19-1154 /X - Andean Counterdrug Programs,$1.0M,$1.0M,100.0%
May,2013,Department of State,Administration of Foreign Affairs,Repatriation Loans Program Account,19-0601,FY2013,2013,19-0601 /13 - Repatriation Loans Program Account,$0.0M,$0.9M,0.0%
May,2013,Department of State,Other,International Narcotics Control,11-1022,FY2008-FY2014,2014,11-1022 08/14 - International Narcotics Control,$0.9M,$0.9M,100.0%
May,2013,Department of State,Other,Democracy Fund,19-1121,FY2009-FY2015,2015,19-1121 09/15 - Democracy Fund,$0.7M,$0.7M,100.0%
May,2013,Department of State,Administration of Foreign Affairs,"Embassy Security, Construction, and Maintenance",72-19-0535,No Year,No Year,"72-19-0535 /X - Embassy Security, Construction, and Maintenance",$0.6M,$0.6M,100.0%
