Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
Apr,2015,Department of Transportation,Federal Highway Administration,Inter-American Highway,69-0506,No Year,No Year,69-0506 /X - Inter-American Highway,$0.1M,$0.1M,100.0%
Apr,2015,Department of Transportation,Federal Highway Administration,Alaska Highway,69-0537,No Year,No Year,69-0537 /X - Alaska Highway,$0.1M,$0.1M,100.0%
Apr,2015,Department of Transportation,Federal Highway Administration,Surface Transportation Priorities,95-69-0538,No Year,No Year,95-69-0538 /X - Surface Transportation Priorities,$0.1M,$0.1M,91.3%
Apr,2015,Department of Transportation,Federal Highway Administration,Kentucky Bridge Demo Project,69-0572,No Year,No Year,69-0572 /X - Kentucky Bridge Demo Project,$0.1M,$0.1M,100.0%
Apr,2015,Department of Transportation,Federal Railroad Administration,Office of the Administrator,69-0122,No Year,No Year,69-0122 /X - Office of the Administrator,$0.1M,$0.1M,100.0%
Apr,2015,Department of Transportation,Federal Transit Administration,Administrative Expenses,69-1120,No Year,No Year,69-1120 /X - Administrative Expenses,$0.1M,$0.1M,86.5%
Apr,2015,Department of Transportation,Office of the Secretary,Financial Management Capital,69-0116,FY2014-FY2015,2015,69-0116 14/15 - Financial Management Capital,$0.1M,$0.1M,100.0%
Apr,2015,Department of Transportation,Federal Aviation Administration,"Facilities, Engineering and Development",69-1303,No Year,No Year,"69-1303 /X - Facilities, Engineering and Development",$0.0M,$0.0M,100.0%
Apr,2015,Department of Transportation,Federal Highway Administration,"TIFIA General Fund Program Account, Federal Highway Administrati",69-0542,No Year,No Year,"69-0542 /X - TIFIA General Fund Program Account, Federal Highway Administrati",$0.0M,$0.0M,100.0%
Apr,2015,Department of Transportation,Federal Highway Administration,Transportation Infrastructure Finance and Innovation Program Loa,69-4145,No Year,No Year,69-4145 /X - Transportation Infrastructure Finance and Innovation Program Loa,$0.0M,$0.0M,100.0%
Apr,2015,Department of Transportation,Federal Highway Administration,Transportation Infrastructure Finance and Innovation Program Lin,69-4173,No Year,No Year,69-4173 /X - Transportation Infrastructure Finance and Innovation Program Lin,$0.0M,$0.0M,100.0%
Apr,2015,Department of Transportation,Federal Highway Administration,Tiger TIFIA Direct Loan Financing Account,69-4347,No Year,No Year,69-4347 /X - Tiger TIFIA Direct Loan Financing Account,$0.0M,$0.0M,100.0%
Apr,2015,Department of Transportation,Federal Highway Administration,Federal-aid Highways,57-69-8083,No Year,No Year,57-69-8083 /X - Federal-aid Highways,$0.0M,$0.0M,100.0%
Apr,2015,Department of Transportation,Federal Highway Administration,Schenectady Bridge,69-0527,No Year,No Year,69-0527 /X - Schenectady Bridge,$0.0M,$0.0M,100.0%
Apr,2015,Department of Transportation,Federal Highway Administration,Highway Safety Improvement Demonstration Project,69-0530,No Year,No Year,69-0530 /X - Highway Safety Improvement Demonstration Project,$0.0M,$0.0M,0.0%
Apr,2015,Department of Transportation,Federal Highway Administration,Territorial Highways,69-0556,No Year,No Year,69-0556 /X - Territorial Highways,$0.0M,$0.0M,100.0%
Apr,2015,Department of Transportation,Federal Highway Administration,Climbing Lane and Highway Safety Demonstration Project,69-0566,No Year,No Year,69-0566 /X - Climbing Lane and Highway Safety Demonstration Project,$0.0M,$0.0M,100.0%
Apr,2015,Department of Transportation,Federal Highway Administration,Alabama Highway Bypass Demo,69-0571,No Year,No Year,69-0571 /X - Alabama Highway Bypass Demo,$0.0M,$0.0M,100.0%
Apr,2015,Department of Transportation,Federal Highway Administration,Virginia HOV Safety Demo Project,69-0573,No Year,No Year,69-0573 /X - Virginia HOV Safety Demo Project,$0.0M,$0.0M,100.0%
Apr,2015,Department of Transportation,Federal Highway Administration,Urban Airport Access Safety Demo Project,69-0575,No Year,No Year,69-0575 /X - Urban Airport Access Safety Demo Project,$0.0M,$0.0M,100.0%
Apr,2015,Department of Transportation,Federal Highway Administration,Highway 20 Realignment Project,69-0593,No Year,No Year,69-0593 /X - Highway 20 Realignment Project,$0.0M,$0.0M,100.0%
Apr,2015,Department of Transportation,Federal Highway Administration,"Equipment Supplies, Etc., for Cooperating Countries",69-8632,No Year,No Year,"69-8632 /X - Equipment Supplies, Etc., for Cooperating Countries",$0.0M,$0.0M,100.0%
Apr,2015,Department of Transportation,Federal Highway Administration,Highway Safety Research and Development,69-8017,No Year,No Year,69-8017 /X - Highway Safety Research and Development,$0.0M,$0.0M,100.0%
Apr,2015,Department of Transportation,Federal Highway Administration,Highway Railroad Grade Crossing Safety Demonstration,69-8081,No Year,No Year,69-8081 /X - Highway Railroad Grade Crossing Safety Demonstration,$0.0M,$0.0M,100.0%
Apr,2015,Department of Transportation,Federal Highway Administration,Highway Demonstration Projects,69-8363,No Year,No Year,69-8363 /X - Highway Demonstration Projects,$0.0M,$0.0M,100.0%
Apr,2015,Department of Transportation,Federal Highway Administration,Climbing Lane and Highway Safety Demonstration Project,69-8374,No Year,No Year,69-8374 /X - Climbing Lane and Highway Safety Demonstration Project,$0.0M,$0.0M,100.0%
Apr,2015,Department of Transportation,Federal Highway Administration,Metropolitan Planning,69-8390,No Year,No Year,69-8390 /X - Metropolitan Planning,$0.0M,$0.0M,100.0%
Apr,2015,Department of Transportation,Federal Railroad Administration,Conrail Labor Protection,69-0707,No Year,No Year,69-0707 /X - Conrail Labor Protection,$0.0M,$0.0M,100.0%
Apr,2015,Department of Transportation,Federal Railroad Administration,Local Rail Freight Assistance,69-0714,No Year,No Year,69-0714 /X - Local Rail Freight Assistance,$0.0M,$0.0M,100.0%
Apr,2015,Department of Transportation,Federal Transit Administration,"Research, Training, and Human Resources",69-1121,No Year,No Year,"69-1121 /X - Research, Training, and Human Resources",$0.0M,$0.0M,100.0%
Apr,2015,Department of Transportation,Federal Transit Administration,Interstate Transfer Grants-transit,69-1127,No Year,No Year,69-1127 /X - Interstate Transfer Grants-transit,$0.0M,$0.0M,100.0%
Apr,2015,Department of Transportation,Federal Highway Administration,Federal-aid Highways,14-69-8083,No Year,No Year,14-69-8083 /X - Federal-aid Highways,$-250.1M,$-209.4M,119.4%
Apr,2015,Department of Veterans Affairs,Benefits Programs,Disability Compensation Benefits,36-0102,No Year,No Year,36-0102 /X - Disability Compensation Benefits,"$38,181.7M","$81,886.2M",46.6%
Apr,2015,Department of Veterans Affairs,Veterans Health Administration,Medical Services,36-0160,FY2015,2015,36-0160 /15 - Medical Services,"$15,867.8M","$43,760.5M",36.3%
Apr,2015,Department of Veterans Affairs,Benefits Programs,Readjustment Benefits,36-0137,No Year,No Year,36-0137 /X - Readjustment Benefits,"$7,480.9M","$16,254.6M",46.0%
Apr,2015,Department of Veterans Affairs,Benefits Programs,Housing Guaranteed Loan Financing Account,36-4129,No Year,No Year,36-4129 /X - Housing Guaranteed Loan Financing Account,"$9,756.5M","$11,567.7M",84.3%
Apr,2015,Department of Veterans Affairs,Veterans Health Administration,Veterans Choice Fund,36-0172,No Year,No Year,36-0172 /X - Veterans Choice Fund,"$9,498.7M","$10,000.0M",95.0%
Apr,2015,Department of Veterans Affairs,Veterans Health Administration,Medical Services,36-0160,No Year,No Year,36-0160 /X - Medical Services,"$5,272.1M","$6,556.2M",80.4%
Apr,2015,Department of Veterans Affairs,Veterans Health Administration,Medical Support and Compliance,36-0152,FY2015,2015,36-0152 /15 - Medical Support and Compliance,"$2,450.0M","$5,765.3M",42.5%
Apr,2015,Department of Veterans Affairs,Veterans Health Administration,Medical Facilities,36-0162,FY2015,2015,36-0162 /15 - Medical Facilities,"$1,887.5M","$4,473.5M",42.2%
Apr,2015,Department of Veterans Affairs,Departmental Administration,Information Technology Systems,36-0167,FY2015,2015,36-0167 /15 - Information Technology Systems,"$1,221.1M","$3,206.2M",38.1%
Apr,2015,Department of Veterans Affairs,Departmental Administration,General Operating Expenses,36-0151,FY2015,2015,36-0151 /15 - General Operating Expenses,"$1,077.6M","$2,998.1M",35.9%
Apr,2015,Department of Veterans Affairs,Departmental Administration,Supply Fund,36-4537,No Year,No Year,36-4537 /X - Supply Fund,"$1,605.5M","$2,564.7M",62.6%
Apr,2015,Department of Veterans Affairs,Veterans Health Administration,Medical Facilities,36-0162,No Year,No Year,36-0162 /X - Medical Facilities,"$1,661.8M","$1,784.7M",93.1%
Apr,2015,Department of Veterans Affairs,Departmental Administration,"Construction, Major Projects",36-0110,No Year,No Year,"36-0110 /X - Construction, Major Projects","$1,471.6M","$1,671.7M",88.0%
Apr,2015,Department of Veterans Affairs,Benefits Programs,Veterans Special Life Insurance Fund,36-8455,No Year,No Year,36-8455 /X - Veterans Special Life Insurance Fund,"$1,442.5M","$1,570.0M",91.9%
Apr,2015,Department of Veterans Affairs,Veterans Health Administration,Medical Services,36-0160,FY2015-FY2016,2016,36-0160 15/16 - Medical Services,$655.5M,"$1,400.0M",46.8%
Apr,2015,Department of Veterans Affairs,Departmental Administration,Franchise Fund,36-4539,No Year,No Year,36-4539 /X - Franchise Fund,$501.8M,$988.6M,50.8%
Apr,2015,Department of Veterans Affairs,Departmental Administration,"Construction, Minor Projects",36-0111,No Year,No Year,"36-0111 /X - Construction, Minor Projects",$836.1M,$871.5M,95.9%
Apr,2015,Department of Veterans Affairs,Benefits Programs,Servicemembers' Group Life Insurance Fund,36-4009,No Year,No Year,36-4009 /X - Servicemembers' Group Life Insurance Fund,$387.5M,$855.4M,45.3%
Apr,2015,Department of Veterans Affairs,Benefits Programs,National Service Life Insurance Fund,36-8132,No Year,No Year,36-8132 /X - National Service Life Insurance Fund,$222.5M,$819.9M,27.1%
Apr,2015,Department of Veterans Affairs,Departmental Administration,Information Technology Systems,36-0167,FY2015-FY2016,2016,36-0167 15/16 - Information Technology Systems,$576.6M,$739.1M,78.0%
Apr,2015,Department of Veterans Affairs,Departmental Administration,General Administration,36-0142,FY2015,2015,36-0142 /15 - General Administration,$363.5M,$737.9M,49.3%
Apr,2015,Department of Veterans Affairs,Veterans Health Administration,Medical and Prosthetic Research,36-0161,FY2015-FY2016,2016,36-0161 15/16 - Medical and Prosthetic Research,$348.4M,$603.5M,57.7%
Apr,2015,Department of Veterans Affairs,Benefits Programs,Housing Direct Loan Financing Account,36-4127,No Year,No Year,36-4127 /X - Housing Direct Loan Financing Account,$493.6M,$547.6M,90.1%
Apr,2015,Department of Veterans Affairs,Departmental Administration,"Construction, Major Projects",36-0110,FY2015-FY2019,2019,"36-0110 15/19 - Construction, Major Projects",$511.1M,$527.8M,96.8%
Apr,2015,Department of Veterans Affairs,Departmental Administration,"Construction, Minor Projects",36-0111,FY2015-FY2019,2019,"36-0111 15/19 - Construction, Minor Projects",$494.6M,$495.2M,99.9%
Apr,2015,Department of Veterans Affairs,Veterans Health Administration,Canteen Service Revolving Fund,36-4014,No Year,No Year,36-4014 /X - Canteen Service Revolving Fund,$233.6M,$485.3M,48.1%
Apr,2015,Department of Veterans Affairs,Benefits Programs,Veterans Housing Benefit Program Fund,36-1119,No Year,No Year,36-1119 /X - Veterans Housing Benefit Program Fund,$0.0M,$459.8M,0.0%
Apr,2015,Department of Veterans Affairs,Benefits Programs,Veterans Housing Benefit Program Fund,36-1119,FY2015,2015,36-1119 /15 - Veterans Housing Benefit Program Fund,$57.4M,$438.3M,13.1%
Apr,2015,Department of Veterans Affairs,Veterans Health Administration,Joint DOD-VA Medical Facility Demonstration Fund,36-0169,FY2015,2015,36-0169 /15 - Joint DOD-VA Medical Facility Demonstration Fund,$169.2M,$393.3M,43.0%
Apr,2015,Department of Veterans Affairs,Departmental Administration,"Construction, Minor Projects",36-0111,FY2014-FY2018,2018,"36-0111 14/18 - Construction, Minor Projects",$212.1M,$388.7M,54.6%
Apr,2015,Department of Veterans Affairs,Departmental Administration,Information Technology Systems,36-0167,No Year,No Year,36-0167 /X - Information Technology Systems,$360.4M,$379.0M,95.1%
Apr,2015,Department of Veterans Affairs,Departmental Administration,Grants for Construction of State Extended Care Facilities,36-0181,No Year,No Year,36-0181 /X - Grants for Construction of State Extended Care Facilities,$263.1M,$286.4M,91.8%
Apr,2015,Department of Veterans Affairs,Departmental Administration,National Cemetery Administration,36-0129,FY2015,2015,36-0129 /15 - National Cemetery Administration,$95.9M,$256.9M,37.3%
Apr,2015,Department of Veterans Affairs,Veterans Health Administration,Medical Facilities,36-0162,FY2015-FY2016,2016,36-0162 15/16 - Medical Facilities,$127.3M,$250.0M,50.9%
Apr,2015,Department of Veterans Affairs,Departmental Administration,"Construction, Major Projects",36-0110,FY2013-FY2017,2017,"36-0110 13/17 - Construction, Major Projects",$197.4M,$234.8M,84.1%
Apr,2015,Department of Veterans Affairs,Benefits Programs,Veterans Housing Benefit Program Fund Loan Sales Securities Guar,36-4124,No Year,No Year,36-4124 /X - Veterans Housing Benefit Program Fund Loan Sales Securities Guar,$171.0M,$194.4M,88.0%
Apr,2015,Department of Veterans Affairs,Departmental Administration,Information Technology Systems,36-0167,FY2014-FY2015,2015,36-0167 14/15 - Information Technology Systems,$84.8M,$181.7M,46.7%
Apr,2015,Department of Veterans Affairs,Benefits Programs,Service-disabled Veterans Insurance Fund,36-4012,No Year,No Year,36-4012 /X - Service-disabled Veterans Insurance Fund,$93.8M,$178.8M,52.5%
Apr,2015,Department of Veterans Affairs,Benefits Programs,Veterans Reopened Insurance Fund,36-4010,No Year,No Year,36-4010 /X - Veterans Reopened Insurance Fund,$154.5M,$176.0M,87.8%
Apr,2015,Department of Veterans Affairs,Veterans Health Administration,DOD-VA Health Care Sharing Incentive Fund,97-36-0165,No Year,No Year,97-36-0165 /X - DOD-VA Health Care Sharing Incentive Fund,$121.4M,$149.1M,81.4%
Apr,2015,Department of Veterans Affairs,Veterans Health Administration,Medical and Prosthetic Research,36-0161,FY2014-FY2015,2015,36-0161 14/15 - Medical and Prosthetic Research,$55.2M,$138.2M,39.9%
Apr,2015,Department of Veterans Affairs,Departmental Administration,General Operating Expenses,36-0151,FY2014-FY2015,2015,36-0151 14/15 - General Operating Expenses,$71.0M,$124.0M,57.3%
Apr,2015,Department of Veterans Affairs,Departmental Administration,"Construction, Major Projects",36-0110,FY2014-FY2018,2018,"36-0110 14/18 - Construction, Major Projects",$97.3M,$123.8M,78.6%
Apr,2015,Department of Veterans Affairs,Departmental Administration,Office of Inspector General,36-0170,FY2015,2015,36-0170 /15 - Office of Inspector General,$52.0M,$119.9M,43.4%
Apr,2015,Department of Veterans Affairs,Veterans Health Administration,"General Post Fund, National Homes",36-8180,No Year,No Year,"36-8180 /X - General Post Fund, National Homes",$106.5M,$118.1M,90.2%
Apr,2015,Department of Veterans Affairs,Veterans Health Administration,Medical Facilities,36-0162,FY2014-FY2015,2015,36-0162 14/15 - Medical Facilities,$48.8M,$101.2M,48.2%
Apr,2015,Department of Veterans Affairs,Veterans Health Administration,Medical Support and Compliance,36-0152,FY2015-FY2016,2016,36-0152 15/16 - Medical Support and Compliance,$34.6M,$100.0M,34.6%
Apr,2015,Department of Veterans Affairs,Departmental Administration,Board of Veterans Appeals,36-1122,FY2015,2015,36-1122 /15 - Board of Veterans Appeals,$37.6M,$99.2M,37.9%
Apr,2015,Department of Veterans Affairs,Veterans Health Administration,DOD-VA Health Care Sharing Incentive Fund,36-0165,No Year,No Year,36-0165 /X - DOD-VA Health Care Sharing Incentive Fund,$73.3M,$86.7M,84.5%
Apr,2015,Department of Veterans Affairs,Veterans Health Administration,Medical Services,36-0160,FY2014-FY2015,2015,36-0160 14/15 - Medical Services,$31.4M,$83.9M,37.4%
Apr,2015,Department of Veterans Affairs,Benefits Programs,Veterans Insurance and Indemnities,36-0120,No Year,No Year,36-0120 /X - Veterans Insurance and Indemnities,$38.8M,$69.9M,55.4%
Apr,2015,Department of Veterans Affairs,Departmental Administration,"Construction, Minor Projects",36-0111,FY2013-FY2017,2017,"36-0111 13/17 - Construction, Minor Projects",$44.4M,$62.7M,70.8%
Apr,2015,Department of Veterans Affairs,Benefits Programs,Post-Vietnam Era Veterans Education Account,36-8133,No Year,No Year,36-8133 /X - Post-Vietnam Era Veterans Education Account,$62.4M,$62.5M,99.8%
Apr,2015,Department of Veterans Affairs,Departmental Administration,Grants for Construction of State Veterans Cemeteries,36-0183,No Year,No Year,36-0183 /X - Grants for Construction of State Veterans Cemeteries,$47.3M,$58.2M,81.2%
Apr,2015,Department of Veterans Affairs,Benefits Programs,Filipino Veterans Equity Compensation Fund,36-1121,No Year,No Year,36-1121 /X - Filipino Veterans Equity Compensation Fund,$55.9M,$56.0M,99.8%
Apr,2015,Department of Veterans Affairs,Veterans Health Administration,Medical Support and Compliance,36-0152,FY2014-FY2015,2015,36-0152 14/15 - Medical Support and Compliance,$0.9M,$42.1M,2.1%
Apr,2015,Department of Veterans Affairs,Veterans Health Administration,Medical Support and Compliance,36-0152,No Year,No Year,36-0152 /X - Medical Support and Compliance,$28.2M,$29.1M,96.8%
Apr,2015,Department of Veterans Affairs,Veterans Health Administration,Medical and Prosthetic Research,36-0161,No Year,No Year,36-0161 /X - Medical and Prosthetic Research,$24.2M,$26.5M,91.1%
Apr,2015,Department of Veterans Affairs,Departmental Administration,National Cemetery Administration,36-0129,FY2014-FY2015,2015,36-0129 14/15 - National Cemetery Administration,$25.0M,$25.0M,100.0%
Apr,2015,Department of Veterans Affairs,Departmental Administration,General Administration,36-0142,FY2014-FY2015,2015,36-0142 14/15 - General Administration,$19.9M,$20.2M,98.5%
Apr,2015,Department of Veterans Affairs,Benefits Programs,Native American and Transitional Housing Direct Loan Financing a,36-4130,No Year,No Year,36-4130 /X - Native American and Transitional Housing Direct Loan Financing a,$15.2M,$19.0M,80.0%
Apr,2015,Department of Veterans Affairs,Departmental Administration,Office of Inspector General,36-0170,FY2015-FY2016,2016,36-0170 15/16 - Office of Inspector General,$12.1M,$12.1M,99.6%
Apr,2015,Department of Veterans Affairs,Veterans Health Administration,Joint DOD-VA Medical Facility Demonstration Fund,36-0169,FY2015-FY2016,2016,36-0169 15/16 - Joint DOD-VA Medical Facility Demonstration Fund,$8.0M,$8.0M,100.0%
Apr,2015,Department of Veterans Affairs,Veterans Health Administration,Joint DOD-VA Medical Facility Demonstration Fund,36-0169,FY2014-FY2015,2015,36-0169 14/15 - Joint DOD-VA Medical Facility Demonstration Fund,$6.7M,$6.7M,100.0%
Apr,2015,Department of Veterans Affairs,Benefits Programs,Miscellaneous Veterans Housing Loans Guaranteed Loan Financing a,36-4258,No Year,No Year,36-4258 /X - Miscellaneous Veterans Housing Loans Guaranteed Loan Financing a,$4.8M,$5.2M,92.1%
Apr,2015,Department of Veterans Affairs,Benefits Programs,Housing Liquidating Account,36-4025,No Year,No Year,36-4025 /X - Housing Liquidating Account,$2.7M,$4.0M,66.8%
Apr,2015,Department of Veterans Affairs,Benefits Programs,Native American Veteran Housing Loan Program Account,36-1120,No Year,No Year,36-1120 /X - Native American Veteran Housing Loan Program Account,$2.3M,$3.3M,67.4%
Apr,2015,Department of Veterans Affairs,Departmental Administration,Office of Inspector General,36-0170,FY2014-FY2015,2015,36-0170 14/15 - Office of Inspector General,$2.6M,$3.1M,85.9%
Apr,2015,Department of Veterans Affairs,Benefits Programs,Vocational Rehabilitation Direct Loan Financing Account,36-4112,No Year,No Year,36-4112 /X - Vocational Rehabilitation Direct Loan Financing Account,$1.8M,$2.9M,60.3%
Apr,2015,Department of Veterans Affairs,Benefits Programs,United States Government Life Insurance Fund,36-8150,No Year,No Year,36-8150 /X - United States Government Life Insurance Fund,$1.1M,$2.0M,57.4%
Apr,2015,Department of Veterans Affairs,Departmental Administration,Pershing Hall Revolving Fund,36-4018,No Year,No Year,36-4018 /X - Pershing Hall Revolving Fund,$1.8M,$1.8M,98.2%
Apr,2015,Department of Veterans Affairs,Benefits Programs,Native American Veteran Housing Loan Program Account,36-1120,FY2015,2015,36-1120 /15 - Native American Veteran Housing Loan Program Account,$0.0M,$1.1M,0.0%
Apr,2015,Department of Veterans Affairs,Departmental Administration,National Cemetary Gift Fund,36-8129,No Year,No Year,36-8129 /X - National Cemetary Gift Fund,$1.0M,$1.1M,90.5%
Apr,2015,Department of Veterans Affairs,Departmental Administration,National Cemetery Administration Facilities Operation Fund,36-5392,No Year,No Year,36-5392 /X - National Cemetery Administration Facilities Operation Fund,$0.7M,$0.7M,100.0%
Apr,2015,Department of Veterans Affairs,Benefits Programs,Vocational Rehabilitation Loans Program Account,36-1114,FY2015,2015,36-1114 /15 - Vocational Rehabilitation Loans Program Account,$0.0M,$0.5M,1.4%
Apr,2015,Department of Veterans Affairs,Departmental Administration,General Administration,36-0142,No Year,No Year,36-0142 /X - General Administration,$0.5M,$0.5M,93.4%
Apr,2015,Department of Veterans Affairs,Departmental Administration,National Cemetery Administration,36-0129,No Year,No Year,36-0129 /X - National Cemetery Administration,$0.1M,$0.1M,86.9%
Apr,2015,Department of Veterans Affairs,Departmental Administration,General Operating Expenses,36-0151,No Year,No Year,36-0151 /X - General Operating Expenses,$0.1M,$0.1M,100.0%
Apr,2015,Department of the Interior,Bureau of Indian Affairs and Bureau of Indian Education,Operation of Indian Programs,14-2100,FY2015-FY2016,2016,14-2100 15/16 - Operation of Indian Programs,"$1,256.4M","$2,405.1M",52.2%
Apr,2015,Department of the Interior,Department-Wide Programs,Working Capital Fund,14-4523,No Year,No Year,14-4523 /X - Working Capital Fund,"$1,491.3M","$2,280.2M",65.4%
Apr,2015,Department of the Interior,National Park Service,Operation of the National Park System,14-1036,FY2015,2015,14-1036 /15 - Operation of the National Park System,"$1,051.4M","$2,208.9M",47.6%
Apr,2015,Department of the Interior,Bureau of Reclamation,Water and Related Resources,14-0680,No Year,No Year,14-0680 /X - Water and Related Resources,"$1,451.6M","$1,933.8M",75.1%
Apr,2015,Department of the Interior,Departmental Offices,Trust Land Consolidation Fund,14-5670,FY2013-FY2023,2023,14-5670 13/23 - Trust Land Consolidation Fund,$570.5M,"$1,511.4M",37.7%
Apr,2015,Department of the Interior,United States Fish and Wildlife Service,Resource Management,14-1611,FY2015-FY2016,2016,14-1611 15/16 - Resource Management,$724.9M,"$1,261.7M",57.5%
Apr,2015,Department of the Interior,Department-Wide Programs,Interior Franchise Fund,14-4529,No Year,No Year,14-4529 /X - Interior Franchise Fund,"$1,049.2M","$1,247.0M",84.1%
Apr,2015,Department of the Interior,Bureau of Land Management,Management of Lands and Resources,14-1109,No Year,No Year,14-1109 /X - Management of Lands and Resources,$729.1M,"$1,246.9M",58.5%
Apr,2015,Department of the Interior,United States Fish and Wildlife Service,Federal Aid in Wildlife Restoration,14-5029,No Year,No Year,14-5029 /X - Federal Aid in Wildlife Restoration,"$1,057.5M","$1,226.4M",86.2%
Apr,2015,Department of the Interior,Departmental Offices,Mineral Leasing and Associated Payments,14-5003,No Year,No Year,14-5003 /X - Mineral Leasing and Associated Payments,$2.0M,"$1,215.0M",0.2%
Apr,2015,Department of the Interior,United States Geological Survey,"Surveys, Investigations, and Research",14-0804,FY2015-FY2016,2016,"14-0804 15/16 - Surveys, Investigations, and Research",$598.9M,"$1,136.4M",52.7%
Apr,2015,Department of the Interior,Department-Wide Programs,Wildland Fire Management,14-1125,No Year,No Year,14-1125 /X - Wildland Fire Management,$654.3M,$959.0M,68.2%
Apr,2015,Department of the Interior,Bureau of Reclamation,Lower Colorado River Basin Development Fund,14-4079,No Year,No Year,14-4079 /X - Lower Colorado River Basin Development Fund,$678.0M,$828.5M,81.8%
Apr,2015,Department of the Interior,Department-Wide Programs,Natural Resources Damage Assessment and Restoration Fund,14-14-5198,No Year,No Year,14-14-5198 /X - Natural Resources Damage Assessment and Restoration Fund,$743.7M,$783.1M,95.0%
Apr,2015,Department of the Interior,United States Fish and Wildlife Service,Sport Fish Restoration,14-8151,No Year,No Year,14-8151 /X - Sport Fish Restoration,$469.6M,$660.2M,71.1%
Apr,2015,Department of the Interior,United States Geological Survey,"Surveys, Investigations, and Research",14-0804,No Year,No Year,"14-0804 /X - Surveys, Investigations, and Research",$451.1M,$649.2M,69.5%
Apr,2015,Department of the Interior,National Park Service,Construction (and Major Maintenance),14-1039,No Year,No Year,14-1039 /X - Construction (and Major Maintenance),$485.4M,$609.0M,79.7%
Apr,2015,Department of the Interior,Bureau of Reclamation,Working Capital Fund,14-4524,No Year,No Year,14-4524 /X - Working Capital Fund,$346.0M,$608.7M,56.8%
Apr,2015,Department of the Interior,Bureau of Land Management,Southern Nevada Public Land Management,14-14-5232,No Year,No Year,14-14-5232 /X - Southern Nevada Public Land Management,$524.2M,$535.0M,98.0%
Apr,2015,Department of the Interior,Bureau of Indian Affairs and Bureau of Indian Education,Operation of Indian Programs,14-2100,FY2014-FY2015,2015,14-2100 14/15 - Operation of Indian Programs,$149.3M,$472.5M,31.6%
Apr,2015,Department of the Interior,Bureau of Reclamation,Upper Colorado River Basin Fund,14-4081,No Year,No Year,14-4081 /X - Upper Colorado River Basin Fund,$308.5M,$415.2M,74.3%
Apr,2015,Department of the Interior,Department-Wide Programs,Payments in Lieu of Taxes,14-1114,FY2015,2015,14-1114 /15 - Payments in Lieu of Taxes,$404.8M,$405.0M,100.0%
Apr,2015,Department of the Interior,United States Fish and Wildlife Service,Resource Management,14-1611,No Year,No Year,14-1611 /X - Resource Management,$285.0M,$394.9M,72.2%
Apr,2015,Department of the Interior,Insular Affairs,Compact of Free Association,14-0415,No Year,No Year,14-0415 /X - Compact of Free Association,$189.8M,$390.4M,48.6%
Apr,2015,Department of the Interior,National Park Service,"Recreation Enhancement Fee Program, National Park Service",14-5110,No Year,No Year,"14-5110 /X - Recreation Enhancement Fee Program, National Park Service",$246.0M,$337.8M,72.8%
Apr,2015,Department of the Interior,National Park Service,"National Park Service, Donations",14-8037,No Year,No Year,"14-8037 /X - National Park Service, Donations",$192.2M,$320.8M,59.9%
Apr,2015,Department of the Interior,Office of Surface Mining Reclamation and Enforcement,Abandoned Mine Reclamation Fund,14-5015,No Year,No Year,14-5015 /X - Abandoned Mine Reclamation Fund,$111.9M,$295.2M,37.9%
Apr,2015,Department of the Interior,Departmental Offices,Salaries and Expenses,14-0102,FY2015-FY2016,2016,14-0102 15/16 - Salaries and Expenses,$122.8M,$276.0M,44.5%
Apr,2015,Department of the Interior,National Park Service,Land Acquisition and State Assistance,14-5035,No Year,No Year,14-5035 /X - Land Acquisition and State Assistance,$241.7M,$256.9M,94.1%
Apr,2015,Department of the Interior,Bureau of Safety and Environmental Enforcement,Offshore Safety and Environmental Enforcement,14-1700,No Year,No Year,14-1700 /X - Offshore Safety and Environmental Enforcement,$185.4M,$251.7M,73.7%
Apr,2015,Department of the Interior,Bureau of Indian Affairs and Bureau of Indian Education,Operation of Indian Programs,14-2100,FY2014-FY2016,2016,14-2100 14/16 - Operation of Indian Programs,$157.6M,$247.6M,63.7%
Apr,2015,Department of the Interior,Bureau of Indian Affairs and Bureau of Indian Education,Operation of Indian Programs,14-2100,FY2015-FY2017,2017,14-2100 15/17 - Operation of Indian Programs,$220.0M,$220.0M,100.0%
Apr,2015,Department of the Interior,Departmental Offices,Salaries and Expenses,14-0102,No Year,No Year,14-0102 /X - Salaries and Expenses,$148.3M,$210.8M,70.3%
Apr,2015,Department of the Interior,National Park Service,Park Concessions Franchise Fees,14-5431,No Year,No Year,14-5431 /X - Park Concessions Franchise Fees,$96.8M,$204.2M,47.4%
Apr,2015,Department of the Interior,United States Geological Survey,Working Capital Fund,14-4556,No Year,No Year,14-4556 /X - Working Capital Fund,$159.7M,$202.5M,78.9%
Apr,2015,Department of the Interior,Bureau of Indian Affairs and Bureau of Indian Education,Construction,14-14-2301,No Year,No Year,14-14-2301 /X - Construction,$150.9M,$202.0M,74.7%
Apr,2015,Department of the Interior,Bureau of Land Management,Working Capital Fund,14-4525,No Year,No Year,14-4525 /X - Working Capital Fund,$155.4M,$185.1M,84.0%
