Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
Feb,2024,Department of Justice,Legal Activities and U.S. Marshals,"Salaries and Expenses, United States Marshals Service",15-0324,FY2018-FY2019,2019,"15-0324 18/19 - Salaries and Expenses, United States Marshals Service",$0.1M,$0.1M,100.0%
Feb,2024,Department of Justice,"State, Local, and Tribal Justice Assistance",State and Local Law Enforcement Assistance,15-0404,FY2021-FY2022,2022,15-0404 21/22 - State and Local Law Enforcement Assistance,$0.1M,$0.1M,100.0%
Feb,2024,Department of Justice,"Bureau of Alcohol, Tobacco, Firearms and Explosives",Salaries and Expenses,15-0700,FY2018-FY2019,2019,15-0700 18/19 - Salaries and Expenses,$0.0M,$0.0M,100.0%
Feb,2024,Department of Justice,"Bureau of Alcohol, Tobacco, Firearms and Explosives",Salaries and Expenses,15-0700,FY2020-FY2021,2021,15-0700 20/21 - Salaries and Expenses,$0.0M,$0.0M,100.0%
Feb,2024,Department of Justice,Federal Prison System,Salaries and Expenses,75-15-1060,FY2022,2022,75-15-1060 /22 - Salaries and Expenses,$0.0M,$0.0M,77.0%
Feb,2024,Department of Justice,Federal Prison System,Salaries and Expenses,15-1060,FY2018-FY2019,2019,15-1060 18/19 - Salaries and Expenses,$0.0M,$0.0M,100.0%
Feb,2024,Department of Justice,"Justice Operations, Management, and Accountability",Office of the Inspector General,15-0328,FY2022-FY2023,2023,15-0328 22/23 - Office of the Inspector General,$0.0M,$0.0M,100.0%
Feb,2024,Department of Justice,Legal Activities and U.S. Marshals,Payment of Vietnam and U.S.S. Pueblo Prisoner of War Claims,15-0104,No Year,No Year,15-0104 /X - Payment of Vietnam and U.S.S. Pueblo Prisoner of War Claims,$0.0M,$0.0M,100.0%
Feb,2024,Department of Labor,Pension Benefit Guaranty Corporation,Pension Benefit Guaranty Corporation Fund,16-4204,No Year,No Year,16-4204 /X - Pension Benefit Guaranty Corporation Fund,"$73,078.4M","$76,007.7M",96.1%
Feb,2024,Department of Labor,Pension Benefit Guaranty Corporation,Pension Benefit Guaranty Corporation Fund,16-4204,FY2021-FY2030,2030,16-4204 21/30 - Pension Benefit Guaranty Corporation Fund,"$24,126.8M","$24,262.7M",99.4%
Feb,2024,Department of Labor,Employment and Training Administration,Unemployment Trust Fund,16-8042,No Year,No Year,16-8042 /X - Unemployment Trust Fund,$540.1M,"$18,132.9M",3.0%
Feb,2024,Department of Labor,Office of Workers' Compensation Programs,Special Benefits,16-1521,No Year,No Year,16-1521 /X - Special Benefits,"$2,471.1M","$3,903.0M",63.3%
Feb,2024,Department of Labor,Employment and Training Administration,Training and Employment Services,16-0174,FY2024,2024,16-0174 /24 - Training and Employment Services,$192.0M,"$1,765.3M",10.9%
Feb,2024,Department of Labor,Office of Workers' Compensation Programs,Energy Employees Occupational Illness Compensation Fund,16-1523,No Year,No Year,16-1523 /X - Energy Employees Occupational Illness Compensation Fund,$415.8M,"$1,492.4M",27.9%
Feb,2024,Department of Labor,Employment and Training Administration,State Unemployment Insurance and Employment Service Operations,16-0179,FY2024-FY2025,2025,16-0179 24/25 - State Unemployment Insurance and Employment Service Operations,$380.6M,"$1,370.1M",27.8%
Feb,2024,Department of Labor,Departmental Management,Working Capital Fund,16-4601,No Year,No Year,16-4601 /X - Working Capital Fund,$693.1M,$919.9M,75.3%
Feb,2024,Department of Labor,Employment and Training Administration,Training and Employment Services,16-0174,FY2023-FY2024,2024,16-0174 23/24 - Training and Employment Services,$686.6M,$823.1M,83.4%
Feb,2024,Department of Labor,Employment and Training Administration,Office of Job Corps,16-0181,FY2023-FY2024,2024,16-0181 23/24 - Office of Job Corps,$242.2M,$684.1M,35.4%
Feb,2024,Department of Labor,Employment and Training Administration,Federal Unemployment Benefits and Allowances,16-0326,FY2019,2019,16-0326 /19 - Federal Unemployment Benefits and Allowances,$414.2M,$414.2M,100.0%
Feb,2024,Department of Labor,Employment and Training Administration,State Unemployment Insurance and Employment Service Operations,16-0179,No Year,No Year,16-0179 /X - State Unemployment Insurance and Employment Service Operations,$354.4M,$404.2M,87.7%
Feb,2024,Department of Labor,Employment and Training Administration,Federal Additional Unemployment Compensation Program,16-1801,No Year,No Year,16-1801 /X - Federal Additional Unemployment Compensation Program,$239.0M,$389.6M,61.3%
Feb,2024,Department of Labor,Employment and Training Administration,Federal Unemployment Benefits and Allowances,16-0326,FY2023,2023,16-0326 /23 - Federal Unemployment Benefits and Allowances,$380.8M,$380.8M,100.0%
Feb,2024,Department of Labor,Employment and Training Administration,Federal Unemployment Benefits and Allowances,16-0326,FY2020,2020,16-0326 /20 - Federal Unemployment Benefits and Allowances,$351.5M,$351.5M,100.0%
Feb,2024,Department of Labor,Bureau of Labor Statistics,Salaries and Expenses,16-0200,FY2024,2024,16-0200 /24 - Salaries and Expenses,$87.1M,$345.4M,25.2%
Feb,2024,Department of Labor,Occupational Safety and Health Administration,Salaries and Expenses,16-0400,FY2024,2024,16-0400 /24 - Salaries and Expenses,$29.4M,$279.8M,10.5%
Feb,2024,Department of Labor,Employment and Training Administration,Payments to the Unemployment Trust Fund,16-0178,No Year,No Year,16-0178 /X - Payments to the Unemployment Trust Fund,$275.0M,$275.0M,100.0%
Feb,2024,Department of Labor,Employment and Training Administration,Federal Unemployment Benefits and Allowances,16-0326,FY2022,2022,16-0326 /22 - Federal Unemployment Benefits and Allowances,$201.0M,$201.0M,100.0%
Feb,2024,Department of Labor,Office of Workers' Compensation Programs,Black Lung Disability Trust Fund,16-8144,No Year,No Year,16-8144 /X - Black Lung Disability Trust Fund,$113.2M,$199.8M,56.7%
Feb,2024,Department of Labor,Employment and Training Administration,Federal Unemployment Benefits and Allowances,16-0326,FY2021,2021,16-0326 /21 - Federal Unemployment Benefits and Allowances,$196.2M,$196.2M,100.0%
Feb,2024,Department of Labor,Departmental Management,Salaries and Expenses,16-0165,FY2024,2024,16-0165 /24 - Salaries and Expenses,$59.0M,$185.2M,31.9%
Feb,2024,Department of Labor,Mine Safety and Health Administration,Salaries and Expenses,16-1200,FY2024,2024,16-1200 /24 - Salaries and Expenses,$39.6M,$170.9M,23.1%
Feb,2024,Department of Labor,Employment and Training Administration,State Unemployment Insurance and Employment Service Operations,16-0179,FY2023-FY2024,2024,16-0179 23/24 - State Unemployment Insurance and Employment Service Operations,$62.5M,$169.6M,36.9%
Feb,2024,Department of Labor,Veterans' Employment and Training Service,Veterans Employment and Training,16-0164,FY2024,2024,16-0164 /24 - Veterans Employment and Training,$13.6M,$146.6M,9.3%
Feb,2024,Department of Labor,Employment and Training Administration,Office of Job Corps,16-0181,FY2023-FY2026,2026,16-0181 23/26 - Office of Job Corps,$102.0M,$117.5M,86.8%
Feb,2024,Department of Labor,Wage and Hour Division,Salaries and Expenses,16-0143,FY2024,2024,16-0143 /24 - Salaries and Expenses,$10.4M,$113.6M,9.1%
Feb,2024,Department of Labor,Employment and Training Administration,"Training and Employment Services, H-1B Funded",16-5152,No Year,No Year,"16-5152 /X - Training and Employment Services, H-1B Funded",$112.3M,$112.3M,100.0%
Feb,2024,Department of Labor,Office of Workers' Compensation Programs,"Relief and Rehabilitation, Longshoremen's and Harbor Workers' Co",16-8130,No Year,No Year,"16-8130 /X - Relief and Rehabilitation, Longshoremen's and Harbor Workers' Co",$72.5M,$110.2M,65.8%
Feb,2024,Department of Labor,Employment and Training Administration,Office of Job Corps,12-16-0181,FY2023-FY2024,2024,12-16-0181 23/24 - Office of Job Corps,$38.3M,$108.0M,35.5%
Feb,2024,Department of Labor,Office of Workers' Compensation Programs,"Administrative Expenses, Energy Employees Occupational Illness C",16-1524,No Year,No Year,"16-1524 /X - Administrative Expenses, Energy Employees Occupational Illness C",$59.3M,$105.8M,56.0%
Feb,2024,Department of Labor,Employment and Training Administration,Office of Job Corps,16-0181,FY2020-FY2021,2021,16-0181 20/21 - Office of Job Corps,$102.5M,$104.3M,98.3%
Feb,2024,Department of Labor,Employment and Training Administration,Office of Job Corps,16-0181,FY2019-FY2020,2020,16-0181 19/20 - Office of Job Corps,$102.4M,$103.8M,98.6%
Feb,2024,Department of Labor,Employment and Training Administration,State Unemployment Insurance and Employment Service Operations,16-0179,FY2020-FY2021,2021,16-0179 20/21 - State Unemployment Insurance and Employment Service Operations,$102.0M,$102.0M,100.0%
Feb,2024,Department of Labor,Employee Benefits Security Administration,Salaries and Expenses,16-1700,FY2024,2024,16-1700 /24 - Salaries and Expenses,$27.9M,$91.5M,30.4%
Feb,2024,Department of Labor,Employment and Training Administration,Program Administration,16-0172,FY2024,2024,16-0172 /24 - Program Administration,$18.9M,$84.8M,22.3%
Feb,2024,Department of Labor,Wage and Hour Division,H-1 B and L Fraud Prevention and Detection,16-5393,No Year,No Year,16-5393 /X - H-1 B and L Fraud Prevention and Detection,$66.1M,$81.0M,81.6%
Feb,2024,Department of Labor,Employment and Training Administration,Office of Job Corps,16-0181,FY2021-FY2022,2022,16-0181 21/22 - Office of Job Corps,$72.8M,$74.0M,98.4%
Feb,2024,Department of Labor,Office of Workers' Compensation Programs,Salaries and Expenses,16-0163,FY2024,2024,16-0163 /24 - Salaries and Expenses,$9.7M,$71.8M,13.4%
Feb,2024,Department of Labor,Employment and Training Administration,Office of Job Corps,16-0181,FY2018-FY2019,2019,16-0181 18/19 - Office of Job Corps,$70.9M,$70.9M,100.0%
Feb,2024,Department of Labor,Employment and Training Administration,Training and Employment Services,16-0174,FY2018-FY2019,2019,16-0174 18/19 - Training and Employment Services,$66.7M,$66.7M,100.0%
Feb,2024,Department of Labor,Office of Workers' Compensation Programs,Black Lung Disability Trust Fund,16-16-8144,No Year,No Year,16-16-8144 /X - Black Lung Disability Trust Fund,$7.8M,$66.4M,11.7%
Feb,2024,Department of Labor,Employment and Training Administration,State Unemployment Insurance and Employment Service Operations,16-0179,FY2024,2024,16-0179 /24 - State Unemployment Insurance and Employment Service Operations,$28.3M,$57.6M,49.2%
Feb,2024,Department of Labor,Office of Federal Contract Compliance Programs,Salaries and Expenses,16-0148,FY2024,2024,16-0148 /24 - Salaries and Expenses,$10.7M,$48.5M,22.2%
Feb,2024,Department of Labor,Employment and Training Administration,Training and Employment Services,16-0174,FY2020,2020,16-0174 /20 - Training and Employment Services,$47.9M,$47.9M,100.0%
Feb,2024,Department of Labor,Office of Inspector General,Office of the Inspector General,16-0106,FY2024,2024,16-0106 /24 - Office of the Inspector General,$8.7M,$43.1M,20.1%
Feb,2024,Department of Labor,Departmental Management,Salaries and Expenses,16-0165,FY2024-FY2025,2025,16-0165 24/25 - Salaries and Expenses,$32.9M,$35.7M,92.2%
Feb,2024,Department of Labor,Employment and Training Administration,Office of Job Corps,16-0181,FY2022-FY2025,2025,16-0181 22/25 - Office of Job Corps,$12.5M,$35.6M,35.2%
Feb,2024,Department of Labor,Departmental Management,Salaries and Expenses,16-0165,FY2023-FY2024,2024,16-0165 23/24 - Salaries and Expenses,$0.0M,$35.4M,0.0%
Feb,2024,Department of Labor,Employment and Training Administration,Training and Employment Services,16-0174,FY2021,2021,16-0174 /21 - Training and Employment Services,$31.6M,$31.6M,100.0%
Feb,2024,Department of Labor,Departmental Management,Salaries and Expenses,16-0165,FY2020-FY2024,2024,16-0165 20/24 - Salaries and Expenses,$0.0M,$31.4M,0.0%
Feb,2024,Department of Labor,Employment and Training Administration,Training and Employment Services,16-0174,FY2020-FY2022,2022,16-0174 20/22 - Training and Employment Services,$30.1M,$30.1M,100.0%
Feb,2024,Department of Labor,Office of Workers' Compensation Programs,Special Benefits for Disabled Coal Miners,16-0169,No Year,No Year,16-0169 /X - Special Benefits for Disabled Coal Miners,$11.5M,$27.9M,41.2%
Feb,2024,Department of Labor,Departmental Management,Salaries and Expenses,16-0165,FY2023-FY2027,2027,16-0165 23/27 - Salaries and Expenses,$25.4M,$27.4M,92.6%
Feb,2024,Department of Labor,Employment and Training Administration,"Salaries and Expenses, H-1B Funded",16-5142,No Year,No Year,"16-5142 /X - Salaries and Expenses, H-1B Funded",$20.2M,$27.4M,73.8%
Feb,2024,Department of Labor,Employment and Training Administration,Training and Employment Services,16-0174,FY2019-FY2020,2020,16-0174 19/20 - Training and Employment Services,$26.5M,$26.5M,100.0%
Feb,2024,Department of Labor,Employment and Training Administration,State Unemployment Insurance and Employment Service Operations,16-0179,FY2021-FY2022,2022,16-0179 21/22 - State Unemployment Insurance and Employment Service Operations,$25.7M,$25.7M,100.0%
Feb,2024,Department of Labor,Employment and Training Administration,Training and Employment Services,16-0174,FY2019,2019,16-0174 /19 - Training and Employment Services,$22.5M,$22.5M,100.0%
Feb,2024,Department of Labor,Office of Labor Management Standards,Salaries and Expenses,16-0150,FY2024,2024,16-0150 /24 - Salaries and Expenses,$4.3M,$21.2M,20.1%
Feb,2024,Department of Labor,Office of Disability Employment Policy,Office of Disability Employment Policy,16-0166,FY2024,2024,16-0166 /24 - Office of Disability Employment Policy,$12.1M,$19.1M,63.7%
Feb,2024,Department of Labor,Departmental Management,Working Capital Fund,16-4601,FY2023-FY2028,2028,16-4601 23/28 - Working Capital Fund,$15.8M,$16.7M,94.7%
Feb,2024,Department of Labor,Employment and Training Administration,Community Service Employment for Older Americans,16-0175,FY2021-FY2024,2024,16-0175 21/24 - Community Service Employment for Older Americans,$14.1M,$16.4M,85.9%
Feb,2024,Department of Labor,Departmental Management,Salaries and Expenses,16-0165,FY2020-FY2027,2027,16-0165 20/27 - Salaries and Expenses,$13.8M,$15.9M,86.8%
Feb,2024,Department of Labor,Employment and Training Administration,Program Administration,16-0172,FY2023-FY2024,2024,16-0172 23/24 - Program Administration,$6.8M,$15.8M,43.0%
Feb,2024,Department of Labor,Departmental Management,IT Modernization,16-0162,FY2024-FY2025,2025,16-0162 24/25 - IT Modernization,$13.3M,$15.0M,88.6%
Feb,2024,Department of Labor,Employment and Training Administration,Office of Job Corps,16-0181,FY2024,2024,16-0181 /24 - Office of Job Corps,$1.3M,$14.8M,8.8%
Feb,2024,Department of Labor,Employment and Training Administration,Training and Employment Services,16-0174,FY2020-FY2021,2021,16-0174 20/21 - Training and Employment Services,$13.9M,$13.9M,100.0%
Feb,2024,Department of Labor,Employment and Training Administration,Short Time Compensation Programs,16-0168,No Year,No Year,16-0168 /X - Short Time Compensation Programs,$13.6M,$13.6M,100.0%
Feb,2024,Department of Labor,Departmental Management,Salaries and Expenses,16-0165,FY2022-FY2026,2026,16-0165 22/26 - Salaries and Expenses,$11.2M,$13.2M,85.1%
Feb,2024,Department of Labor,Employment and Training Administration,Federal Unemployment Benefits and Allowances,16-0326,FY2024,2024,16-0326 /24 - Federal Unemployment Benefits and Allowances,$3.2M,$12.7M,25.2%
Feb,2024,Department of Labor,Office of Workers' Compensation Programs,Panama Canal Commission Compensation Fund,16-5155,No Year,No Year,16-5155 /X - Panama Canal Commission Compensation Fund,$9.5M,$12.6M,75.5%
Feb,2024,Department of Labor,Departmental Management,Salaries and Expenses,16-0165,FY2020,2020,16-0165 /20 - Salaries and Expenses,$11.9M,$11.9M,100.0%
Feb,2024,Department of Labor,Employment and Training Administration,Office of Job Corps,16-0181,FY2021-FY2024,2024,16-0181 21/24 - Office of Job Corps,$10.9M,$11.4M,95.4%
Feb,2024,Department of Labor,Office of Inspector General,Office of the Inspector General,16-0106,No Year,No Year,16-0106 /X - Office of the Inspector General,$4.5M,$10.0M,45.5%
Feb,2024,Department of Labor,Employment and Training Administration,Office of Job Corps,16-0181,FY2022-FY2023,2023,16-0181 22/23 - Office of Job Corps,$4.3M,$9.6M,45.2%
Feb,2024,Department of Labor,Employment and Training Administration,Community Service Employment for Older Americans,16-0175,FY2021-FY2022,2022,16-0175 21/22 - Community Service Employment for Older Americans,$8.2M,$8.2M,100.0%
Feb,2024,Department of Labor,Pension Benefit Guaranty Corporation,Pension Benefit Guaranty Corporation Fund,16-4204,FY2017-FY2021,2021,16-4204 17/21 - Pension Benefit Guaranty Corporation Fund,$7.8M,$7.8M,100.0%
Feb,2024,Department of Labor,Veterans' Employment and Training Service,Veterans Employment and Training,16-0164,FY2019,2019,16-0164 /19 - Veterans Employment and Training,$7.3M,$7.3M,100.0%
Feb,2024,Department of Labor,Departmental Management,IT Modernization,16-0162,FY2023-FY2024,2024,16-0162 23/24 - IT Modernization,$3.1M,$7.0M,44.0%
Feb,2024,Department of Labor,Employment and Training Administration,Training and Employment Services,16-0174,FY2021-FY2022,2022,16-0174 21/22 - Training and Employment Services,$6.5M,$6.5M,100.0%
Feb,2024,Department of Labor,Employment and Training Administration,State Unemployment Insurance and Employment Service Operations,16-0179,FY2019-FY2020,2020,16-0179 19/20 - State Unemployment Insurance and Employment Service Operations,$6.2M,$6.2M,100.0%
Feb,2024,Department of Labor,Employment and Training Administration,Community Service Employment for Older Americans,16-0175,FY2022-FY2023,2023,16-0175 22/23 - Community Service Employment for Older Americans,$6.1M,$6.1M,100.0%
Feb,2024,Department of Labor,Departmental Management,Working Capital Fund,16-4601,FY2022-FY2027,2027,16-4601 22/27 - Working Capital Fund,$5.1M,$5.7M,89.2%
Feb,2024,Department of Labor,Employment and Training Administration,Office of Job Corps,12-16-0181,FY2023-FY2026,2026,12-16-0181 23/26 - Office of Job Corps,$5.2M,$5.5M,94.6%
Feb,2024,Department of Labor,Employment and Training Administration,State Unemployment Insurance and Employment Service Operations,16-0179,FY2020,2020,16-0179 /20 - State Unemployment Insurance and Employment Service Operations,$5.2M,$5.2M,100.0%
Feb,2024,Department of Labor,Employment and Training Administration,State Unemployment Insurance and Employment Service Operations,16-0179,FY2018-FY2019,2019,16-0179 18/19 - State Unemployment Insurance and Employment Service Operations,$5.1M,$5.1M,100.0%
Feb,2024,Department of Labor,Employment and Training Administration,Office of Job Corps,12-16-0181,FY2019-FY2020,2020,12-16-0181 19/20 - Office of Job Corps,$5.1M,$5.1M,100.0%
Feb,2024,Department of Labor,Office of Workers' Compensation Programs,"Relief and Rehabilitation, Workmen's Compensation Act, within Th",16-8134,No Year,No Year,"16-8134 /X - Relief and Rehabilitation, Workmen's Compensation Act, within Th",$2.5M,$4.6M,55.4%
Feb,2024,Department of Labor,Veterans' Employment and Training Service,Veterans Employment and Training,16-0164,FY2020,2020,16-0164 /20 - Veterans Employment and Training,$4.6M,$4.6M,99.9%
Feb,2024,Department of Labor,Occupational Safety and Health Administration,Salaries and Expenses,16-0400,FY2021-FY2023,2023,16-0400 21/23 - Salaries and Expenses,$4.4M,$4.4M,100.0%
Feb,2024,Department of Labor,Employment and Training Administration,Training and Employment Services,16-0174,FY2022,2022,16-0174 /22 - Training and Employment Services,$4.2M,$4.2M,100.0%
Feb,2024,Department of Labor,Employment and Training Administration,Office of Job Corps,16-0181,No Year,No Year,16-0181 /X - Office of Job Corps,$3.6M,$4.0M,89.2%
Feb,2024,Department of Labor,Employment and Training Administration,"Training and Employment Services, Recovery Act",16-0184,No Year,No Year,"16-0184 /X - Training and Employment Services, Recovery Act",$3.9M,$3.9M,100.0%
Feb,2024,Department of Labor,Occupational Safety and Health Administration,Salaries and Expenses,16-0400,FY2021,2021,16-0400 /21 - Salaries and Expenses,$3.7M,$3.7M,99.9%
Feb,2024,Department of Labor,Veterans' Employment and Training Service,Veterans Employment and Training,16-0164,FY2021,2021,16-0164 /21 - Veterans Employment and Training,$3.7M,$3.7M,100.0%
Feb,2024,Department of Labor,Departmental Management,Salaries and Expenses,16-0165,FY2024-FY2028,2028,16-0165 24/28 - Salaries and Expenses,$3.6M,$3.6M,100.0%
Feb,2024,Department of Labor,Employment and Training Administration,Office of Job Corps,12-16-0181,FY2020-FY2021,2021,12-16-0181 20/21 - Office of Job Corps,$3.6M,$3.6M,99.8%
Feb,2024,Department of Labor,Employment and Training Administration,Office of Job Corps,12-16-0181,FY2018-FY2019,2019,12-16-0181 18/19 - Office of Job Corps,$3.1M,$3.2M,97.8%
Feb,2024,Department of Labor,Employment and Training Administration,Community Service Employment for Older Americans,16-0175,FY2023-FY2024,2024,16-0175 23/24 - Community Service Employment for Older Americans,$2.3M,$3.0M,75.6%
Feb,2024,Department of Labor,Employment and Training Administration,Office of Job Corps,12-16-0181,FY2021-FY2022,2022,12-16-0181 21/22 - Office of Job Corps,$2.8M,$2.8M,98.8%
Feb,2024,Department of Labor,Departmental Management,Salaries and Expenses,16-0165,FY2021,2021,16-0165 /21 - Salaries and Expenses,$2.7M,$2.7M,99.8%
Feb,2024,Department of Labor,Employment and Training Administration,State Unemployment Insurance and Employment Service Operations,16-0179,FY2022-FY2023,2023,16-0179 22/23 - State Unemployment Insurance and Employment Service Operations,$2.6M,$2.6M,100.0%
Feb,2024,Department of Labor,Employment and Training Administration,Office of Job Corps,12-16-0181,FY2022-FY2025,2025,12-16-0181 22/25 - Office of Job Corps,$2.1M,$2.6M,81.7%
Feb,2024,Department of Labor,Occupational Safety and Health Administration,Salaries and Expenses,16-0400,FY2022,2022,16-0400 /22 - Salaries and Expenses,$2.5M,$2.6M,96.4%
Feb,2024,Department of Labor,Bureau of Labor Statistics,Salaries and Expenses,16-0200,FY2022-FY2026,2026,16-0200 22/26 - Salaries and Expenses,$2.3M,$2.5M,94.2%
Feb,2024,Department of Labor,Bureau of Labor Statistics,Salaries and Expenses,16-0200,FY2020,2020,16-0200 /20 - Salaries and Expenses,$2.2M,$2.2M,100.0%
Feb,2024,Department of Labor,Occupational Safety and Health Administration,Salaries and Expenses,16-0400,FY2023,2023,16-0400 /23 - Salaries and Expenses,$1.7M,$2.2M,76.7%
Feb,2024,Department of Labor,Departmental Management,Salaries and Expenses,16-0165,FY2019,2019,16-0165 /19 - Salaries and Expenses,$2.1M,$2.1M,100.0%
Feb,2024,Department of Labor,Bureau of Labor Statistics,Salaries and Expenses,16-0200,FY2023,2023,16-0200 /23 - Salaries and Expenses,$0.5M,$2.0M,27.5%
Feb,2024,Department of Labor,Mine Safety and Health Administration,Salaries and Expenses,16-1200,FY2020,2020,16-1200 /20 - Salaries and Expenses,$1.9M,$1.9M,100.0%
Feb,2024,Department of Labor,Employment and Training Administration,"Federal Addtl Unemployment Compensation Program, Recovery Act",16-1800,No Year,No Year,"16-1800 /X - Federal Addtl Unemployment Compensation Program, Recovery Act",$0.6M,$1.8M,31.7%
Feb,2024,Department of Labor,Employment and Training Administration,Community Service Employment for Older Americans,16-0175,FY2017-FY2020,2020,16-0175 17/20 - Community Service Employment for Older Americans,$1.7M,$1.7M,100.0%
Feb,2024,Department of Labor,Employment and Training Administration,State Unemployment Insurance and Employment Service Operations,16-0179,FY2019,2019,16-0179 /19 - State Unemployment Insurance and Employment Service Operations,$1.7M,$1.7M,100.0%
Feb,2024,Department of Labor,Employment and Training Administration,Community Service Employment for Older Americans,16-0175,FY2018-FY2019,2019,16-0175 18/19 - Community Service Employment for Older Americans,$1.5M,$1.5M,100.0%
Feb,2024,Department of Labor,Veterans' Employment and Training Service,Veterans Employment and Training,16-0164,FY2022,2022,16-0164 /22 - Veterans Employment and Training,$1.5M,$1.5M,100.0%
Feb,2024,Department of Labor,Bureau of Labor Statistics,Salaries and Expenses,16-0200,FY2021,2021,16-0200 /21 - Salaries and Expenses,$1.4M,$1.4M,99.9%
Feb,2024,Department of Labor,Departmental Management,Salaries and Expenses,16-0165,FY2022,2022,16-0165 /22 - Salaries and Expenses,$1.4M,$1.4M,99.9%
Feb,2024,Department of Labor,Bureau of Labor Statistics,Salaries and Expenses,16-0200,FY2019,2019,16-0200 /19 - Salaries and Expenses,$1.3M,$1.3M,100.0%
Feb,2024,Department of Labor,Employee Benefits Security Administration,Salaries and Expenses,16-1700,FY2023-FY2024,2024,16-1700 23/24 - Salaries and Expenses,$1.0M,$1.2M,81.9%
Feb,2024,Department of Labor,Employment and Training Administration,Office of Job Corps,12-16-0181,FY2022-FY2023,2023,12-16-0181 22/23 - Office of Job Corps,$1.2M,$1.2M,99.9%
Feb,2024,Department of Labor,Departmental Management,Salaries and Expenses,16-0165,FY2023,2023,16-0165 /23 - Salaries and Expenses,$0.4M,$1.1M,36.6%
Feb,2024,Department of Labor,Mine Safety and Health Administration,Salaries and Expenses,16-1200,FY2021,2021,16-1200 /21 - Salaries and Expenses,$1.1M,$1.1M,100.0%
Feb,2024,Department of Labor,Occupational Safety and Health Administration,Salaries and Expenses,16-0400,FY2020,2020,16-0400 /20 - Salaries and Expenses,$1.1M,$1.1M,99.1%
Feb,2024,Department of Labor,Office of Workers' Compensation Programs,Salaries and Expenses,16-0163,FY2022,2022,16-0163 /22 - Salaries and Expenses,$1.1M,$1.1M,100.0%
Feb,2024,Department of Labor,Employment and Training Administration,"Office of Job Corps, Recovery Act",16-0182,FY2009-FY2010,2010,"16-0182 09/10 - Office of Job Corps, Recovery Act",$0.2M,$1.0M,22.8%
Feb,2024,Department of Labor,Mine Safety and Health Administration,Salaries and Expenses,16-1200,FY2023,2023,16-1200 /23 - Salaries and Expenses,$0.5M,$1.0M,45.7%
Feb,2024,Department of Labor,Office of Workers' Compensation Programs,Salaries and Expenses,16-0163,FY2021,2021,16-0163 /21 - Salaries and Expenses,$1.0M,$1.0M,100.0%
Feb,2024,Department of Labor,Bureau of Labor Statistics,Salaries and Expenses,16-0200,FY2022,2022,16-0200 /22 - Salaries and Expenses,$0.9M,$0.9M,95.6%
Feb,2024,Department of Labor,Employee Benefits Security Administration,Salaries and Expenses,16-1700,FY2018-FY2019,2019,16-1700 18/19 - Salaries and Expenses,$0.9M,$0.9M,100.0%
Feb,2024,Department of Labor,Employment and Training Administration,Office of Job Corps,12-16-0181,FY2021-FY2024,2024,12-16-0181 21/24 - Office of Job Corps,$0.6M,$0.8M,77.7%
Feb,2024,Department of Labor,Mine Safety and Health Administration,Salaries and Expenses,16-1200,FY2022,2022,16-1200 /22 - Salaries and Expenses,$0.8M,$0.8M,99.4%
Feb,2024,Department of Labor,Employment and Training Administration,Program Administration,16-0172,No Year,No Year,16-0172 /X - Program Administration,$0.7M,$0.7M,100.0%
Feb,2024,Department of Labor,Employment and Training Administration,Office of Job Corps,16-0181,FY2021,2021,16-0181 /21 - Office of Job Corps,$0.7M,$0.7M,100.0%
Feb,2024,Department of Labor,Employment and Training Administration,Office of Job Corps,16-0181,FY2019-FY2022,2022,16-0181 19/22 - Office of Job Corps,$0.7M,$0.7M,100.0%
Feb,2024,Department of Labor,Office of Inspector General,Office of the Inspector General,16-0106,FY2022,2022,16-0106 /22 - Office of the Inspector General,$0.5M,$0.7M,67.5%
Feb,2024,Department of Labor,Employee Benefits Security Administration,Salaries and Expenses,16-1700,FY2023,2023,16-1700 /23 - Salaries and Expenses,$0.3M,$0.6M,47.1%
Feb,2024,Department of Labor,Employee Benefits Security Administration,Salaries and Expenses,16-1700,No Year,No Year,16-1700 /X - Salaries and Expenses,$0.6M,$0.6M,100.0%
Feb,2024,Department of Labor,Employment and Training Administration,Community Service Employment for Older Americans,16-0175,FY2016-FY2019,2019,16-0175 16/19 - Community Service Employment for Older Americans,$0.6M,$0.6M,100.0%
Feb,2024,Department of Labor,Employment and Training Administration,State Unemployment Insurance and Employment Service Operations,16-0179,FY2021,2021,16-0179 /21 - State Unemployment Insurance and Employment Service Operations,$0.6M,$0.6M,100.0%
Feb,2024,Department of Labor,Office of Workers' Compensation Programs,Salaries and Expenses,16-0163,FY2023,2023,16-0163 /23 - Salaries and Expenses,$0.3M,$0.6M,46.3%
Feb,2024,Department of Labor,Wage and Hour Division,Salaries and Expenses,16-0143,FY2023,2023,16-0143 /23 - Salaries and Expenses,$0.2M,$0.6M,35.9%
Feb,2024,Department of Labor,Departmental Management,Salaries and Expenses,16-0165,No Year,No Year,16-0165 /X - Salaries and Expenses,$0.0M,$0.5M,1.0%
