Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
Jul,2013,Department of Homeland Security,Immigration and Customs Enforcement,Breached Bond Detention Fund,70-5126,No Year,No Year,70-5126 /X - Breached Bond Detention Fund,$57.5M,$84.3M,68.2%
Jul,2013,Department of Homeland Security,United States Coast Guard,"Acquisition, Construction, and Improvements",70-0613,FY2009-FY2013,2013,"70-0613 09/13 - Acquisition, Construction, and Improvements",$42.3M,$82.0M,51.6%
Jul,2013,Department of Homeland Security,United States Coast Guard,Payment of Claims,70-8312,No Year,No Year,70-8312 /X - Payment of Claims,$0.0M,$81.0M,0.0%
Jul,2013,Department of Homeland Security,Science and Technology,"Research, Development, Acquisitions and Operations",70-0800,FY2013,2013,"70-0800 /13 - Research, Development, Acquisitions and Operations",$57.9M,$80.0M,72.4%
Jul,2013,Department of Homeland Security,Customs and Border Protection,International Registered Traveler,70-5543,No Year,No Year,70-5543 /X - International Registered Traveler,$48.4M,$76.3M,63.4%
Jul,2013,Department of Homeland Security,Science and Technology,"Research, Development, Acquisitions and Operations",70-0800,FY2012-FY2016,2016,"70-0800 12/16 - Research, Development, Acquisitions and Operations",$57.9M,$76.1M,76.1%
Jul,2013,Department of Homeland Security,Customs and Border Protection,"Air and Marine Interdiction, Operations, Maintenance, and Procur",70-0544,No Year,No Year,"70-0544 /X - Air and Marine Interdiction, Operations, Maintenance, and Procur",$67.2M,$75.9M,88.6%
Jul,2013,Department of Homeland Security,Customs and Border Protection,Electronic System for Travel Authorization (ESTA),70-5595,No Year,No Year,70-5595 /X - Electronic System for Travel Authorization (ESTA),$62.2M,$71.8M,86.7%
Jul,2013,Department of Homeland Security,Federal Emergency Management Agency,Radiological Emergency Preparedness Program,70-0715,No Year,No Year,70-0715 /X - Radiological Emergency Preparedness Program,$27.4M,$58.9M,46.5%
Jul,2013,Department of Homeland Security,Customs and Border Protection,"Automation Modernization, Customs and Border Protection",70-0531,FY2012-FY2014,2014,"70-0531 12/14 - Automation Modernization, Customs and Border Protection",$6.2M,$58.7M,10.5%
Jul,2013,Department of Homeland Security,Customs and Border Protection,"Automation Modernization, Customs and Border Protection",70-0531,No Year,No Year,"70-0531 /X - Automation Modernization, Customs and Border Protection",$30.7M,$58.1M,52.8%
Jul,2013,Department of Homeland Security,Federal Emergency Management Agency,Management and Administration,70-0700,FY2013-FY2014,2014,70-0700 13/14 - Management and Administration,$31.3M,$54.1M,57.9%
Jul,2013,Department of Homeland Security,Immigration and Customs Enforcement,"Salaries and Expenses, Immigration and Customs Enforcement",70-0540,FY2012-FY2013,2013,"70-0540 12/13 - Salaries and Expenses, Immigration and Customs Enforcement",$22.1M,$53.9M,41.0%
Jul,2013,Department of Homeland Security,Federal Law Enforcement Training Center,"Acquisition, Construction, Improvements and Related Expenses - F",70-0510,No Year,No Year,"70-0510 /X - Acquisition, Construction, Improvements and Related Expenses - F",$7.2M,$51.3M,14.1%
Jul,2013,Department of Homeland Security,Departmental Management and Operations,Office of the Chief Information Officer,70-0113,No Year,No Year,70-0113 /X - Office of the Chief Information Officer,$45.2M,$50.6M,89.4%
Jul,2013,Department of Homeland Security,Domestic Nuclear Detection Office,Systems Acquisition,70-0862,FY2013-FY2015,2015,70-0862 13/15 - Systems Acquisition,$46.0M,$50.3M,91.5%
Jul,2013,Department of Homeland Security,Customs and Border Protection,"Air and Marine Interdiction, Operations, Maintenance, and Procur",70-0544,FY2012-FY2014,2014,"70-0544 12/14 - Air and Marine Interdiction, Operations, Maintenance, and Procur",$20.7M,$48.8M,42.4%
Jul,2013,Department of Homeland Security,National Protection and Programs Directorate,Office of Biometric Identity Management,70-0521,FY2012-FY2014,2014,70-0521 12/14 - Office of Biometric Identity Management,$19.7M,$48.4M,40.6%
Jul,2013,Department of Homeland Security,National Protection and Programs Directorate,"Salaries and Expenses, Office of the Under Secretary for the Nat",70-0566,FY2013,2013,"70-0566 /13 - Salaries and Expenses, Office of the Under Secretary for the Nat",$12.9M,$48.1M,26.7%
Jul,2013,Department of Homeland Security,United States Coast Guard,"Acquisition, Construction, and Improvements",70-0613,FY2011-FY2013,2013,"70-0613 11/13 - Acquisition, Construction, and Improvements",$33.5M,$47.6M,70.4%
Jul,2013,Department of Homeland Security,United States Secret Service,"Acquisition, Construction, Improvements, and Related Expenses",70-0401,FY2013-FY2015,2015,"70-0401 13/15 - Acquisition, Construction, Improvements, and Related Expenses",$24.8M,$47.5M,52.3%
Jul,2013,Department of Homeland Security,Departmental Management and Operations,Chief Financial Officer,70-0112,FY2013,2013,70-0112 /13 - Chief Financial Officer,$13.4M,$46.6M,28.8%
Jul,2013,Department of Homeland Security,Federal Law Enforcement Training Center,"Acquisition, Construction, Improvements and Related Expenses - F",70-0510,FY2012-FY2016,2016,"70-0510 12/16 - Acquisition, Construction, Improvements and Related Expenses - F",$32.9M,$45.2M,72.8%
Jul,2013,Department of Homeland Security,Office of the Inspector General,Operating Expenses,70-0200,No Year,No Year,70-0200 /X - Operating Expenses,$16.2M,$45.2M,35.8%
Jul,2013,Department of Homeland Security,Federal Emergency Management Agency,United States Fire Administration and Training,70-0564,FY2013,2013,70-0564 /13 - United States Fire Administration and Training,$10.3M,$42.3M,24.4%
Jul,2013,Department of Homeland Security,Federal Law Enforcement Training Center,"Acquisition, Construction, Improvements and Related Expenses - F",70-0510,FY2013,2013,"70-0510 /13 - Acquisition, Construction, Improvements and Related Expenses - F",$0.8M,$42.0M,1.9%
Jul,2013,Department of Homeland Security,Customs and Border Protection,Land Border Inspection Fee,70-5089,No Year,No Year,70-5089 /X - Land Border Inspection Fee,$8.0M,$41.4M,19.3%
Jul,2013,Department of Homeland Security,Transportation Security Administration,Aviation Security,70-0550,No Year,No Year,70-0550 /X - Aviation Security,$40.3M,$41.3M,97.6%
Jul,2013,Department of Homeland Security,Customs and Border Protection,"Construction, Customs and Border Protection",70-0532,No Year,No Year,"70-0532 /X - Construction, Customs and Border Protection",$30.0M,$40.6M,73.8%
Jul,2013,Department of Homeland Security,Domestic Nuclear Detection Office,Management and Administration,70-0861,FY2013,2013,70-0861 /13 - Management and Administration,$7.3M,$37.9M,19.4%
Jul,2013,Department of Homeland Security,Science and Technology,"Research, Development, Acquisitions and Operations",70-0800,FY2012-FY2014,2014,"70-0800 12/14 - Research, Development, Acquisitions and Operations",$26.3M,$35.8M,73.3%
Jul,2013,Department of Homeland Security,Transportation Security Administration,Airport Checkpoint Screening Fund,70-5545,No Year,No Year,70-5545 /X - Airport Checkpoint Screening Fund,$32.2M,$32.2M,100.0%
Jul,2013,Department of Homeland Security,Transportation Security Administration,Surface Transportation Security,70-0551,FY2012-FY2013,2013,70-0551 12/13 - Surface Transportation Security,$10.3M,$32.0M,32.0%
Jul,2013,Department of Homeland Security,Immigration and Customs Enforcement,"Automation Modernization, Immigration and Customs Enforcement",70-0543,FY2013-FY2015,2015,"70-0543 13/15 - Automation Modernization, Immigration and Customs Enforcement",$28.9M,$31.2M,92.4%
Jul,2013,Department of Homeland Security,Departmental Management and Operations,Office of the Undersecretary for Management,70-0111,No Year,No Year,70-0111 /X - Office of the Undersecretary for Management,$22.2M,$29.8M,74.5%
Jul,2013,Department of Homeland Security,Customs and Border Protection,"Salaries and Expenses, Customs and Border Protection",70-0530,FY2012-FY2013,2013,"70-0530 12/13 - Salaries and Expenses, Customs and Border Protection",$10.6M,$29.1M,36.3%
Jul,2013,Department of Homeland Security,United States Secret Service,Salaries and Expenses,70-0400,FY2013-FY2014,2014,70-0400 13/14 - Salaries and Expenses,$22.1M,$27.9M,79.3%
Jul,2013,Department of Homeland Security,Customs and Border Protection,Other Border Protection,70-5694,No Year,No Year,70-5694 /X - Other Border Protection,$16.7M,$26.1M,64.1%
Jul,2013,Department of Homeland Security,National Protection and Programs Directorate,Office of Health Affairs,70-0117,FY2012-FY2013,2013,70-0117 12/13 - Office of Health Affairs,$18.5M,$24.5M,75.3%
Jul,2013,Department of Homeland Security,United States Coast Guard,"Research, Development, Test, and Evaluation",70-0615,FY2013-FY2017,2017,"70-0615 13/17 - Research, Development, Test, and Evaluation",$11.1M,$23.8M,46.7%
Jul,2013,Department of Homeland Security,Federal Law Enforcement Training Center,"Salaries and Expenses, Federal Law Enforcement Training Center",70-0509,FY2012-FY2013,2013,"70-0509 12/13 - Salaries and Expenses, Federal Law Enforcement Training Center",$2.6M,$23.1M,11.5%
Jul,2013,Department of Homeland Security,Citizenship and Immigration Services,Citizenship and Immigration Services,70-0300,No Year,No Year,70-0300 /X - Citizenship and Immigration Services,$14.2M,$22.4M,63.4%
Jul,2013,Department of Homeland Security,Domestic Nuclear Detection Office,"Research, Development, and Operations",70-0860,FY2012-FY2014,2014,"70-0860 12/14 - Research, Development, and Operations",$4.7M,$21.3M,21.9%
Jul,2013,Department of Homeland Security,National Protection and Programs Directorate,Office of Biometric Identity Management,70-0521,No Year,No Year,70-0521 /X - Office of Biometric Identity Management,$12.8M,$21.3M,60.0%
Jul,2013,Department of Homeland Security,Federal Emergency Management Agency,Management and Administration,70-0700,No Year,No Year,70-0700 /X - Management and Administration,$17.2M,$20.6M,83.7%
Jul,2013,Department of Homeland Security,Transportation Security Administration,Transportation Threat Assessment and Cre,70-0557,FY2012-FY2013,2013,70-0557 12/13 - Transportation Threat Assessment and Cre,$4.2M,$20.5M,20.5%
Jul,2013,Department of Homeland Security,Customs and Border Protection,"Salaries and Expenses, Customs and Border Protection",70-0530,FY2013-FY2014,2014,"70-0530 13/14 - Salaries and Expenses, Customs and Border Protection",$17.4M,$20.2M,86.0%
Jul,2013,Department of Homeland Security,United States Secret Service,Salaries and Expenses,70-0400,No Year,No Year,70-0400 /X - Salaries and Expenses,$17.2M,$19.6M,87.6%
Jul,2013,Department of Homeland Security,National Protection and Programs Directorate,Office of Health Affairs,70-0117,FY2013-FY2014,2014,70-0117 13/14 - Office of Health Affairs,$8.8M,$19.4M,45.5%
Jul,2013,Department of Homeland Security,Departmental Management and Operations,Office of the Chief Information Officer,70-0113,FY2012-FY2014,2014,70-0113 12/14 - Office of the Chief Information Officer,$9.3M,$18.9M,49.4%
Jul,2013,Department of Homeland Security,Departmental Management and Operations,Chief Financial Officer,70-0112,No Year,No Year,70-0112 /X - Chief Financial Officer,$18.8M,$18.8M,99.8%
Jul,2013,Department of Homeland Security,Customs and Border Protection,Payments to Wool Manufacturers,70-5533,No Year,No Year,70-5533 /X - Payments to Wool Manufacturers,$5.3M,$16.7M,32.0%
Jul,2013,Department of Homeland Security,Immigration and Customs Enforcement,"Salaries and Expenses, Immigration and Customs Enforcement",70-0540,FY2013-FY2014,2014,"70-0540 13/14 - Salaries and Expenses, Immigration and Customs Enforcement",$11.3M,$15.9M,70.8%
Jul,2013,Department of Homeland Security,Immigration and Customs Enforcement,"Automation Modernization, Immigration and Customs Enforcement",70-0543,No Year,No Year,"70-0543 /X - Automation Modernization, Immigration and Customs Enforcement",$5.8M,$14.1M,41.0%
Jul,2013,Department of Homeland Security,United States Coast Guard,Environmental Compliance and Restoration,70-0611,FY2013-FY2017,2017,70-0611 13/17 - Environmental Compliance and Restoration,$9.7M,$14.0M,69.2%
Jul,2013,Department of Homeland Security,Federal Emergency Management Agency,Radiological Emergency Preparedness Program,70-0715,FY2012-FY2013,2013,70-0715 12/13 - Radiological Emergency Preparedness Program,$3.0M,$13.9M,21.6%
Jul,2013,Department of Homeland Security,Science and Technology,"Research, Development, Acquisitions and Operations",70-0800,FY2011-FY2013,2013,"70-0800 11/13 - Research, Development, Acquisitions and Operations",$9.4M,$13.8M,67.8%
Jul,2013,Department of Homeland Security,Domestic Nuclear Detection Office,"Research, Development, and Operations",70-0860,FY2011-FY2013,2013,"70-0860 11/13 - Research, Development, and Operations",$3.0M,$13.5M,22.0%
Jul,2013,Department of Homeland Security,Citizenship and Immigration Services,Immigration Services,70-5106,No Year,No Year,70-5106 /X - Immigration Services,$1.3M,$13.1M,10.0%
Jul,2013,Department of Homeland Security,Departmental Management and Operations,Office of the Chief Information Officer,70-0102,No Year,No Year,70-0102 /X - Office of the Chief Information Officer,$11.9M,$12.6M,94.5%
Jul,2013,Department of Homeland Security,United States Secret Service,Salaries and Expenses,70-0400,FY2012-FY2013,2013,70-0400 12/13 - Salaries and Expenses,$0.6M,$11.7M,5.0%
Jul,2013,Department of Homeland Security,Federal Emergency Management Agency,Disaster Relief Fund,70-0702,FY2013-FY2014,2014,70-0702 13/14 - Disaster Relief Fund,$10.0M,$10.0M,100.0%
Jul,2013,Department of Homeland Security,United States Coast Guard,"Research, Development, Test, and Evaluation",70-0615,FY2012-FY2016,2016,"70-0615 12/16 - Research, Development, Test, and Evaluation",$6.8M,$10.0M,67.7%
Jul,2013,Department of Homeland Security,Departmental Management and Operations,Office of the Undersecretary for Management,70-0111,FY2013-FY2015,2015,70-0111 13/15 - Office of the Undersecretary for Management,$7.4M,$9.7M,76.6%
Jul,2013,Department of Homeland Security,United States Coast Guard,Environmental Compliance and Restoration,70-0611,FY2012-FY2016,2016,70-0611 12/16 - Environmental Compliance and Restoration,$4.6M,$7.5M,61.2%
Jul,2013,Department of Homeland Security,Domestic Nuclear Detection Office,"Research, Development, and Operations",70-0860,No Year,No Year,"70-0860 /X - Research, Development, and Operations",$3.9M,$7.1M,55.3%
Jul,2013,Department of Homeland Security,Departmental Management and Operations,Analysis and Operations,70-0115,FY2012-FY2013,2013,70-0115 12/13 - Analysis and Operations,$3.6M,$6.5M,54.6%
Jul,2013,Department of Homeland Security,United States Coast Guard,"Research, Development, Test, and Evaluation",70-0615,No Year,No Year,"70-0615 /X - Research, Development, Test, and Evaluation",$5.5M,$6.2M,89.5%
Jul,2013,Department of Homeland Security,Federal Emergency Management Agency,Disaster Relief Fund,70-0702,FY2012-FY2013,2013,70-0702 12/13 - Disaster Relief Fund,$5.9M,$5.9M,100.0%
Jul,2013,Department of Homeland Security,Federal Emergency Management Agency,Management and Administration,70-0700,FY2012-FY2013,2013,70-0700 12/13 - Management and Administration,$0.6M,$5.7M,10.5%
Jul,2013,Department of Homeland Security,Immigration and Customs Enforcement,Construction,70-0545,No Year,No Year,70-0545 /X - Construction,$3.9M,$5.7M,68.3%
Jul,2013,Department of Homeland Security,Departmental Management and Operations,Office of the Undersecretary for Management,70-0111,FY2013-FY2017,2017,70-0111 13/17 - Office of the Undersecretary for Management,$4.0M,$5.4M,73.7%
Jul,2013,Department of Homeland Security,Departmental Management and Operations,Office of the Undersecretary for Management,70-0111,FY2012-FY2014,2014,70-0111 12/14 - Office of the Undersecretary for Management,$4.6M,$5.0M,91.8%
Jul,2013,Department of Homeland Security,Departmental Management and Operations,Chief Financial Officer,70-0112,FY2013-FY2014,2014,70-0112 13/14 - Chief Financial Officer,$3.6M,$5.0M,72.1%
Jul,2013,Department of Homeland Security,Federal Emergency Management Agency,State and Local Programs,70-0560,FY2013-FY2014,2014,70-0560 13/14 - State and Local Programs,$5.0M,$5.0M,100.0%
Jul,2013,Department of Homeland Security,Immigration and Customs Enforcement,Construction,70-0545,FY2013-FY2016,2016,70-0545 13/16 - Construction,$5.0M,$5.0M,100.0%
Jul,2013,Department of Homeland Security,Customs and Border Protection,"Construction, Customs and Border Protection",70-0532,FY2012-FY2016,2016,"70-0532 12/16 - Construction, Customs and Border Protection",$3.3M,$4.5M,74.0%
Jul,2013,Department of Homeland Security,Departmental Management and Operations,Office of the Secretary and Executive Management,70-0110,No Year,No Year,70-0110 /X - Office of the Secretary and Executive Management,$4.0M,$4.4M,90.7%
Jul,2013,Department of Homeland Security,United States Secret Service,"Acquisition, Construction, Improvements, and Related Expenses",70-0401,FY2013-FY2017,2017,"70-0401 13/17 - Acquisition, Construction, Improvements, and Related Expenses",$1.8M,$4.2M,43.5%
Jul,2013,Department of Homeland Security,Customs and Border Protection,"Air and Marine Interdiction, Operations, Maintenance, and Procur",70-0544,FY2012-FY2013,2013,"70-0544 12/13 - Air and Marine Interdiction, Operations, Maintenance, and Procur",$3.1M,$4.1M,75.6%
Jul,2013,Department of Homeland Security,Departmental Management and Operations,Chief Financial Officer,70-0112,FY2011-FY2014,2014,70-0112 11/14 - Chief Financial Officer,$0.3M,$4.0M,7.5%
Jul,2013,Department of Homeland Security,Science and Technology,"Research, Development, Acquisitions and Operations",70-0800,FY2011-FY2015,2015,"70-0800 11/15 - Research, Development, Acquisitions and Operations",$4.0M,$4.0M,99.6%
Jul,2013,Department of Homeland Security,United States Secret Service,Salaries and Expenses,70-0400,FY2012-FY2014,2014,70-0400 12/14 - Salaries and Expenses,$2.4M,$3.9M,61.3%
Jul,2013,Department of Homeland Security,Domestic Nuclear Detection Office,Systems Acquisition,70-0862,FY2013-FY2014,2014,70-0862 13/14 - Systems Acquisition,$3.6M,$3.7M,98.5%
Jul,2013,Department of Homeland Security,United States Coast Guard,Environmental Compliance and Restoration,70-0611,No Year,No Year,70-0611 /X - Environmental Compliance and Restoration,$2.9M,$3.5M,82.5%
Jul,2013,Department of Homeland Security,Domestic Nuclear Detection Office,Systems Acquisition,70-0862,FY2012-FY2014,2014,70-0862 12/14 - Systems Acquisition,$1.4M,$3.4M,42.2%
Jul,2013,Department of Homeland Security,Departmental Management and Operations,Gifts and Donations,70-8244,No Year,No Year,70-8244 /X - Gifts and Donations,$3.2M,$3.2M,100.0%
Jul,2013,Department of Homeland Security,United States Coast Guard,Coast Guard Cadet Fund (trust Revolving Fund),70-8428,No Year,No Year,70-8428 /X - Coast Guard Cadet Fund (trust Revolving Fund),$0.0M,$3.2M,0.0%
Jul,2013,Department of Homeland Security,Customs and Border Protection,Harbor Maintenance Fee Collection,70-8870,No Year,No Year,70-8870 /X - Harbor Maintenance Fee Collection,$3.1M,$3.1M,100.0%
Jul,2013,Department of Homeland Security,Science and Technology,"Research, Development, Acquisitions and Operations",70-0800,FY2013-FY2014,2014,"70-0800 13/14 - Research, Development, Acquisitions and Operations",$3.1M,$3.1M,100.0%
Jul,2013,Department of Homeland Security,United States Coast Guard,General Gift Fund,70-8533,No Year,No Year,70-8533 /X - General Gift Fund,$2.1M,$3.0M,70.6%
Jul,2013,Department of Homeland Security,United States Coast Guard,Operating Expenses,70-0610,No Year,No Year,70-0610 /X - Operating Expenses,$2.7M,$2.9M,93.3%
Jul,2013,Department of Homeland Security,Immigration and Customs Enforcement,"Automation Modernization, Immigration and Customs Enforcement",70-0543,FY2012-FY2016,2016,"70-0543 12/16 - Automation Modernization, Immigration and Customs Enforcement",$1.5M,$2.8M,54.9%
Jul,2013,Department of Homeland Security,Customs and Border Protection,"US Customs Refunds, Transfers and Expenses, Unclaimed and Abando",70-8789,No Year,No Year,"70-8789 /X - US Customs Refunds, Transfers and Expenses, Unclaimed and Abando",$2.6M,$2.6M,99.9%
Jul,2013,Department of Homeland Security,Transportation Security Administration,"Transportation Security Support, TSA, Homeland Security",70-0554,No Year,No Year,"70-0554 /X - Transportation Security Support, TSA, Homeland Security",$2.6M,$2.6M,100.0%
Jul,2013,Department of Homeland Security,Federal Emergency Management Agency,Administrative and Regional Operations,70-0712,No Year,No Year,70-0712 /X - Administrative and Regional Operations,$2.2M,$2.2M,100.0%
Jul,2013,Department of Homeland Security,Transportation Security Administration,Unclaimed Checkpoint Money,70-5390,No Year,No Year,70-5390 /X - Unclaimed Checkpoint Money,$2.2M,$2.2M,99.9%
Jul,2013,Department of Homeland Security,Immigration and Customs Enforcement,Immigration and Customs Enforcement,70-0504,No Year,No Year,70-0504 /X - Immigration and Customs Enforcement,$1.9M,$1.9M,100.0%
Jul,2013,Department of Homeland Security,Federal Emergency Management Agency,State and Local Programs,70-0560,No Year,No Year,70-0560 /X - State and Local Programs,$1.7M,$1.7M,99.9%
Jul,2013,Department of Homeland Security,National Protection and Programs Directorate,Infrastructure Protection and Information Security,70-0565,No Year,No Year,70-0565 /X - Infrastructure Protection and Information Security,$0.5M,$1.5M,31.1%
Jul,2013,Department of Homeland Security,United States Secret Service,"Acquisition, Construction, Improvements, and Related Expenses",70-0401,FY2012-FY2016,2016,"70-0401 12/16 - Acquisition, Construction, Improvements, and Related Expenses",$1.2M,$1.4M,86.9%
Jul,2013,Department of Homeland Security,Immigration and Customs Enforcement,Detention and Removal Operations,70-5542,No Year,No Year,70-5542 /X - Detention and Removal Operations,$1.3M,$1.3M,100.0%
Jul,2013,Department of Homeland Security,Science and Technology,"Research, Development, Acquisitions and Operations",70-0800,FY2010-FY2014,2014,"70-0800 10/14 - Research, Development, Acquisitions and Operations",$1.1M,$1.2M,94.5%
Jul,2013,Department of Homeland Security,Federal Emergency Management Agency,National Predisaster Mitigation Grants,70-0701,No Year,No Year,70-0701 /X - National Predisaster Mitigation Grants,$1.1M,$1.1M,100.0%
Jul,2013,Department of Homeland Security,Transportation Security Administration,"Research and Development, TSA, Homeland Security",70-0553,No Year,No Year,"70-0553 /X - Research and Development, TSA, Homeland Security",$1.0M,$1.0M,99.8%
Jul,2013,Department of Homeland Security,Customs and Border Protection,Immigration Support,70-5451,No Year,No Year,70-5451 /X - Immigration Support,$0.3M,$0.7M,40.6%
Jul,2013,Department of Homeland Security,Customs and Border Protection,Customs and Border Protection,70-0503,No Year,No Year,70-0503 /X - Customs and Border Protection,$0.3M,$0.6M,45.2%
Jul,2013,Department of Homeland Security,Transportation Security Administration,Federal Air Marshals,70-0541,No Year,No Year,70-0541 /X - Federal Air Marshals,$0.6M,$0.6M,99.7%
Jul,2013,Department of Homeland Security,Information Analysis and Infrastructure Protection,Operating Expenses,70-0900,No Year,No Year,70-0900 /X - Operating Expenses,$0.5M,$0.5M,100.0%
Jul,2013,Department of Homeland Security,United States Coast Guard,"Acquisition, Construction, and Improvements",70-0613,FY2012-FY2014,2014,"70-0613 12/14 - Acquisition, Construction, and Improvements",$0.5M,$0.5M,99.6%
Jul,2013,Department of Homeland Security,United States Coast Guard,Alteration of Bridges,70-0614,No Year,No Year,70-0614 /X - Alteration of Bridges,$0.5M,$0.5M,100.0%
Jul,2013,Department of Homeland Security,Domestic Nuclear Detection Office,Systems Acquisition,70-0862,FY2011-FY2013,2013,70-0862 11/13 - Systems Acquisition,$0.1M,$0.4M,15.7%
Jul,2013,Department of Homeland Security,Transportation Security Administration,Salaries and Expenses,70-0508,No Year,No Year,70-0508 /X - Salaries and Expenses,$0.4M,$0.4M,98.4%
Jul,2013,Department of Homeland Security,Federal Law Enforcement Training Center,"Salaries and Expenses, Federal Law Enforcement Training Center",70-0509,No Year,No Year,"70-0509 /X - Salaries and Expenses, Federal Law Enforcement Training Center",$0.1M,$0.3M,44.3%
Jul,2013,Department of Homeland Security,United States Secret Service,"Acquisition, Construction, Improvements, and Related Expenses",70-0401,No Year,No Year,"70-0401 /X - Acquisition, Construction, Improvements, and Related Expenses",$0.2M,$0.2M,92.3%
Jul,2013,Department of Homeland Security,Customs and Border Protection,"Border Security Fencing, Infrastructure, and Technology",70-0533,FY2012-FY2013,2013,"70-0533 12/13 - Border Security Fencing, Infrastructure, and Technology",$0.0M,$0.1M,74.5%
Jul,2013,Department of Homeland Security,Departmental Management and Operations,Departmental Operations,70-0100,No Year,No Year,70-0100 /X - Departmental Operations,$0.0M,$0.1M,0.0%
Jul,2013,Department of Homeland Security,Federal Emergency Management Agency,Office for Domestic Preparedness,70-0511,No Year,No Year,70-0511 /X - Office for Domestic Preparedness,$0.1M,$0.1M,100.0%
Jul,2013,Department of Homeland Security,Federal Emergency Management Agency,"Readiness, Mitigation, Response, and Recovery",70-0711,No Year,No Year,"70-0711 /X - Readiness, Mitigation, Response, and Recovery",$0.1M,$0.1M,100.0%
Jul,2013,Department of Homeland Security,Immigration and Customs Enforcement,Violent Crime,70-8598,No Year,No Year,70-8598 /X - Violent Crime,$0.1M,$0.1M,100.0%
Jul,2013,Department of Homeland Security,Transportation Security Administration,Surface Transportation Security,70-0551,No Year,No Year,70-0551 /X - Surface Transportation Security,$0.1M,$0.1M,100.0%
Jul,2013,Department of Homeland Security,Departmental Management and Operations,Office of the Undersecretary for Management,70-0111,FY2012-FY2013,2013,70-0111 12/13 - Office of the Undersecretary for Management,$0.0M,$0.0M,0.0%
Jul,2013,Department of Homeland Security,Departmental Management and Operations,Office of the Undersecretary for Management,70-0111,FY2012-FY2016,2016,70-0111 12/16 - Office of the Undersecretary for Management,$0.0M,$0.0M,100.0%
Jul,2013,Department of Homeland Security,Domestic Nuclear Detection Office,"Research, Development, and Operations",70-0860,FY2013-FY2015,2015,"70-0860 13/15 - Research, Development, and Operations",$-1.4M,$0.0M,100.0%
Jul,2013,Department of Homeland Security,National Protection and Programs Directorate,Biodefense Countermeasures,70-0714,FY2005-FY2013,2013,70-0714 05/13 - Biodefense Countermeasures,$0.0M,$0.0M,100.0%
Jul,2013,Department of Housing and Urban Development,Housing Programs,FHA-mutual Mortgage Insurance Guaranteed Loan Financing Account,86-4587,No Year,No Year,86-4587 /X - FHA-mutual Mortgage Insurance Guaranteed Loan Financing Account,"$35,521.3M","$74,742.0M",47.5%
Jul,2013,Department of Housing and Urban Development,Housing Programs,FHA-mutual Mortgage Insurance Capital Reserve Account,86-0236,No Year,No Year,86-0236 /X - FHA-mutual Mortgage Insurance Capital Reserve Account,"$21,469.7M","$21,469.7M",100.0%
Jul,2013,Department of Housing and Urban Development,Public and Indian Housing Programs,Tenant Based Rental Assistance,86-0302,No Year,No Year,86-0302 /X - Tenant Based Rental Assistance,"$1,588.9M","$18,122.0M",8.8%
Jul,2013,Department of Housing and Urban Development,Housing Programs,FHA-general and Special Risk Guaranteed Loan Financing Account,86-4077,No Year,No Year,86-4077 /X - FHA-general and Special Risk Guaranteed Loan Financing Account,"$11,986.3M","$15,883.5M",75.5%
Jul,2013,Department of Housing and Urban Development,Community Planning and Development,Community Development Fund,86-0162,FY2013-FY2017,2017,86-0162 13/17 - Community Development Fund,"$13,534.8M","$15,181.0M",89.2%
Jul,2013,Department of Housing and Urban Development,Public and Indian Housing Programs,Project-based Rental Assistance,86-0303,No Year,No Year,86-0303 /X - Project-based Rental Assistance,"$2,438.1M","$9,052.3M",26.9%
Jul,2013,Department of Housing and Urban Development,Government National Mortgage Association,Guarantees of Mortgage-backed Securities Financing Account,86-4240,No Year,No Year,86-4240 /X - Guarantees of Mortgage-backed Securities Financing Account,"$5,452.6M","$7,257.8M",75.1%
Jul,2013,Department of Housing and Urban Development,Housing Programs,FHA-general and Special Risk Program Account,86-0200,No Year,No Year,86-0200 /X - FHA-general and Special Risk Program Account,$16.4M,"$5,697.7M",0.3%
Jul,2013,Department of Housing and Urban Development,Public and Indian Housing Programs,Public Housing Operating Fund,86-0163,FY2013,2013,86-0163 /13 - Public Housing Operating Fund,"$1,325.4M","$4,054.2M",32.7%
Jul,2013,Department of Housing and Urban Development,Community Planning and Development,Community Development Fund,86-0162,FY2013-FY2015,2015,86-0162 13/15 - Community Development Fund,"$2,865.8M","$3,135.1M",91.4%
Jul,2013,Department of Housing and Urban Development,Government National Mortgage Association,Guarantees of Mortgage-backed Securities Liquidating Account,86-4238,No Year,No Year,86-4238 /X - Guarantees of Mortgage-backed Securities Liquidating Account,"$1,886.0M","$2,041.3M",92.4%
Jul,2013,Department of Housing and Urban Development,Community Planning and Development,Homeless Assistance Grants,86-0192,FY2013-FY2015,2015,86-0192 13/15 - Homeless Assistance Grants,"$1,914.4M","$1,933.3M",99.0%
Jul,2013,Department of Housing and Urban Development,Public and Indian Housing Programs,Public Housing Capital Fund,86-0304,FY2013-FY2016,2016,86-0304 13/16 - Public Housing Capital Fund,"$1,774.2M","$1,776.9M",99.8%
Jul,2013,Department of Housing and Urban Development,Community Planning and Development,Homeless Assistance Grants,86-0192,FY2012-FY2014,2014,86-0192 12/14 - Homeless Assistance Grants,$46.9M,"$1,669.5M",2.8%
