Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
May,2016,Department of Transportation,Federal Highway Administration,Highway Demonstration Project - Preliminary Engineering,69-0583,No Year,No Year,69-0583 /X - Highway Demonstration Project - Preliminary Engineering,$2.8M,$2.8M,100.0%
May,2016,Department of Transportation,Federal Motor Carrier Safety Administration,Motor Carrier Safety,69-8055,No Year,No Year,69-8055 /X - Motor Carrier Safety,$2.8M,$2.8M,100.0%
May,2016,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,Hazardous Materials Safety,69-1401,FY2014-FY2016,2016,69-1401 14/16 - Hazardous Materials Safety,$2.1M,$2.7M,76.4%
May,2016,Department of Transportation,Federal Highway Administration,Railroad-highway Crossings Demonstration Projects,69-0557,No Year,No Year,69-0557 /X - Railroad-highway Crossings Demonstration Projects,$2.6M,$2.6M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Contributions for Highway Research Program,69-8264,No Year,No Year,69-8264 /X - Contributions for Highway Research Program,$1.5M,$2.6M,58.2%
May,2016,Department of Transportation,Federal Transit Administration,Technical Assistance and Training,69-1142,No Year,No Year,69-1142 /X - Technical Assistance and Training,$1.5M,$2.5M,59.3%
May,2016,Department of Transportation,Office of the Secretary,Research and Technology,69-1730,FY2015-FY2017,2017,69-1730 15/17 - Research and Technology,$0.6M,$2.5M,23.8%
May,2016,Department of Transportation,Federal Highway Administration,Federal-aid Highways,46-69-8083,No Year,No Year,46-69-8083 /X - Federal-aid Highways,$1.7M,$2.4M,69.6%
May,2016,Department of Transportation,Maritime Administration,Operations and Training,69-1750,FY2015-FY2016,2016,69-1750 15/16 - Operations and Training,$2.4M,$2.4M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Delta Regional Transportation Development Program,69-0551,No Year,No Year,69-0551 /X - Delta Regional Transportation Development Program,$2.1M,$2.3M,94.6%
May,2016,Department of Transportation,Federal Highway Administration,Intermodal Urban Demonstration Project,69-8001,No Year,No Year,69-8001 /X - Intermodal Urban Demonstration Project,$2.3M,$2.3M,100.0%
May,2016,Department of Transportation,Federal Transit Administration,"Discretionary Grants (Highway Trust Fund, Mass Transit Account)",69-8191,No Year,No Year,"69-8191 /X - Discretionary Grants (Highway Trust Fund, Mass Transit Account)",$2.3M,$2.3M,100.0%
May,2016,Department of Transportation,Office of the Secretary,Minority Business Outreach,69-0119,FY2015-FY2016,2016,69-0119 15/16 - Minority Business Outreach,$0.6M,$2.1M,27.5%
May,2016,Department of Transportation,Federal Highway Administration,Darian Gap Highway,69-0553,No Year,No Year,69-0553 /X - Darian Gap Highway,$2.0M,$2.0M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Federal-aid Highways,17-69-8083,No Year,No Year,17-69-8083 /X - Federal-aid Highways,$1.3M,$1.7M,76.5%
May,2016,Department of Transportation,Federal Highway Administration,"TIFIA General Fund Direct Loan Financing Account, Federal Highwa",69-4348,No Year,No Year,"69-4348 /X - TIFIA General Fund Direct Loan Financing Account, Federal Highwa",$1.6M,$1.6M,100.0%
May,2016,Department of Transportation,Federal Aviation Administration,"Research, Engineering and Development (Airport and Airway Trust",69-8108,No Year,No Year,"69-8108 /X - Research, Engineering and Development (Airport and Airway Trust",$1.4M,$1.4M,99.9%
May,2016,Department of Transportation,Federal Highway Administration,Emergency Relief Program,96-69-0500,No Year,No Year,96-69-0500 /X - Emergency Relief Program,$1.4M,$1.4M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,State Infrastructure Banks,69-0549,No Year,No Year,69-0549 /X - State Infrastructure Banks,$1.4M,$1.4M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Corridor Safety Improvement Project,69-8120,No Year,No Year,69-8120 /X - Corridor Safety Improvement Project,$1.4M,$1.4M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Federal-aid Highways,95-69-8083,No Year,No Year,95-69-8083 /X - Federal-aid Highways,$2.1M,$1.3M,162.1%
May,2016,Department of Transportation,Maritime Administration,"Miscellaneous Trust Funds, Maritime Administration",69-8547,No Year,No Year,"69-8547 /X - Miscellaneous Trust Funds, Maritime Administration",$1.2M,$1.2M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Federal-aid Highways,21-69-8083,No Year,No Year,21-69-8083 /X - Federal-aid Highways,$0.4M,$1.1M,32.4%
May,2016,Department of Transportation,Federal Highway Administration,Study of Improvements to Highway 8 in Wisconsin,69-8061,No Year,No Year,69-8061 /X - Study of Improvements to Highway 8 in Wisconsin,$1.0M,$1.0M,100.0%
May,2016,Department of Transportation,Federal Railroad Administration,Northeast Corridor Improvement Program,69-0123,No Year,No Year,69-0123 /X - Northeast Corridor Improvement Program,$1.0M,$1.0M,100.0%
May,2016,Department of Transportation,Office of the Secretary,Minority Business Resource Center Program,69-0155,FY2016,2016,69-0155 /16 - Minority Business Resource Center Program,$0.8M,$0.9M,83.3%
May,2016,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,Pipeline Safety,69-5172,No Year,No Year,69-5172 /X - Pipeline Safety,$0.8M,$0.8M,100.0%
May,2016,Department of Transportation,Federal Transit Administration,Job Access and Reverse Commute Grants,69-1125,No Year,No Year,69-1125 /X - Job Access and Reverse Commute Grants,$0.7M,$0.7M,100.0%
May,2016,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,Hazardous Materials Safety,69-1401,No Year,No Year,69-1401 /X - Hazardous Materials Safety,$0.5M,$0.7M,77.5%
May,2016,Department of Transportation,Federal Railroad Administration,Railroad Safety Technology Program,69-0701,No Year,No Year,69-0701 /X - Railroad Safety Technology Program,$0.6M,$0.6M,100.0%
May,2016,Department of Transportation,Office of the Secretary,New Headquarters Building,69-0147,No Year,No Year,69-0147 /X - New Headquarters Building,$0.6M,$0.6M,93.8%
May,2016,Department of Transportation,Federal Highway Administration,Highway Beautification,69-0540,No Year,No Year,69-0540 /X - Highway Beautification,$0.5M,$0.5M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Rail Crossings--demonstration Projects,69-0555,No Year,No Year,69-0555 /X - Rail Crossings--demonstration Projects,$0.5M,$0.5M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Expressway Safety Improvement Demo,69-0580,No Year,No Year,69-0580 /X - Expressway Safety Improvement Demo,$0.5M,$0.5M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Mineola Grade Crossing,69-8386,No Year,No Year,69-8386 /X - Mineola Grade Crossing,$0.5M,$0.5M,100.0%
May,2016,Department of Transportation,Office of the Secretary,Research and Technology,69-1730,FY2014-FY2016,2016,69-1730 14/16 - Research and Technology,$0.3M,$0.5M,46.1%
May,2016,Department of Transportation,Federal Highway Administration,Access Highways to Public Recreation Areas on Certain Lakes,69-0503,No Year,No Year,69-0503 /X - Access Highways to Public Recreation Areas on Certain Lakes,$0.4M,$0.4M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Urban Highway Corridor and Bicycle Transportation Demo,69-0574,No Year,No Year,69-0574 /X - Urban Highway Corridor and Bicycle Transportation Demo,$0.4M,$0.4M,100.0%
May,2016,Department of Transportation,Federal Transit Administration,Administrative Expenses,69-1120,No Year,No Year,69-1120 /X - Administrative Expenses,$0.3M,$0.4M,93.6%
May,2016,Department of Transportation,National Highway Traffic Safety Administration,National Driver Register,69-8362,No Year,No Year,69-8362 /X - National Driver Register,$0.4M,$0.4M,100.0%
May,2016,Department of Transportation,Office of the Secretary,Minority Business Resource Center Guaranteed Loan Financing Acco,69-4082,No Year,No Year,69-4082 /X - Minority Business Resource Center Guaranteed Loan Financing Acco,$0.4M,$0.4M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,I-35W Bridge Repair and Reconstruction,69-0550,No Year,No Year,69-0550 /X - I-35W Bridge Repair and Reconstruction,$0.3M,$0.3M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,"Feasibility, Design, Environmental, Engineering",69-0533,No Year,No Year,"69-0533 /X - Feasibility, Design, Environmental, Engineering",$0.3M,$0.3M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,International Highway Transportation Outreach Program,69-8371,No Year,No Year,69-8371 /X - International Highway Transportation Outreach Program,$0.3M,$0.3M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Trust Fund Share of Other Highway Programs,69-8009,No Year,No Year,69-8009 /X - Trust Fund Share of Other Highway Programs,$0.3M,$0.3M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Denali Access System Program,95-69-0511,No Year,No Year,95-69-0511 /X - Denali Access System Program,$0.1M,$0.2M,65.9%
May,2016,Department of Transportation,Federal Highway Administration,Pennsylvania Reconstruction Demonstration Project,69-0532,No Year,No Year,69-0532 /X - Pennsylvania Reconstruction Demonstration Project,$0.2M,$0.2M,100.0%
May,2016,Department of Transportation,Federal Railroad Administration,West Virginia Rail Development,69-0758,No Year,No Year,69-0758 /X - West Virginia Rail Development,$0.2M,$0.2M,100.0%
May,2016,Department of Transportation,Office of the Secretary,Financial Management Capital,69-0116,FY2015-FY2016,2016,69-0116 15/16 - Financial Management Capital,$0.2M,$0.2M,100.0%
May,2016,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,Research and Special Programs,69-0104,No Year,No Year,69-0104 /X - Research and Special Programs,$0.2M,$0.2M,100.0%
May,2016,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,Emergency Preparedness Grants,69-5282,FY2015-FY2016,2016,69-5282 15/16 - Emergency Preparedness Grants,$0.2M,$0.2M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Appalachian Development Highway System (Highway Trust Fund),69-8072,No Year,No Year,69-8072 /X - Appalachian Development Highway System (Highway Trust Fund),$0.1M,$0.1M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Federal-aid Highways,64-69-8083,No Year,No Year,64-69-8083 /X - Federal-aid Highways,$0.1M,$0.1M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Inter-American Highway,69-0506,No Year,No Year,69-0506 /X - Inter-American Highway,$0.1M,$0.1M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Alaska Highway,69-0537,No Year,No Year,69-0537 /X - Alaska Highway,$0.1M,$0.1M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Surface Transportation Priorities,95-69-0538,No Year,No Year,95-69-0538 /X - Surface Transportation Priorities,$0.1M,$0.1M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Kentucky Bridge Demo Project,69-0572,No Year,No Year,69-0572 /X - Kentucky Bridge Demo Project,$0.1M,$0.1M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,"Technical Assistance, United States Dollars Advanced from Foreig",69-8502,No Year,No Year,"69-8502 /X - Technical Assistance, United States Dollars Advanced from Foreig",$0.1M,$0.1M,100.0%
May,2016,Department of Transportation,Federal Railroad Administration,Office of the Administrator,69-0122,No Year,No Year,69-0122 /X - Office of the Administrator,$0.1M,$0.1M,100.0%
May,2016,Department of Transportation,Office of the Secretary,"Transportation Planning, Research, and Development",69-0142,FY2011-FY2016,2016,"69-0142 11/16 - Transportation Planning, Research, and Development",$0.1M,$0.1M,97.7%
May,2016,Department of Transportation,Federal Aviation Administration,"Facilities, Engineering and Development",69-1303,No Year,No Year,"69-1303 /X - Facilities, Engineering and Development",$0.0M,$0.0M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,"TIFIA General Fund Program Account, Federal Highway Administrati",69-0542,No Year,No Year,"69-0542 /X - TIFIA General Fund Program Account, Federal Highway Administrati",$0.0M,$0.0M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Transportation Infrastructure Finance and Innovation Program Loa,69-4145,No Year,No Year,69-4145 /X - Transportation Infrastructure Finance and Innovation Program Loa,$0.0M,$0.0M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Transportation Infrastructure Finance and Innovation Program Lin,69-4173,No Year,No Year,69-4173 /X - Transportation Infrastructure Finance and Innovation Program Lin,$0.0M,$0.0M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Tiger TIFIA Direct Loan Financing Account,69-4347,No Year,No Year,69-4347 /X - Tiger TIFIA Direct Loan Financing Account,$0.0M,$0.0M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Federal-aid Highways,57-69-8083,No Year,No Year,57-69-8083 /X - Federal-aid Highways,$0.0M,$0.0M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Schenectady Bridge,69-0527,No Year,No Year,69-0527 /X - Schenectady Bridge,$0.0M,$0.0M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Territorial Highways,69-0556,No Year,No Year,69-0556 /X - Territorial Highways,$0.0M,$0.0M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Climbing Lane and Highway Safety Demonstration Project,69-0566,No Year,No Year,69-0566 /X - Climbing Lane and Highway Safety Demonstration Project,$0.0M,$0.0M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Virginia HOV Safety Demo Project,69-0573,No Year,No Year,69-0573 /X - Virginia HOV Safety Demo Project,$0.0M,$0.0M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Urban Airport Access Safety Demo Project,69-0575,No Year,No Year,69-0575 /X - Urban Airport Access Safety Demo Project,$0.0M,$0.0M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Highway 20 Realignment Project,69-0593,No Year,No Year,69-0593 /X - Highway 20 Realignment Project,$0.0M,$0.0M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,"Equipment Supplies, Etc., for Cooperating Countries",69-8632,No Year,No Year,"69-8632 /X - Equipment Supplies, Etc., for Cooperating Countries",$0.0M,$0.0M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Highway Safety Research and Development,69-8017,No Year,No Year,69-8017 /X - Highway Safety Research and Development,$0.0M,$0.0M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Highway Railroad Grade Crossing Safety Demonstration,69-8081,No Year,No Year,69-8081 /X - Highway Railroad Grade Crossing Safety Demonstration,$0.0M,$0.0M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Highway Demonstration Projects,69-8363,No Year,No Year,69-8363 /X - Highway Demonstration Projects,$0.0M,$0.0M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Climbing Lane and Highway Safety Demonstration Project,69-8374,No Year,No Year,69-8374 /X - Climbing Lane and Highway Safety Demonstration Project,$0.0M,$0.0M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Pennsylvania Reconstruction Demonstration Project,69-8381,No Year,No Year,69-8381 /X - Pennsylvania Reconstruction Demonstration Project,$0.0M,$0.0M,0.0%
May,2016,Department of Transportation,Federal Highway Administration,Metropolitan Planning,69-8390,No Year,No Year,69-8390 /X - Metropolitan Planning,$0.0M,$0.0M,100.0%
May,2016,Department of Transportation,Federal Railroad Administration,Emergency Railroad Rehabilitation and Repair,69-0124,No Year,No Year,69-0124 /X - Emergency Railroad Rehabilitation and Repair,$0.0M,$0.0M,100.0%
May,2016,Department of Transportation,Federal Railroad Administration,Conrail Labor Protection,69-0707,No Year,No Year,69-0707 /X - Conrail Labor Protection,$0.0M,$0.0M,100.0%
May,2016,Department of Transportation,Federal Railroad Administration,Local Rail Freight Assistance,69-0714,No Year,No Year,69-0714 /X - Local Rail Freight Assistance,$0.0M,$0.0M,100.0%
May,2016,Department of Transportation,Federal Transit Administration,"Research, Training, and Human Resources",69-1121,No Year,No Year,"69-1121 /X - Research, Training, and Human Resources",$0.0M,$0.0M,100.0%
May,2016,Department of Transportation,Federal Transit Administration,Interstate Transfer Grants-transit,69-1127,No Year,No Year,69-1127 /X - Interstate Transfer Grants-transit,$0.0M,$0.0M,100.0%
May,2016,Department of Transportation,Surface Transportation Board,Salaries and Expenses,69-0301,FY2016,2016,69-0301 /16 - Salaries and Expenses,$0.0M,$0.0M,100.0%
May,2016,Department of Transportation,Federal Highway Administration,Federal-aid Highways,20-69-8083,No Year,No Year,20-69-8083 /X - Federal-aid Highways,$-5.2M,$-1.5M,344.2%
May,2016,Department of Transportation,Federal Highway Administration,Federal-aid Highways,14-69-8083,No Year,No Year,14-69-8083 /X - Federal-aid Highways,$-159.1M,$-126.2M,126.1%
May,2016,Department of Veterans Affairs,Benefits Programs,Disability Compensation Benefits,36-0102,No Year,No Year,36-0102 /X - Disability Compensation Benefits,"$30,395.8M","$83,027.4M",36.6%
May,2016,Department of Veterans Affairs,Veterans Health Administration,Medical Services,36-0160,FY2016,2016,36-0160 /16 - Medical Services,"$15,446.5M","$48,471.8M",31.9%
May,2016,Department of Veterans Affairs,Benefits Programs,Readjustment Benefits,36-0137,No Year,No Year,36-0137 /X - Readjustment Benefits,"$7,408.6M","$17,309.1M",42.8%
May,2016,Department of Veterans Affairs,Benefits Programs,Housing Guaranteed Loan Financing Account,36-4129,No Year,No Year,36-4129 /X - Housing Guaranteed Loan Financing Account,"$11,529.5M","$13,552.4M",85.1%
May,2016,Department of Veterans Affairs,Veterans Health Administration,Veterans Choice Fund,36-0172,No Year,No Year,36-0172 /X - Veterans Choice Fund,"$4,779.6M","$8,040.8M",59.4%
May,2016,Department of Veterans Affairs,Veterans Health Administration,Medical Services,36-0160,No Year,No Year,36-0160 /X - Medical Services,"$4,382.9M","$6,522.7M",67.2%
May,2016,Department of Veterans Affairs,Veterans Health Administration,Medical Support and Compliance,36-0152,FY2016,2016,36-0152 /16 - Medical Support and Compliance,"$2,245.0M","$6,030.4M",37.2%
May,2016,Department of Veterans Affairs,Veterans Health Administration,Medical Facilities,36-0162,FY2016,2016,36-0162 /16 - Medical Facilities,"$1,729.1M","$4,437.8M",39.0%
May,2016,Department of Veterans Affairs,Departmental Administration,Information Technology Systems,36-0167,FY2016,2016,36-0167 /16 - Information Technology Systems,"$1,374.7M","$3,471.8M",39.6%
May,2016,Department of Veterans Affairs,Departmental Administration,General Operating Expenses,36-0151,FY2016,2016,36-0151 /16 - General Operating Expenses,"$1,058.6M","$3,248.4M",32.6%
May,2016,Department of Veterans Affairs,Departmental Administration,Supply Fund,36-4537,No Year,No Year,36-4537 /X - Supply Fund,"$1,596.3M","$2,514.1M",63.5%
May,2016,Department of Veterans Affairs,Benefits Programs,Veterans Special Life Insurance Fund,36-8455,No Year,No Year,36-8455 /X - Veterans Special Life Insurance Fund,"$1,358.5M","$1,495.0M",90.9%
May,2016,Department of Veterans Affairs,Departmental Administration,"Construction, Major Projects",36-0110,No Year,No Year,"36-0110 /X - Construction, Major Projects","$1,249.9M","$1,489.7M",83.9%
May,2016,Department of Veterans Affairs,Veterans Health Administration,Medical Services,36-0160,FY2016-FY2017,2017,36-0160 16/17 - Medical Services,$619.5M,"$1,400.0M",44.2%
May,2016,Department of Veterans Affairs,Departmental Administration,"Construction, Major Projects",36-0110,FY2016-FY2020,2020,"36-0110 16/20 - Construction, Major Projects",$509.6M,"$1,193.3M",42.7%
May,2016,Department of Veterans Affairs,Departmental Administration,Franchise Fund,36-4539,No Year,No Year,36-4539 /X - Franchise Fund,$529.7M,"$1,129.2M",46.9%
May,2016,Department of Veterans Affairs,Veterans Health Administration,Medical Facilities,36-0162,No Year,No Year,36-0162 /X - Medical Facilities,$691.3M,"$1,000.8M",69.1%
May,2016,Department of Veterans Affairs,Departmental Administration,General Administration,36-0142,FY2016,2016,36-0142 /16 - General Administration,$390.8M,$826.3M,47.3%
May,2016,Department of Veterans Affairs,Benefits Programs,Servicemembers' Group Life Insurance Fund,36-4009,No Year,No Year,36-4009 /X - Servicemembers' Group Life Insurance Fund,$299.1M,$805.2M,37.1%
May,2016,Department of Veterans Affairs,Benefits Programs,National Service Life Insurance Fund,36-8132,No Year,No Year,36-8132 /X - National Service Life Insurance Fund,$140.8M,$729.6M,19.3%
May,2016,Department of Veterans Affairs,Departmental Administration,Information Technology Systems,36-0167,FY2016-FY2017,2017,36-0167 16/17 - Information Technology Systems,$495.3M,$714.5M,69.3%
May,2016,Department of Veterans Affairs,Veterans Health Administration,Medical and Prosthetic Research,36-0161,FY2016-FY2017,2017,36-0161 16/17 - Medical and Prosthetic Research,$338.8M,$642.7M,52.7%
May,2016,Department of Veterans Affairs,Benefits Programs,Housing Direct Loan Financing Account,36-4127,No Year,No Year,36-4127 /X - Housing Direct Loan Financing Account,$581.5M,$606.8M,95.8%
May,2016,Department of Veterans Affairs,Veterans Health Administration,Canteen Service Revolving Fund,36-4014,No Year,No Year,36-4014 /X - Canteen Service Revolving Fund,$223.2M,$517.0M,43.2%
May,2016,Department of Veterans Affairs,Benefits Programs,Veterans Housing Benefit Program Fund,36-1119,FY2016,2016,36-1119 /16 - Veterans Housing Benefit Program Fund,$54.9M,$510.4M,10.7%
May,2016,Department of Veterans Affairs,Departmental Administration,"Construction, Minor Projects",36-0111,No Year,No Year,"36-0111 /X - Construction, Minor Projects",$416.5M,$509.8M,81.7%
May,2016,Department of Veterans Affairs,Benefits Programs,Veterans Housing Benefit Program Fund,36-1119,No Year,No Year,36-1119 /X - Veterans Housing Benefit Program Fund,$0.0M,$509.0M,0.0%
May,2016,Department of Veterans Affairs,Departmental Administration,"Construction, Major Projects",36-0110,FY2015-FY2019,2019,"36-0110 15/19 - Construction, Major Projects",$470.6M,$501.6M,93.8%
May,2016,Department of Veterans Affairs,Veterans Health Administration,Joint DOD-VA Medical Facility Demonstration Fund,36-0169,FY2016,2016,36-0169 /16 - Joint DOD-VA Medical Facility Demonstration Fund,$157.8M,$410.1M,38.5%
May,2016,Department of Veterans Affairs,Departmental Administration,"Construction, Minor Projects",36-0111,FY2016-FY2020,2020,"36-0111 16/20 - Construction, Minor Projects",$406.2M,$406.2M,100.0%
May,2016,Department of Veterans Affairs,Departmental Administration,"Construction, Minor Projects",36-0111,FY2015-FY2019,2019,"36-0111 15/19 - Construction, Minor Projects",$277.4M,$389.0M,71.3%
May,2016,Department of Veterans Affairs,Departmental Administration,Information Technology Systems,36-0167,No Year,No Year,36-0167 /X - Information Technology Systems,$262.5M,$315.8M,83.1%
May,2016,Department of Veterans Affairs,Departmental Administration,National Cemetery Administration,36-0129,FY2016,2016,36-0129 /16 - National Cemetery Administration,$81.0M,$271.7M,29.8%
May,2016,Department of Veterans Affairs,Veterans Health Administration,Medical Facilities,36-0162,FY2016-FY2017,2017,36-0162 16/17 - Medical Facilities,$115.1M,$250.0M,46.0%
May,2016,Department of Veterans Affairs,Benefits Programs,Veterans Housing Benefit Program Fund Loan Sales Securities Guar,36-4124,No Year,No Year,36-4124 /X - Veterans Housing Benefit Program Fund Loan Sales Securities Guar,$160.8M,$199.7M,80.5%
May,2016,Department of Veterans Affairs,Departmental Administration,"Construction, Major Projects",36-0110,FY2013-FY2017,2017,"36-0110 13/17 - Construction, Major Projects",$48.9M,$171.4M,28.5%
May,2016,Department of Veterans Affairs,Benefits Programs,Service-disabled Veterans Insurance Fund,36-4012,No Year,No Year,36-4012 /X - Service-disabled Veterans Insurance Fund,$66.7M,$168.3M,39.6%
May,2016,Department of Veterans Affairs,Departmental Administration,Grants for Construction of State Extended Care Facilities,36-0181,No Year,No Year,36-0181 /X - Grants for Construction of State Extended Care Facilities,$155.4M,$164.1M,94.7%
May,2016,Department of Veterans Affairs,Departmental Administration,Information Technology Systems,36-0167,FY2015-FY2016,2016,36-0167 15/16 - Information Technology Systems,$121.9M,$153.7M,79.3%
May,2016,Department of Veterans Affairs,Benefits Programs,Veterans Reopened Insurance Fund,36-4010,No Year,No Year,36-4010 /X - Veterans Reopened Insurance Fund,$129.1M,$150.0M,86.1%
May,2016,Department of Veterans Affairs,Departmental Administration,Office of Inspector General,36-0170,FY2016,2016,36-0170 /16 - Office of Inspector General,$58.9M,$142.5M,41.3%
May,2016,Department of Veterans Affairs,Veterans Health Administration,Medical and Prosthetic Research,36-0161,FY2015-FY2016,2016,36-0161 15/16 - Medical and Prosthetic Research,$65.3M,$139.6M,46.8%
May,2016,Department of Veterans Affairs,Departmental Administration,"Construction, Minor Projects",36-0111,FY2014-FY2018,2018,"36-0111 14/18 - Construction, Minor Projects",$100.4M,$129.1M,77.7%
May,2016,Department of Veterans Affairs,Veterans Health Administration,"General Post Fund, National Homes",36-8180,No Year,No Year,"36-8180 /X - General Post Fund, National Homes",$106.7M,$121.8M,87.6%
May,2016,Department of Veterans Affairs,Departmental Administration,Board of Veterans Appeals,36-1122,FY2016,2016,36-1122 /16 - Board of Veterans Appeals,$39.7M,$109.9M,36.1%
May,2016,Department of Veterans Affairs,Veterans Health Administration,Medical Support and Compliance,36-0152,FY2016-FY2017,2017,36-0152 16/17 - Medical Support and Compliance,$43.6M,$100.0M,43.6%
May,2016,Department of Veterans Affairs,Veterans Health Administration,DOD-VA Health Care Sharing Incentive Fund,97-36-0165,No Year,No Year,97-36-0165 /X - DOD-VA Health Care Sharing Incentive Fund,$62.1M,$92.3M,67.2%
May,2016,Department of Veterans Affairs,Benefits Programs,Veterans Insurance and Indemnities,36-0120,No Year,No Year,36-0120 /X - Veterans Insurance and Indemnities,$34.2M,$84.3M,40.5%
May,2016,Department of Veterans Affairs,Departmental Administration,"Construction, Major Projects",36-0110,FY2014-FY2018,2018,"36-0110 14/18 - Construction, Major Projects",$66.3M,$76.1M,87.2%
May,2016,Department of Veterans Affairs,Benefits Programs,Post-Vietnam Era Veterans Education Account,36-8133,No Year,No Year,36-8133 /X - Post-Vietnam Era Veterans Education Account,$62.1M,$62.2M,99.7%
May,2016,Department of Veterans Affairs,Departmental Administration,Grants for Construction of State Veterans Cemeteries,36-0183,No Year,No Year,36-0183 /X - Grants for Construction of State Veterans Cemeteries,$56.8M,$60.2M,94.4%
May,2016,Department of Veterans Affairs,Veterans Health Administration,DOD-VA Health Care Sharing Incentive Fund,36-0165,No Year,No Year,36-0165 /X - DOD-VA Health Care Sharing Incentive Fund,$47.5M,$58.5M,81.1%
May,2016,Department of Veterans Affairs,Benefits Programs,Filipino Veterans Equity Compensation Fund,36-1121,No Year,No Year,36-1121 /X - Filipino Veterans Equity Compensation Fund,$55.8M,$55.9M,99.9%
May,2016,Department of Veterans Affairs,Veterans Health Administration,Medical Support and Compliance,36-0152,No Year,No Year,36-0152 /X - Medical Support and Compliance,$43.9M,$46.4M,94.8%
May,2016,Department of Veterans Affairs,Departmental Administration,"Construction, Minor Projects",36-0111,FY2013-FY2017,2017,"36-0111 13/17 - Construction, Minor Projects",$30.6M,$44.8M,68.4%
May,2016,Department of Veterans Affairs,Departmental Administration,General Operating Expenses,36-0151,FY2015-FY2016,2016,36-0151 15/16 - General Operating Expenses,$40.9M,$40.9M,100.0%
May,2016,Department of Veterans Affairs,Departmental Administration,"Construction, Major Projects",36-0110,FY2015-FY2016,2016,"36-0110 15/16 - Construction, Major Projects",$2.0M,$37.2M,5.4%
May,2016,Department of Veterans Affairs,Veterans Health Administration,Medical Facilities,36-0162,FY2015-FY2016,2016,36-0162 15/16 - Medical Facilities,$9.6M,$24.6M,39.0%
May,2016,Department of Veterans Affairs,Benefits Programs,Native American and Transitional Housing Direct Loan Financing a,36-4130,No Year,No Year,36-4130 /X - Native American and Transitional Housing Direct Loan Financing a,$12.1M,$16.4M,73.4%
May,2016,Department of Veterans Affairs,Veterans Health Administration,Medical Support and Compliance,36-0152,FY2015-FY2016,2016,36-0152 15/16 - Medical Support and Compliance,$1.6M,$14.6M,11.1%
May,2016,Department of Veterans Affairs,Veterans Health Administration,Medical Services,36-0160,FY2015-FY2016,2016,36-0160 15/16 - Medical Services,$10.2M,$14.2M,71.8%
May,2016,Department of Veterans Affairs,Veterans Health Administration,Medical and Prosthetic Research,36-0161,No Year,No Year,36-0161 /X - Medical and Prosthetic Research,$9.6M,$10.9M,88.2%
