Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Promoting Safe and Stable Families,75-1512,FY2019,2019,75-1512 /19 - Promoting Safe and Stable Families,$30.6M,$30.6M,100.0%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Promoting Safe and Stable Families,75-1512,FY2020,2020,75-1512 /20 - Promoting Safe and Stable Families,$30.5M,$30.5M,100.0%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Social Services Block Grant,75-1534,No Year,No Year,75-1534 /X - Social Services Block Grant,$30.2M,$30.2M,100.0%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Social Services Block Grant,75-1534,FY2020,2020,75-1534 /20 - Social Services Block Grant,$30.1M,$30.1M,100.0%
Jan,2023,Department of Health and Human Services,Office of Postsecondary Education,Historically Black College and University Capital Financing,91-1901,FY2020,2020,91-1901 /20 - Historically Black College and University Capital Financing,$29.7M,$29.7M,100.0%
Jan,2023,Department of Health and Human Services,Operation and Maintenance,"Operation and Maintenance, Navy",17-1804,FY2020,2020,"17-1804 /20 - Operation and Maintenance, Navy",$29.7M,$29.7M,100.0%
Jan,2023,Department of Health and Human Services,Centers for Disease Control and Prevention,CDC-Wide Activities and Program Support,75-0943,FY2022-FY2023,2023,75-0943 22/23 - CDC-Wide Activities and Program Support,$14.7M,$29.6M,49.9%
Jan,2023,Department of Health and Human Services,Centers for Disease Control and Prevention,CDC-Wide Activities and Program Support,75-0943,FY2022-FY2023,2023,75-0943 22/23 - CDC-Wide Activities and Program Support,$18.6M,$29.6M,62.9%
Jan,2023,Department of Health and Human Services,Centers for Disease Control and Prevention,Immunization and Respiratory Diseases,75-0951,FY2018,2018,75-0951 /18 - Immunization and Respiratory Diseases,$29.3M,$29.3M,100.0%
Jan,2023,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Program Management,75-0511,FY2022,2022,75-0511 /22 - Program Management,$26.1M,$29.1M,89.5%
Jan,2023,Department of Health and Human Services,Council of the Inspectors General on Integrity and Efficiency,Pandemic Response Accountability Committee,95-1654,FY2021-FY2025,2025,95-1654 21/25 - Pandemic Response Accountability Committee,$22.5M,$29.0M,77.6%
Jan,2023,Department of Health and Human Services,Centers for Disease Control and Prevention,CDC-Wide Activities and Program Support,75-0943,FY2015-FY2019,2019,75-0943 15/19 - CDC-Wide Activities and Program Support,$29.0M,$29.0M,100.0%
Jan,2023,Department of Health and Human Services,Forest Service,Capital Improvement and Maintenance,12-1103,FY2022-FY2025,2025,12-1103 22/25 - Capital Improvement and Maintenance,$24.6M,$28.8M,85.3%
Jan,2023,Department of Health and Human Services,National Institutes of Health,National Cancer Institute,75-0849,FY2019,2019,75-0849 /19 - National Cancer Institute,$28.5M,$28.8M,98.8%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Payments to States for the Child Care and Development Block Gran,75-1515,FY2021-FY2025,2025,75-1515 21/25 - Payments to States for the Child Care and Development Block Gran,$28.1M,$28.6M,98.2%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Payments to States for the Child Care and Development Block Gran,75-1515,FY2021-FY2025,2025,75-1515 21/25 - Payments to States for the Child Care and Development Block Gran,$28.1M,$28.6M,98.2%
Jan,2023,Department of Health and Human Services,Consumer Product Safety Commission,Salaries and Expenses,61-0100,FY2021-FY2026,2026,61-0100 21/26 - Salaries and Expenses,$24.2M,$28.6M,84.6%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Payments to States for the Child Care and Development Block Gran,75-1515,FY2021-FY2025,2025,75-1515 21/25 - Payments to States for the Child Care and Development Block Gran,$28.1M,$28.6M,98.2%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Payments to States for the Child Care and Development Block Gran,75-1515,FY2021-FY2025,2025,75-1515 21/25 - Payments to States for the Child Care and Development Block Gran,$28.1M,$28.6M,98.2%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Temporary Assistance for Needy Families,75-1552,FY2017,2017,75-1552 /17 - Temporary Assistance for Needy Families,$28.6M,$28.6M,100.0%
Jan,2023,Department of Health and Human Services,National Institutes of Health,National Institute of Allergy and Infectious Diseases,75-0885,No Year,No Year,75-0885 /X - National Institute of Allergy and Infectious Diseases,$28.2M,$28.2M,100.0%
Jan,2023,Department of Health and Human Services,Program Support Center,Centers for Disease Control,75-8250,No Year,No Year,75-8250 /X - Centers for Disease Control,$25.4M,$28.2M,90.2%
Jan,2023,Department of Health and Human Services,Departmental Offices,Office of Inspector General,20-0106,No Year,No Year,20-0106 /X - Office of Inspector General,$24.4M,$28.1M,86.9%
Jan,2023,Department of Health and Human Services,National Institutes of Health,National Institute of Allergy and Infectious Diseases,75-0885,FY2019,2019,75-0885 /19 - National Institute of Allergy and Infectious Diseases,$28.0M,$28.1M,99.7%
Jan,2023,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Program Management,75-0511,FY2015-FY2020,2020,75-0511 15/20 - Program Management,$28.0M,$28.0M,100.0%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Refugee and Entrant Assistance,75-1503,FY2020-FY2022,2022,75-1503 20/22 - Refugee and Entrant Assistance,$27.8M,$27.9M,99.6%
Jan,2023,Department of Health and Human Services,Veterans Health Administration,Medical Support and Compliance,36-0152,FY2020-FY2021,2021,36-0152 20/21 - Medical Support and Compliance,$25.9M,$27.6M,93.7%
Jan,2023,Department of Health and Human Services,Indian Health Service,Indian Health Services,75-0390,FY2023,2023,75-0390 /23 - Indian Health Services,$24.1M,$27.5M,87.7%
Jan,2023,Department of Health and Human Services,Forest Service,Forest Service Operations,12-1122,FY2022-FY2025,2025,12-1122 22/25 - Forest Service Operations,$27.3M,$27.4M,99.6%
Jan,2023,Department of Health and Human Services,United States Geological Survey,"Surveys, Investigations, and Research",14-0804,FY2022-FY2024,2024,"14-0804 22/24 - Surveys, Investigations, and Research",$15.3M,$27.4M,55.9%
Jan,2023,Department of Health and Human Services,Operation and Maintenance,Defense Health Program,97-0130,FY2022,2022,97-0130 /22 - Defense Health Program,$27.1M,$27.1M,100.0%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Temporary Assistance for Needy Families,75-1552,FY2018,2018,75-1552 /18 - Temporary Assistance for Needy Families,$27.1M,$27.1M,100.0%
Jan,2023,Department of Health and Human Services,National Institute of Standards and Technology,Industrial Technology Services,13-0525,No Year,No Year,13-0525 /X - Industrial Technology Services,$27.0M,$27.0M,100.0%
Jan,2023,Department of Health and Human Services,Centers for Disease Control and Prevention,Environmental Health,75-0947,No Year,No Year,75-0947 /X - Environmental Health,$25.8M,$26.9M,95.9%
Jan,2023,Department of Health and Human Services,National Institutes of Health,National Institute on Aging,75-0843,FY2019,2019,75-0843 /19 - National Institute on Aging,$22.7M,$26.7M,85.0%
Jan,2023,Department of Health and Human Services,Office of Elementary and Secondary Education,School Improvement Programs,91-1000,No Year,No Year,91-1000 /X - School Improvement Programs,$26.4M,$26.4M,100.0%
Jan,2023,Department of Health and Human Services,National Highway Traffic Safety Administration,Supplemental Highway Traffic Safety Programs,69-0671,FY2022-FY2025,2025,69-0671 22/25 - Supplemental Highway Traffic Safety Programs,$24.7M,$26.0M,95.1%
Jan,2023,Department of Health and Human Services,Substance Abuse And Mental Health Services Administration,Health Surveillance and Program Support,75-1362,FY2021,2021,75-1362 /21 - Health Surveillance and Program Support,$23.9M,$25.9M,92.2%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Refugee and Entrant Assistance,75-1503,FY2016-FY2018,2018,75-1503 16/18 - Refugee and Entrant Assistance,$23.6M,$25.9M,91.3%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Temporary Assistance for Needy Families,75-1552,FY2005-FY2006,2006,75-1552 05/06 - Temporary Assistance for Needy Families,$25.9M,$25.9M,100.0%
Jan,2023,Department of Health and Human Services,Substance Abuse And Mental Health Services Administration,Health Surveillance and Program Support,75-1362,FY2021,2021,75-1362 /21 - Health Surveillance and Program Support,$25.9M,$25.9M,100.0%
Jan,2023,Department of Health and Human Services,Centers for Disease Control and Prevention,CDC-Wide Activities and Program Support,75-0943,FY2022-FY2023,2023,75-0943 22/23 - CDC-Wide Activities and Program Support,$14.7M,$25.6M,57.6%
Jan,2023,Department of Health and Human Services,Centers for Disease Control and Prevention,CDC-Wide Activities and Program Support,75-0943,FY2022-FY2023,2023,75-0943 22/23 - CDC-Wide Activities and Program Support,$18.6M,$25.6M,72.7%
Jan,2023,Department of Health and Human Services,Centers for Disease Control and Prevention,"Toxic Substances and Environmental Public Health, Agency for Tox",75-0944,No Year,No Year,"75-0944 /X - Toxic Substances and Environmental Public Health, Agency for Tox",$25.5M,$25.5M,100.0%
Jan,2023,Department of Health and Human Services,Food and Drug Administration,Building and Facilities,75-0603,No Year,No Year,75-0603 /X - Building and Facilities,$0.1M,$25.4M,0.4%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Temporary Assistance for Needy Families,75-1552,FY2004,2004,75-1552 /04 - Temporary Assistance for Needy Families,$25.4M,$25.4M,100.0%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Temporary Assistance for Needy Families,75-1552,FY2007,2007,75-1552 /07 - Temporary Assistance for Needy Families,$25.4M,$25.4M,100.0%
Jan,2023,Department of Health and Human Services,Food and Drug Administration,Building and Facilities,75-0603,No Year,No Year,75-0603 /X - Building and Facilities,$25.4M,$25.4M,99.9%
Jan,2023,Department of Health and Human Services,Maritime Administration,Operations and Training,69-1750,FY2022-FY2032,2032,69-1750 22/32 - Operations and Training,$25.0M,$25.0M,100.0%
Jan,2023,Department of Health and Human Services,National Institutes of Health,Office of the Director,75-0846,FY2023-FY2024,2024,75-0846 23/24 - Office of the Director,$25.0M,$25.0M,100.0%
Jan,2023,Department of Health and Human Services,National Institutes of Health,Office of the Director,75-0846,FY2023-FY2024,2024,75-0846 23/24 - Office of the Director,$25.0M,$25.0M,100.0%
Jan,2023,Department of Health and Human Services,National Institutes of Health,Office of the Director,75-0846,FY2023-FY2024,2024,75-0846 23/24 - Office of the Director,$25.0M,$25.0M,100.0%
Jan,2023,Department of Health and Human Services,National Institutes of Health,Office of the Director,75-0846,FY2023-FY2024,2024,75-0846 23/24 - Office of the Director,$25.0M,$25.0M,100.0%
Jan,2023,Department of Health and Human Services,Food and Nutrition Service,Supplemental Nutrition Assistance Program,12-3505,FY2021-FY2026,2026,12-3505 21/26 - Supplemental Nutrition Assistance Program,$19.9M,$24.9M,79.9%
Jan,2023,Department of Health and Human Services,Internal Revenue Service,Enforcement,20-0913,FY2022-FY2023,2023,20-0913 22/23 - Enforcement,$22.3M,$24.8M,90.0%
Jan,2023,Department of Health and Human Services,Environmental Protection Agency,Environmental Programs and Management,68-0108,FY2022-FY2026,2026,68-0108 22/26 - Environmental Programs and Management,$24.5M,$24.6M,99.4%
Jan,2023,Department of Health and Human Services,U.S. Customs and Border Protection,Operations and Support,70-0530,FY2018-FY2019,2019,70-0530 18/19 - Operations and Support,$24.6M,$24.6M,100.0%
Jan,2023,Department of Health and Human Services,National Institutes of Health,National Cancer Institute,75-0849,FY2020,2020,75-0849 /20 - National Cancer Institute,$24.1M,$24.5M,98.5%
Jan,2023,Department of Health and Human Services,Substance Abuse And Mental Health Services Administration,Health Surveillance and Program Support,75-1362,FY2021,2021,75-1362 /21 - Health Surveillance and Program Support,$23.9M,$23.9M,100.0%
Jan,2023,Department of Health and Human Services,Substance Abuse And Mental Health Services Administration,Health Surveillance and Program Support,75-1362,FY2021,2021,75-1362 /21 - Health Surveillance and Program Support,$25.9M,$23.9M,108.4%
Jan,2023,Department of Health and Human Services,Office of Elementary and Secondary Education,Education Stabilization Fund,91-0251,FY2020-FY2021,2021,91-0251 20/21 - Education Stabilization Fund,$23.8M,$23.8M,100.0%
Jan,2023,Department of Health and Human Services,Economic Development Administration,Economic Development Assistance Programs,13-2050,FY2021-FY2027,2027,13-2050 21/27 - Economic Development Assistance Programs,$10.5M,$23.7M,44.3%
Jan,2023,Department of Health and Human Services,Administration for Community Living,Aging and Disability Services Programs,75-0142,FY2019,2019,75-0142 /19 - Aging and Disability Services Programs,$23.2M,$23.7M,97.7%
Jan,2023,Department of Health and Human Services,National Institutes of Health,National Institute of Allergy and Infectious Diseases,75-0885,FY2020,2020,75-0885 /20 - National Institute of Allergy and Infectious Diseases,$21.3M,$23.7M,89.7%
Jan,2023,Department of Health and Human Services,Indian Health Service,Contract Support Costs,75-0344,FY2020,2020,75-0344 /20 - Contract Support Costs,$23.1M,$23.6M,97.8%
Jan,2023,Department of Health and Human Services,Office of Elementary and Secondary Education,School Improvement Programs,91-1000,FY2022-FY2025,2025,91-1000 22/25 - School Improvement Programs,$23.0M,$23.4M,98.0%
Jan,2023,Department of Health and Human Services,Office of Inspector General,Salaries and Expenses,14-0104,FY2022-FY2030,2030,14-0104 22/30 - Salaries and Expenses,$23.4M,$23.4M,100.0%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Temporary Assistance for Needy Families,75-1552,FY2012,2012,75-1552 /12 - Temporary Assistance for Needy Families,$23.1M,$23.2M,99.8%
Jan,2023,Department of Health and Human Services,Departmental Offices,Salaries and Expenses,20-0101,FY2020-FY2021,2021,20-0101 20/21 - Salaries and Expenses,$23.1M,$23.1M,100.0%
Jan,2023,Department of Health and Human Services,Departmental Management,Defense production act medical supplies enhancement,21-75-0150,FY2021-FY2025,2025,21-75-0150 21/25 - Defense production act medical supplies enhancement,$22.8M,$22.8M,100.0%
Jan,2023,Department of Health and Human Services,Departmental Management,Defense production act medical supplies enhancement,21-75-0150,FY2021-FY2025,2025,21-75-0150 21/25 - Defense production act medical supplies enhancement,$22.8M,$22.8M,100.0%
Jan,2023,Department of Health and Human Services,Federal Motor Carrier Safety Administration,"Motor Carrier Safety Grants, General Fund",69-2817,FY2022-FY2025,2025,"69-2817 22/25 - Motor Carrier Safety Grants, General Fund",$22.8M,$22.8M,100.0%
Jan,2023,Department of Health and Human Services,Departmental Management,Defense production act medical supplies enhancement,21-75-0150,FY2021-FY2025,2025,21-75-0150 21/25 - Defense production act medical supplies enhancement,$22.8M,$22.8M,100.0%
Jan,2023,Department of Health and Human Services,Departmental Management,Defense production act medical supplies enhancement,21-75-0150,FY2021-FY2025,2025,21-75-0150 21/25 - Defense production act medical supplies enhancement,$22.8M,$22.8M,100.0%
Jan,2023,Department of Health and Human Services,Food and Nutrition Service,Supplemental Nutrition Assistance Program,12-3505,FY2021-FY2027,2027,12-3505 21/27 - Supplemental Nutrition Assistance Program,$22.4M,$22.5M,99.5%
Jan,2023,Department of Health and Human Services,Procurement,"Procurement, Defense-wide",97-0300,FY2022-FY2024,2024,"97-0300 22/24 - Procurement, Defense-wide",$22.8M,$22.5M,101.6%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Temporary Assistance for Needy Families,75-1552,FY2016,2016,75-1552 /16 - Temporary Assistance for Needy Families,$22.4M,$22.4M,100.0%
Jan,2023,Department of Health and Human Services,National Oceanic and Atmospheric Administration,"Operations, Research, and Facilities",13-1450,No Year,No Year,"13-1450 /X - Operations, Research, and Facilities",$22.2M,$22.3M,99.3%
Jan,2023,Department of Health and Human Services,Cybersecurity and Infrastructure Security Agency,Operations and Support,70-0566,FY2021-FY2023,2023,70-0566 21/23 - Operations and Support,$18.1M,$22.1M,81.6%
Jan,2023,Department of Health and Human Services,Departmental Management,General Departmental Management,75-0120,FY2019,2019,75-0120 /19 - General Departmental Management,$22.0M,$22.1M,99.6%
Jan,2023,Department of Health and Human Services,Food and Drug Administration,Salaries and Expenses,75-0600,FY2020,2020,75-0600 /20 - Salaries and Expenses,$21.6M,$21.7M,99.6%
Jan,2023,Department of Health and Human Services,Railroad Retirement Board,Limitation on Administration,60-8237,No Year,No Year,60-8237 /X - Limitation on Administration,$20.5M,$21.4M,95.8%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Temporary Assistance for Needy Families,75-1552,FY2009,2009,75-1552 /09 - Temporary Assistance for Needy Families,$21.4M,$21.4M,100.0%
Jan,2023,Department of Health and Human Services,Centers for Disease Control and Prevention,"HIV/AIDS, Viral Hepatitis, Sexually Transmitted Diseases, and Tu",75-0950,FY2020,2020,"75-0950 /20 - HIV/AIDS, Viral Hepatitis, Sexually Transmitted Diseases, and Tu",$21.4M,$21.4M,100.0%
Jan,2023,Department of Health and Human Services,National Institutes of Health,National Institute of General Medical Sciences,75-0851,FY2019,2019,75-0851 /19 - National Institute of General Medical Sciences,$20.7M,$21.4M,96.6%
Jan,2023,Department of Health and Human Services,Substance Abuse And Mental Health Services Administration,Health Surveillance and Program Support,75-1362,FY2020-FY2021,2021,75-1362 20/21 - Health Surveillance and Program Support,$21.3M,$21.3M,100.0%
Jan,2023,Department of Health and Human Services,Substance Abuse And Mental Health Services Administration,Health Surveillance and Program Support,75-1362,FY2020-FY2021,2021,75-1362 20/21 - Health Surveillance and Program Support,$21.3M,$21.3M,100.0%
Jan,2023,Department of Health and Human Services,Substance Abuse And Mental Health Services Administration,Health Surveillance and Program Support,75-1362,FY2020-FY2021,2021,75-1362 20/21 - Health Surveillance and Program Support,$21.3M,$21.3M,100.0%
Jan,2023,Department of Health and Human Services,Substance Abuse And Mental Health Services Administration,Health Surveillance and Program Support,75-1362,FY2020-FY2021,2021,75-1362 20/21 - Health Surveillance and Program Support,$21.3M,$21.3M,100.0%
Jan,2023,Department of Health and Human Services,Indian Health Service,Indian Health Services,75-0390,FY2020-FY2021,2021,75-0390 20/21 - Indian Health Services,$4.3M,$20.9M,20.7%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Temporary Assistance for Needy Families,75-1552,FY2011,2011,75-1552 /11 - Temporary Assistance for Needy Families,$20.8M,$20.9M,99.9%
Jan,2023,Department of Health and Human Services,Indian Health Service,Indian Health Services,75-0390,FY2020-FY2021,2021,75-0390 20/21 - Indian Health Services,$20.9M,$20.9M,99.9%
Jan,2023,Department of Health and Human Services,Health Resources and Services Administration,Health Resources and Services,75-0350,FY2020-FY2021,2021,75-0350 20/21 - Health Resources and Services,$20.7M,$20.8M,99.9%
Jan,2023,Department of Health and Human Services,National Highway Traffic Safety Administration,Vehicle Safety and Behavioral Research Programs,69-0670,FY2022-FY2025,2025,69-0670 22/25 - Vehicle Safety and Behavioral Research Programs,$20.7M,$20.7M,99.7%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Temporary Assistance for Needy Families,75-1552,FY2010,2010,75-1552 /10 - Temporary Assistance for Needy Families,$20.5M,$20.5M,99.9%
Jan,2023,Department of Health and Human Services,Indian Health Service,Indian Health Services,75-0390,FY2019-FY2020,2020,75-0390 19/20 - Indian Health Services,$20.5M,$20.5M,99.6%
Jan,2023,Department of Health and Human Services,Indian Health Service,IHS Quarters and Maintenance,75-5071,No Year,No Year,75-5071 /X - IHS Quarters and Maintenance,$17.8M,$20.4M,87.2%
Jan,2023,Department of Health and Human Services,National Institutes of Health,National Institutes of Health Management Fund,75-3966,FY2022-FY2023,2023,75-3966 22/23 - National Institutes of Health Management Fund,$16.5M,$20.4M,80.9%
Jan,2023,Department of Health and Human Services,Management and Administration,Community Planning and Development,86-0338,No Year,No Year,86-0338 /X - Community Planning and Development,$19.6M,$20.2M,97.2%
Jan,2023,Department of Health and Human Services,Operation and Maintenance,"Operation and Maintenance, Army",21-2020,FY2018,2018,"21-2020 /18 - Operation and Maintenance, Army",$20.1M,$20.1M,100.0%
Jan,2023,Department of Health and Human Services,Health Resources and Services Administration,Maternal and Child Health,75-0354,FY2023,2023,75-0354 /23 - Maternal and Child Health,$20.0M,$20.0M,100.0%
Jan,2023,Department of Health and Human Services,Legal Services Corporation,Payment to the Legal Services Corporation,20-0501,FY2023,2023,20-0501 /23 - Payment to the Legal Services Corporation,$18.4M,$20.0M,91.8%
Jan,2023,Department of Health and Human Services,"State, Local, and Tribal Justice Assistance",Community Oriented Policing Services,15-0406,No Year,No Year,15-0406 /X - Community Oriented Policing Services,$20.0M,$20.0M,100.0%
Jan,2023,Department of Health and Human Services,Health Resources and Services Administration,Maternal and Child Health,75-0354,FY2023,2023,75-0354 /23 - Maternal and Child Health,"$1,060.4M",$20.0M,5302.2%
Jan,2023,Department of Health and Human Services,Bureau of Industry and Security,Operations and Administration,13-0300,FY2022-FY2024,2024,13-0300 22/24 - Operations and Administration,$16.0M,$19.9M,80.2%
Jan,2023,Department of Health and Human Services,Cybersecurity and Infrastructure Security Agency,Cybersecurity Response and Recovery Fund,70-1911,FY2022-FY2028,2028,70-1911 22/28 - Cybersecurity Response and Recovery Fund,$19.9M,$19.9M,100.0%
Jan,2023,Department of Health and Human Services,Cybersecurity and Infrastructure Security Agency,Cybersecurity Response and Recovery Fund,70-1911,FY2023-FY2028,2028,70-1911 23/28 - Cybersecurity Response and Recovery Fund,$19.9M,$19.9M,100.0%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Temporary Assistance for Needy Families,75-1552,FY2008,2008,75-1552 /08 - Temporary Assistance for Needy Families,$19.8M,$19.8M,100.0%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Temporary Assistance for Needy Families,75-1552,FY2014,2014,75-1552 /14 - Temporary Assistance for Needy Families,$19.8M,$19.8M,100.0%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Temporary Assistance for Needy Families,75-1552,FY2022,2022,75-1552 /22 - Temporary Assistance for Needy Families,$19.8M,$19.8M,99.9%
Jan,2023,Department of Health and Human Services,Centers for Disease Control and Prevention,Buildings and Facilities,75-0960,FY2022-FY2026,2026,75-0960 22/26 - Buildings and Facilities,$19.7M,$19.7M,99.8%
Jan,2023,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Program Management,75-0511,FY2016-FY2021,2021,75-0511 16/21 - Program Management,$19.7M,$19.7M,100.0%
Jan,2023,Department of Health and Human Services,Departmental Management,"Office of the Natl Coordinator for Health Info Tech, Recovery Ac",75-0131,No Year,No Year,"75-0131 /X - Office of the Natl Coordinator for Health Info Tech, Recovery Ac",$19.5M,$19.5M,100.0%
Jan,2023,Department of Health and Human Services,Substance Abuse And Mental Health Services Administration,Substance Abuse Prevention,75-1365,FY2019,2019,75-1365 /19 - Substance Abuse Prevention,$19.4M,$19.5M,99.4%
Jan,2023,Department of Health and Human Services,Administration for Community Living,Aging and Disability Services Programs,75-0142,FY2018,2018,75-0142 /18 - Aging and Disability Services Programs,$19.4M,$19.4M,100.0%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Temporary Assistance for Needy Families,75-1552,FY2013,2013,75-1552 /13 - Temporary Assistance for Needy Families,$19.1M,$19.1M,100.0%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Payments to States for the Child Care and Development Block Gran,14-75-1515,FY2023,2023,14-75-1515 /23 - Payments to States for the Child Care and Development Block Gran,$0.3M,$19.0M,1.4%
Jan,2023,Department of Health and Human Services,Departmental Offices,Coronavirus Relief Fund,20-1892,No Year,No Year,20-1892 /X - Coronavirus Relief Fund,$7.7M,$18.7M,41.4%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Temporary Assistance for Needy Families,75-1552,FY2021,2021,75-1552 /21 - Temporary Assistance for Needy Families,$18.5M,$18.5M,100.0%
Jan,2023,Department of Health and Human Services,National Institutes of Health,National Institute of General Medical Sciences,75-0851,FY2018,2018,75-0851 /18 - National Institute of General Medical Sciences,$17.9M,$18.1M,98.6%
Jan,2023,Department of Health and Human Services,Program Support Center,Debt Collection Fund,75-5745,No Year,No Year,75-5745 /X - Debt Collection Fund,$14.9M,$18.1M,82.4%
Jan,2023,Department of Health and Human Services,National Institutes of Health,National Cancer Institute,75-0849,FY2021,2021,75-0849 /21 - National Cancer Institute,$11.9M,$17.9M,66.7%
Jan,2023,Department of Health and Human Services,Departmental Offices,Special Inspector General for Pandemic Recovery,20-1893,No Year,No Year,20-1893 /X - Special Inspector General for Pandemic Recovery,$12.6M,$17.8M,70.9%
Jan,2023,Department of Health and Human Services,Agency for Healthcare Research and Quality,Healthcare Research and Quality,75-1700,No Year,No Year,75-1700 /X - Healthcare Research and Quality,$16.8M,$17.8M,94.5%
Jan,2023,Department of Health and Human Services,Centers for Disease Control and Prevention,Emerging and Zoonotic Infectious Diseases,75-0949,FY2018,2018,75-0949 /18 - Emerging and Zoonotic Infectious Diseases,$17.8M,$17.8M,100.0%
Jan,2023,Department of Health and Human Services,Centers for Medicare and Medicaid Services,Health Care Fraud and Abuse Control Account,75-8393,FY2017-FY2018,2018,75-8393 17/18 - Health Care Fraud and Abuse Control Account,$17.8M,$17.8M,100.0%
Jan,2023,Department of Health and Human Services,National Institutes of Health,National Cancer Institute,75-0849,FY2022,2022,75-0849 /22 - National Cancer Institute,$2.7M,$17.8M,15.3%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Children and Families Services Programs,75-1536,No Year,No Year,75-1536 /X - Children and Families Services Programs,$15.1M,$17.6M,86.1%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Children and Families Services Programs,75-1536,No Year,No Year,75-1536 /X - Children and Families Services Programs,$17.1M,$17.6M,97.2%
Jan,2023,Department of Health and Human Services,Federal Aviation Administration,Facilities and Equipment (Airport and Airway Trust Fund),69-8107,No Year,No Year,69-8107 /X - Facilities and Equipment (Airport and Airway Trust Fund),$13.8M,$17.4M,79.2%
Jan,2023,Department of Health and Human Services,Federal Trade Commission,Salaries and Expenses,29-0100,FY2021-FY2026,2026,29-0100 21/26 - Salaries and Expenses,$14.6M,$17.4M,84.3%
Jan,2023,Department of Health and Human Services,Administration for Children and Families,Payments to States for the Child Care and Development Block Gran,75-1515,FY2023-FY2027,2027,75-1515 23/27 - Payments to States for the Child Care and Development Block Gran,$17.4M,$17.4M,100.0%
Jan,2023,Department of Health and Human Services,Centers for Disease Control and Prevention,"HIV/AIDS, Viral Hepatitis, Sexually Transmitted Diseases, and Tu",75-0950,FY2019,2019,"75-0950 /19 - HIV/AIDS, Viral Hepatitis, Sexually Transmitted Diseases, and Tu",$17.4M,$17.4M,100.0%
Jan,2023,Department of Health and Human Services,National Institutes of Health,National Institute of Allergy and Infectious Diseases,75-0885,FY2022,2022,75-0885 /22 - National Institute of Allergy and Infectious Diseases,$2.9M,$17.4M,16.5%
Jan,2023,Department of Health and Human Services,National Institutes of Health,Eunice Kennedy Shriver National Institute of Child Health and Hu,75-0844,FY2022,2022,75-0844 /22 - Eunice Kennedy Shriver National Institute of Child Health and Hu,$2.7M,$17.3M,15.7%
Jan,2023,Department of Health and Human Services,National Institutes of Health,National Institute on Aging,75-0843,FY2021,2021,75-0843 /21 - National Institute on Aging,$7.9M,$17.2M,45.7%
Jan,2023,Department of Health and Human Services,Military Personnel,"Military Personnel, Navy",17-1453,FY2022,2022,"17-1453 /22 - Military Personnel, Navy",$17.0M,$17.0M,100.0%
Jan,2023,Department of Health and Human Services,Veterans Health Administration,Medical Facilities,36-0162,FY2018-FY2022,2022,36-0162 18/22 - Medical Facilities,$16.9M,$16.9M,100.0%
Jan,2023,Department of Health and Human Services,Veterans Health Administration,Medical Care Collections Fund,36-5287,No Year,No Year,36-5287 /X - Medical Care Collections Fund,$16.9M,$16.9M,100.0%
Jan,2023,Department of Health and Human Services,General Activities,Working Capital Fund,47-4540,FY2021-FY2025,2025,47-4540 21/25 - Working Capital Fund,$16.8M,$16.8M,100.0%
Jan,2023,Department of Health and Human Services,Procurement,"Weapons Procurement, Navy",17-1507,FY2022-FY2024,2024,"17-1507 22/24 - Weapons Procurement, Navy",$16.8M,$16.8M,100.0%
Jan,2023,Department of Health and Human Services,Departmental Management,Public Health and Social Services Emergency Fund,75-0140,FY2018,2018,75-0140 /18 - Public Health and Social Services Emergency Fund,$16.8M,$16.8M,100.0%
