Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
Nov,2024,Department of Homeland Security,Countering Weapons of Mass Destruction Office,"Federal Assistance, DNDO",70-0411,FY2017-FY2019,2019,"70-0411 17/19 - Federal Assistance, DNDO",$2.1M,$2.1M,98.0%
Nov,2024,Department of Homeland Security,Federal Law Enforcement Training Centers,"Procurement, Construction, and Improvements",70-0510,FY2015-FY2019,2019,"70-0510 15/19 - Procurement, Construction, and Improvements",$2.1M,$2.1M,100.0%
Nov,2024,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,Operations and Support,70-0566,FY2020-FY2021,2021,70-0566 20/21 - Operations and Support,$2.0M,$2.0M,100.0%
Nov,2024,Department of Homeland Security,U.S. Customs and Border Protection,"US Customs Refunds, Transfers and Expenses, Unclaimed and Abando",70-8789,No Year,No Year,"70-8789 /X - US Customs Refunds, Transfers and Expenses, Unclaimed and Abando",$2.0M,$2.0M,100.0%
Nov,2024,Department of Homeland Security,U.S. Immigration and Customs Enforcement,Operations and Support,70-0540,FY2020-FY2025,2025,70-0540 20/25 - Operations and Support,$2.0M,$2.0M,100.0%
Nov,2024,Department of Homeland Security,U.S. Immigration and Customs Enforcement,Operations and Support,70-0540,FY2021-FY2022,2022,70-0540 21/22 - Operations and Support,$2.0M,$2.0M,100.0%
Nov,2024,Department of Homeland Security,United States Secret Service,Operations and Support,70-0400,FY2021-FY2022,2022,70-0400 21/22 - Operations and Support,$2.0M,$2.0M,100.0%
Nov,2024,Department of Homeland Security,Office of the Secretary and Executive Management,Operations and Support,70-0100,FY2020,2020,70-0100 /20 - Operations and Support,$1.9M,$1.9M,99.9%
Nov,2024,Department of Homeland Security,Science and Technology,Operations and Support,70-0800,FY2020,2020,70-0800 /20 - Operations and Support,$1.9M,$1.9M,100.0%
Nov,2024,Department of Homeland Security,Science and Technology,Operations and Support,70-0800,FY2020-FY2021,2021,70-0800 20/21 - Operations and Support,$1.9M,$1.9M,100.0%
Nov,2024,Department of Homeland Security,U.S. Customs and Border Protection,"Procurement, Construction, and Improvements",70-0532,No Year,No Year,"70-0532 /X - Procurement, Construction, and Improvements",$1.9M,$1.9M,100.0%
Nov,2024,Department of Homeland Security,United States Coast Guard,Operations and Support,70-0610,FY2021-FY2023,2023,70-0610 21/23 - Operations and Support,$1.9M,$1.9M,100.0%
Nov,2024,Department of Homeland Security,Federal Law Enforcement Training Centers,Operations and Support,70-0509,FY2023,2023,70-0509 /23 - Operations and Support,$0.5M,$1.8M,29.1%
Nov,2024,Department of Homeland Security,Management Directorate,"Procurement, Construction, and Improvements",70-0406,FY2021-FY2023,2023,"70-0406 21/23 - Procurement, Construction, and Improvements",$1.8M,$1.8M,100.0%
Nov,2024,Department of Homeland Security,Office of the Inspector General,Operations and Support,70-0200,FY2019,2019,70-0200 /19 - Operations and Support,$1.8M,$1.8M,100.0%
Nov,2024,Department of Homeland Security,Office of the Secretary and Executive Management,Operations and Support,70-0100,FY2021-FY2027,2027,70-0100 21/27 - Operations and Support,$1.8M,$1.8M,98.1%
Nov,2024,Department of Homeland Security,U.S. Customs and Border Protection,"Procurement, Construction, and Improvements",70-0532,FY2020-FY2022,2022,"70-0532 20/22 - Procurement, Construction, and Improvements",$1.8M,$1.8M,100.0%
Nov,2024,Department of Homeland Security,U.S. Immigration and Customs Enforcement,"Procurement, Construction, and Improvements",70-0545,FY2022-FY2024,2024,"70-0545 22/24 - Procurement, Construction, and Improvements",$1.8M,$1.8M,100.0%
Nov,2024,Department of Homeland Security,Countering Weapons of Mass Destruction Office,"Procurement, Construction and Improvements",70-0862,FY2018-FY2020,2020,"70-0862 18/20 - Procurement, Construction and Improvements",$1.7M,$1.7M,100.0%
Nov,2024,Department of Homeland Security,Countering Weapons of Mass Destruction Office,"Procurement, Construction and Improvements",70-0862,FY2019-FY2021,2021,"70-0862 19/21 - Procurement, Construction and Improvements",$1.7M,$1.7M,100.0%
Nov,2024,Department of Homeland Security,Office of the Secretary and Executive Management,Operations and Support,70-0100,FY2021,2021,70-0100 /21 - Operations and Support,$1.6M,$1.7M,97.1%
Nov,2024,Department of Homeland Security,Office of the Secretary and Executive Management,Operations and Support,70-0100,FY2021-FY2024,2024,70-0100 21/24 - Operations and Support,$1.2M,$1.7M,74.3%
Nov,2024,Department of Homeland Security,Analysis and Operations,Operations and Support,70-0115,FY2020,2020,70-0115 /20 - Operations and Support,$1.6M,$1.6M,100.0%
Nov,2024,Department of Homeland Security,Federal Emergency Management Agency,"Federal Assistance, FEMA",70-0413,FY2022-FY2023,2023,"70-0413 22/23 - Federal Assistance, FEMA",$1.6M,$1.6M,100.0%
Nov,2024,Department of Homeland Security,Federal Emergency Management Agency,"Procurement, Construction, and Improvements, FEMA",70-0414,FY2018-FY2019,2019,"70-0414 18/19 - Procurement, Construction, and Improvements, FEMA",$1.6M,$1.6M,100.0%
Nov,2024,Department of Homeland Security,Federal Emergency Management Agency,"Procurement, Construction, and Improvements, FEMA",70-0414,FY2019-FY2021,2021,"70-0414 19/21 - Procurement, Construction, and Improvements, FEMA",$1.6M,$1.6M,100.0%
Nov,2024,Department of Homeland Security,Federal Law Enforcement Training Centers,Operations and Support,70-0509,FY2019-FY2020,2020,70-0509 19/20 - Operations and Support,$1.6M,$1.6M,100.0%
Nov,2024,Department of Homeland Security,U.S. Customs and Border Protection,"Automation Modernization, Customs and Border Protection",70-0531,No Year,No Year,"70-0531 /X - Automation Modernization, Customs and Border Protection",$1.6M,$1.6M,100.0%
Nov,2024,Department of Homeland Security,U.S. Immigration and Customs Enforcement,Immigration and Customs Enforcement,70-0504,No Year,No Year,70-0504 /X - Immigration and Customs Enforcement,$1.6M,$1.6M,100.0%
Nov,2024,Department of Homeland Security,U.S. Immigration and Customs Enforcement,Operations and Support,70-0540,FY2022-FY2023,2023,70-0540 22/23 - Operations and Support,$1.6M,$1.6M,100.0%
Nov,2024,Department of Homeland Security,United States Secret Service,"Research and Development, United States Secret Service",70-0804,FY2023-FY2024,2024,"70-0804 23/24 - Research and Development, United States Secret Service",$1.5M,$1.6M,98.4%
Nov,2024,Department of Homeland Security,Analysis and Operations,Operations and Support,70-0115,FY2021,2021,70-0115 /21 - Operations and Support,$1.5M,$1.5M,100.0%
Nov,2024,Department of Homeland Security,Citizenship and Immigration Services,"Procurement, Construction, and Improvements, CIS",70-0407,FY2019-FY2021,2021,"70-0407 19/21 - Procurement, Construction, and Improvements, CIS",$1.5M,$1.5M,100.0%
Nov,2024,Department of Homeland Security,Countering Weapons of Mass Destruction Office,"Procurement, Construction and Improvements",70-0862,FY2017-FY2019,2019,"70-0862 17/19 - Procurement, Construction and Improvements",$1.5M,$1.5M,100.0%
Nov,2024,Department of Homeland Security,Office of the Secretary and Executive Management,Operations and Support,70-0100,FY2019,2019,70-0100 /19 - Operations and Support,$1.5M,$1.5M,100.0%
Nov,2024,Department of Homeland Security,United States Coast Guard,Operations and Support,70-0610,FY2018-FY2019,2019,70-0610 18/19 - Operations and Support,$1.5M,$1.5M,100.0%
Nov,2024,Department of Homeland Security,United States Secret Service,"Procurement, Construction, and Improvements",70-0401,FY2018-FY2020,2020,"70-0401 18/20 - Procurement, Construction, and Improvements",$1.5M,$1.5M,98.6%
Nov,2024,Department of Homeland Security,United States Secret Service,Operations and Support,70-0400,FY2020-FY2021,2021,70-0400 20/21 - Operations and Support,$1.4M,$1.4M,94.1%
Nov,2024,Department of Homeland Security,United States Secret Service,"Research and Development, United States Secret Service",70-0804,FY2024-FY2025,2025,"70-0804 24/25 - Research and Development, United States Secret Service",$1.4M,$1.4M,100.0%
Nov,2024,Department of Homeland Security,Transportation Security Administration,Operations and Support,70-0550,FY2019-FY2024,2024,70-0550 19/24 - Operations and Support,$0.9M,$1.3M,68.3%
Nov,2024,Department of Homeland Security,United States Coast Guard,Operations and Support,70-0610,FY2019-FY2021,2021,70-0610 19/21 - Operations and Support,$1.3M,$1.3M,100.0%
Nov,2024,Department of Homeland Security,United States Coast Guard,General Gift Fund,70-8533,No Year,No Year,70-8533 /X - General Gift Fund,$0.8M,$1.3M,62.6%
Nov,2024,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,"Research and Development, National Protection and Programs Direc",70-0805,FY2019-FY2020,2020,"70-0805 19/20 - Research and Development, National Protection and Programs Direc",$1.2M,$1.2M,100.0%
Nov,2024,Department of Homeland Security,Federal Emergency Management Agency,Operations and Support,70-0700,FY2020-FY2021,2021,70-0700 20/21 - Operations and Support,$1.2M,$1.2M,100.0%
Nov,2024,Department of Homeland Security,Federal Law Enforcement Training Centers,Operations and Support,70-0509,FY2021-FY2022,2022,70-0509 21/22 - Operations and Support,$1.2M,$1.2M,100.0%
Nov,2024,Department of Homeland Security,Science and Technology,Operations and Support,70-0800,FY2021,2021,70-0800 /21 - Operations and Support,$1.2M,$1.2M,100.0%
Nov,2024,Department of Homeland Security,Transportation Security Administration,Unclaimed Checkpoint Money,70-5390,No Year,No Year,70-5390 /X - Unclaimed Checkpoint Money,$1.2M,$1.2M,100.0%
Nov,2024,Department of Homeland Security,U.S. Customs and Border Protection,Immigration Support,70-5451,No Year,No Year,70-5451 /X - Immigration Support,$1.2M,$1.2M,100.0%
Nov,2024,Department of Homeland Security,United States Coast Guard,Operations and Support,70-0610,FY2019-FY2020,2020,70-0610 19/20 - Operations and Support,$1.2M,$1.2M,98.0%
Nov,2024,Department of Homeland Security,United States Coast Guard,Environmental Compliance and Restoration,70-0611,FY2016-FY2020,2020,70-0611 16/20 - Environmental Compliance and Restoration,$1.2M,$1.2M,100.0%
Nov,2024,Department of Homeland Security,Countering Weapons of Mass Destruction Office,Research and Development,70-0860,FY2019-FY2021,2021,70-0860 19/21 - Research and Development,$0.7M,$1.1M,66.1%
Nov,2024,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,"Research and Development, National Protection and Programs Direc",70-0805,FY2020-FY2021,2021,"70-0805 20/21 - Research and Development, National Protection and Programs Direc",$1.1M,$1.1M,100.0%
Nov,2024,Department of Homeland Security,Federal Emergency Management Agency,Operations and Support,70-0700,FY2018-FY2019,2019,70-0700 18/19 - Operations and Support,$1.1M,$1.1M,100.0%
Nov,2024,Department of Homeland Security,Management Directorate,"Procurement, Construction, and Improvements",70-0406,FY2019-FY2020,2020,"70-0406 19/20 - Procurement, Construction, and Improvements",$1.1M,$1.1M,100.0%
Nov,2024,Department of Homeland Security,Office of the Inspector General,Operations and Support,70-0200,FY2021,2021,70-0200 /21 - Operations and Support,$1.1M,$1.1M,100.0%
Nov,2024,Department of Homeland Security,U.S. Immigration and Customs Enforcement,Detention and Removal Operations,70-5542,No Year,No Year,70-5542 /X - Detention and Removal Operations,$1.1M,$1.1M,100.0%
Nov,2024,Department of Homeland Security,U.S. Immigration and Customs Enforcement,Operations and Support,70-0540,FY2019-FY2025,2025,70-0540 19/25 - Operations and Support,$1.1M,$1.1M,100.0%
Nov,2024,Department of Homeland Security,Analysis and Operations,Operations and Support,70-0115,FY2019,2019,70-0115 /19 - Operations and Support,$1.0M,$1.0M,100.0%
Nov,2024,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,Operations and Support,70-0566,FY2019-FY2024,2024,70-0566 19/24 - Operations and Support,$0.9M,$1.0M,92.6%
Nov,2024,Department of Homeland Security,Federal Emergency Management Agency,"Procurement, Construction, and Improvements, FEMA",70-0414,FY2020-FY2024,2024,"70-0414 20/24 - Procurement, Construction, and Improvements, FEMA",$1.0M,$1.0M,100.0%
Nov,2024,Department of Homeland Security,Federal Law Enforcement Training Centers,Operations and Support,70-0509,FY2022-FY2023,2023,70-0509 22/23 - Operations and Support,$0.9M,$1.0M,94.6%
Nov,2024,Department of Homeland Security,Management Directorate,Office of Biometric Identity Management,70-0521,No Year,No Year,70-0521 /X - Office of Biometric Identity Management,$1.0M,$1.0M,100.0%
Nov,2024,Department of Homeland Security,U.S. Immigration and Customs Enforcement,Operations and Support,70-0540,FY2021-FY2027,2027,70-0540 21/27 - Operations and Support,$1.0M,$1.0M,100.0%
Nov,2024,Department of Homeland Security,United States Secret Service,"Research and Development, United States Secret Service",70-0804,FY2019-FY2020,2020,"70-0804 19/20 - Research and Development, United States Secret Service",$1.0M,$1.0M,100.0%
Nov,2024,Department of Homeland Security,Countering Weapons of Mass Destruction Office,Operations and Support,70-0861,FY2022,2022,70-0861 /22 - Operations and Support,$0.7M,$0.9M,81.6%
Nov,2024,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,"Research and Development, National Protection and Programs Direc",70-0805,FY2018-FY2019,2019,"70-0805 18/19 - Research and Development, National Protection and Programs Direc",$0.9M,$0.9M,100.0%
Nov,2024,Department of Homeland Security,Federal Emergency Management Agency,"Procurement, Construction, and Improvements, FEMA",70-0414,FY2020-FY2022,2022,"70-0414 20/22 - Procurement, Construction, and Improvements, FEMA",$0.9M,$0.9M,100.0%
Nov,2024,Department of Homeland Security,Federal Law Enforcement Training Centers,Operations and Support,70-0509,No Year,No Year,70-0509 /X - Operations and Support,$0.9M,$0.9M,94.9%
Nov,2024,Department of Homeland Security,Science and Technology,Operations and Support,70-0800,FY2021-FY2022,2022,70-0800 21/22 - Operations and Support,$0.9M,$0.9M,100.0%
Nov,2024,Department of Homeland Security,U.S. Customs and Border Protection,"Procurement, Construction, and Improvements",70-0532,FY2017-FY2019,2019,"70-0532 17/19 - Procurement, Construction, and Improvements",$0.9M,$0.9M,100.0%
Nov,2024,Department of Homeland Security,United States Coast Guard,Operations and Support,70-0610,FY2022-FY2023,2023,70-0610 22/23 - Operations and Support,$0.9M,$0.9M,99.5%
Nov,2024,Department of Homeland Security,Analysis and Operations,Operations and Support,70-0115,FY2022,2022,70-0115 /22 - Operations and Support,$0.8M,$0.8M,100.0%
Nov,2024,Department of Homeland Security,Analysis and Operations,Operations and Support,70-0115,FY2018-FY2019,2019,70-0115 18/19 - Operations and Support,$0.8M,$0.8M,100.0%
Nov,2024,Department of Homeland Security,Science and Technology,"Research and Development, Science and Technology",70-0803,FY2020-FY2022,2022,"70-0803 20/22 - Research and Development, Science and Technology",$0.8M,$0.8M,100.0%
Nov,2024,Department of Homeland Security,Transportation Security Administration,Airport Checkpoint Screening Fund,70-5545,No Year,No Year,70-5545 /X - Airport Checkpoint Screening Fund,$0.8M,$0.8M,100.0%
Nov,2024,Department of Homeland Security,U.S. Immigration and Customs Enforcement,"Procurement, Construction, and Improvements",70-0545,FY2020-FY2022,2022,"70-0545 20/22 - Procurement, Construction, and Improvements",$0.8M,$0.8M,100.0%
Nov,2024,Department of Homeland Security,United States Secret Service,Operations and Support,70-0400,FY2022-FY2023,2023,70-0400 22/23 - Operations and Support,$0.6M,$0.8M,76.4%
Nov,2024,Department of Homeland Security,Analysis and Operations,Operations and Support,70-0115,FY2019-FY2020,2020,70-0115 19/20 - Operations and Support,$0.7M,$0.7M,100.0%
Nov,2024,Department of Homeland Security,Countering Weapons of Mass Destruction Office,"Federal Assistance, DNDO",70-0411,FY2019-FY2021,2021,"70-0411 19/21 - Federal Assistance, DNDO",$0.7M,$0.7M,100.0%
Nov,2024,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,Operations and Support,70-0566,FY2019-FY2020,2020,70-0566 19/20 - Operations and Support,$0.7M,$0.7M,100.0%
Nov,2024,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,Operations and Support,70-0566,FY2020-FY2025,2025,70-0566 20/25 - Operations and Support,$0.7M,$0.7M,100.0%
Nov,2024,Department of Homeland Security,Federal Law Enforcement Training Centers,Operations and Support,70-0509,FY2022-FY2028,2028,70-0509 22/28 - Operations and Support,$0.7M,$0.7M,100.0%
Nov,2024,Department of Homeland Security,Office of the Inspector General,Operations and Support,70-0200,FY2022,2022,70-0200 /22 - Operations and Support,$0.7M,$0.7M,99.6%
Nov,2024,Department of Homeland Security,Office of the Inspector General,Operations and Support,70-0200,FY2023,2023,70-0200 /23 - Operations and Support,$0.3M,$0.7M,35.1%
Nov,2024,Department of Homeland Security,Science and Technology,Operations and Support,70-0800,FY2022,2022,70-0800 /22 - Operations and Support,$0.7M,$0.7M,100.0%
Nov,2024,Department of Homeland Security,Transportation Security Administration,"Procurement, Construction, and Improvements, TSA",70-0410,FY2018-FY2020,2020,"70-0410 18/20 - Procurement, Construction, and Improvements, TSA",$0.7M,$0.7M,99.9%
Nov,2024,Department of Homeland Security,Transportation Security Administration,"Procurement, Construction, and Improvements, TSA",70-0410,FY2022-FY2024,2024,"70-0410 22/24 - Procurement, Construction, and Improvements, TSA",$0.7M,$0.7M,100.0%
Nov,2024,Department of Homeland Security,United States Coast Guard,Research and Development,70-0615,No Year,No Year,70-0615 /X - Research and Development,$0.7M,$0.7M,99.8%
Nov,2024,Department of Homeland Security,Citizenship and Immigration Services,"Federal Assistance, Citizenship and Immigration Services",70-0408,FY2020,2020,"70-0408 /20 - Federal Assistance, Citizenship and Immigration Services",$0.6M,$0.6M,100.0%
Nov,2024,Department of Homeland Security,Countering Weapons of Mass Destruction Office,Research and Development,70-0860,FY2020-FY2022,2022,70-0860 20/22 - Research and Development,$0.6M,$0.6M,100.0%
Nov,2024,Department of Homeland Security,Office of the Inspector General,Operations and Support,70-0200,FY2018-FY2020,2020,70-0200 18/20 - Operations and Support,$0.6M,$0.6M,100.0%
Nov,2024,Department of Homeland Security,Science and Technology,Operations and Support,70-0800,FY2023,2023,70-0800 /23 - Operations and Support,$0.1M,$0.6M,12.3%
Nov,2024,Department of Homeland Security,Transportation Security Administration,"Research and Development, TSA",70-0802,FY2018-FY2019,2019,"70-0802 18/19 - Research and Development, TSA",$0.6M,$0.6M,100.0%
Nov,2024,Department of Homeland Security,U.S. Customs and Border Protection,Operations and Support,70-0530,FY2022-FY2028,2028,70-0530 22/28 - Operations and Support,$0.6M,$0.6M,100.0%
Nov,2024,Department of Homeland Security,U.S. Immigration and Customs Enforcement,"Procurement, Construction, and Improvements",70-0545,FY2020,2020,"70-0545 /20 - Procurement, Construction, and Improvements",$0.6M,$0.6M,100.0%
Nov,2024,Department of Homeland Security,United States Coast Guard,Environmental Compliance and Restoration,70-0611,No Year,No Year,70-0611 /X - Environmental Compliance and Restoration,$0.6M,$0.6M,100.0%
Nov,2024,Department of Homeland Security,United States Coast Guard,Environmental Compliance and Restoration,70-0611,FY2018-FY2022,2022,70-0611 18/22 - Environmental Compliance and Restoration,$0.6M,$0.6M,100.0%
Nov,2024,Department of Homeland Security,Citizenship and Immigration Services,"Federal Assistance, Citizenship and Immigration Services",70-0408,FY2019,2019,"70-0408 /19 - Federal Assistance, Citizenship and Immigration Services",$0.5M,$0.5M,100.0%
Nov,2024,Department of Homeland Security,Federal Emergency Management Agency,Disaster Relief Fund,70-0702,FY2020-FY2021,2021,70-0702 20/21 - Disaster Relief Fund,$0.5M,$0.5M,100.0%
Nov,2024,Department of Homeland Security,Federal Law Enforcement Training Centers,"Procurement, Construction, and Improvements",70-0510,FY2020-FY2024,2024,"70-0510 20/24 - Procurement, Construction, and Improvements",$0.5M,$0.5M,100.0%
Nov,2024,Department of Homeland Security,Transportation Security Administration,Operations and Support,70-0550,FY2018-FY2023,2023,70-0550 18/23 - Operations and Support,$0.5M,$0.5M,93.1%
Nov,2024,Department of Homeland Security,Transportation Security Administration,Operations and Support,70-0550,FY2020-FY2022,2022,70-0550 20/22 - Operations and Support,$0.5M,$0.5M,98.0%
Nov,2024,Department of Homeland Security,Transportation Security Administration,"Research and Development, TSA",70-0802,FY2019-FY2020,2020,"70-0802 19/20 - Research and Development, TSA",$0.5M,$0.5M,100.0%
Nov,2024,Department of Homeland Security,U.S. Customs and Border Protection,"Procurement, Construction, and Improvements",70-0532,FY2017-FY2021,2021,"70-0532 17/21 - Procurement, Construction, and Improvements",$0.5M,$0.5M,100.0%
Nov,2024,Department of Homeland Security,U.S. Customs and Border Protection,"Procurement, Construction, and Improvements",70-0532,FY2018-FY2022,2022,"70-0532 18/22 - Procurement, Construction, and Improvements",$0.5M,$0.5M,100.0%
Nov,2024,Department of Homeland Security,U.S. Customs and Border Protection,"Air and Marine Interdiction, Operations, Maintenance, and Procur",70-0544,No Year,No Year,"70-0544 /X - Air and Marine Interdiction, Operations, Maintenance, and Procur",$0.5M,$0.5M,100.0%
Nov,2024,Department of Homeland Security,U.S. Immigration and Customs Enforcement,Operations and Support,70-0540,FY2020-FY2022,2022,70-0540 20/22 - Operations and Support,$0.5M,$0.5M,100.0%
Nov,2024,Department of Homeland Security,U.S. Immigration and Customs Enforcement,"Procurement, Construction, and Improvements",70-0545,FY2018-FY2022,2022,"70-0545 18/22 - Procurement, Construction, and Improvements",$0.5M,$0.5M,100.0%
Nov,2024,Department of Homeland Security,United States Coast Guard,Research and Development,70-0615,FY2019-FY2021,2021,70-0615 19/21 - Research and Development,$0.5M,$0.5M,100.0%
Nov,2024,Department of Homeland Security,Analysis and Operations,Operations and Support,70-0115,FY2020-FY2021,2021,70-0115 20/21 - Operations and Support,$0.4M,$0.4M,96.5%
Nov,2024,Department of Homeland Security,Citizenship and Immigration Services,"Procurement, Construction, and Improvements, CIS",70-0407,FY2018-FY2020,2020,"70-0407 18/20 - Procurement, Construction, and Improvements, CIS",$0.4M,$0.4M,100.0%
Nov,2024,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,"Procurement, Construction, and Improvements, NPPD",70-0412,FY2020-FY2022,2022,"70-0412 20/22 - Procurement, Construction, and Improvements, NPPD",$0.4M,$0.4M,100.0%
Nov,2024,Department of Homeland Security,Management Directorate,"Procurement, Construction, and Improvements",70-0406,FY2019-FY2021,2021,"70-0406 19/21 - Procurement, Construction, and Improvements",$0.4M,$0.4M,100.0%
Nov,2024,Department of Homeland Security,Office of the Secretary and Executive Management,Operations and Support,70-0100,No Year,No Year,70-0100 /X - Operations and Support,$0.4M,$0.4M,100.0%
Nov,2024,Department of Homeland Security,Transportation Security Administration,"Procurement, Construction, and Improvements, TSA",70-0410,FY2019-FY2021,2021,"70-0410 19/21 - Procurement, Construction, and Improvements, TSA",$0.4M,$0.4M,100.0%
Nov,2024,Department of Homeland Security,Transportation Security Administration,"Procurement, Construction, and Improvements, TSA",70-0410,FY2021-FY2023,2023,"70-0410 21/23 - Procurement, Construction, and Improvements, TSA",$0.2M,$0.4M,49.7%
Nov,2024,Department of Homeland Security,Transportation Security Administration,Operations and Support,70-0550,FY2018-FY2022,2022,70-0550 18/22 - Operations and Support,$0.3M,$0.4M,80.7%
Nov,2024,Department of Homeland Security,Transportation Security Administration,"Research and Development, TSA",70-0802,FY2021-FY2022,2022,"70-0802 21/22 - Research and Development, TSA",$0.4M,$0.4M,100.0%
Nov,2024,Department of Homeland Security,Transportation Security Administration,"Research and Development, TSA",70-0802,FY2023-FY2024,2024,"70-0802 23/24 - Research and Development, TSA",$0.4M,$0.4M,96.5%
Nov,2024,Department of Homeland Security,U.S. Immigration and Customs Enforcement,Operations and Support,70-0540,FY2018-FY2024,2024,70-0540 18/24 - Operations and Support,$0.4M,$0.4M,100.0%
Nov,2024,Department of Homeland Security,U.S. Immigration and Customs Enforcement,Operations and Support,70-0540,FY2019-FY2024,2024,70-0540 19/24 - Operations and Support,$0.4M,$0.4M,100.0%
Nov,2024,Department of Homeland Security,U.S. Immigration and Customs Enforcement,Operations and Support,70-0540,FY2021-FY2025,2025,70-0540 21/25 - Operations and Support,$0.4M,$0.4M,100.0%
Nov,2024,Department of Homeland Security,U.S. Immigration and Customs Enforcement,"Procurement, Construction, and Improvements",70-0545,FY2017-FY2019,2019,"70-0545 17/19 - Procurement, Construction, and Improvements",$0.4M,$0.4M,100.0%
Nov,2024,Department of Homeland Security,United States Coast Guard,Operations and Support,70-0610,FY2019-FY2023,2023,70-0610 19/23 - Operations and Support,$0.4M,$0.4M,100.0%
Nov,2024,Department of Homeland Security,United States Coast Guard,Operations and Support,70-0610,FY2022-FY2028,2028,70-0610 22/28 - Operations and Support,$0.4M,$0.4M,100.0%
Nov,2024,Department of Homeland Security,United States Coast Guard,Environmental Compliance and Restoration,70-0611,FY2017-FY2021,2021,70-0611 17/21 - Environmental Compliance and Restoration,$0.4M,$0.4M,100.0%
Nov,2024,Department of Homeland Security,United States Secret Service,"Procurement, Construction, and Improvements",70-0401,FY2019-FY2021,2021,"70-0401 19/21 - Procurement, Construction, and Improvements",$0.2M,$0.4M,47.1%
Nov,2024,Department of Homeland Security,Countering Weapons of Mass Destruction Office,"Federal Assistance, DNDO",70-0411,FY2020-FY2022,2022,"70-0411 20/22 - Federal Assistance, DNDO",$0.3M,$0.3M,100.0%
Nov,2024,Department of Homeland Security,Countering Weapons of Mass Destruction Office,Operations and Support,70-0861,FY2023,2023,70-0861 /23 - Operations and Support,$0.2M,$0.3M,71.5%
Nov,2024,Department of Homeland Security,Countering Weapons of Mass Destruction Office,Operations and Support,70-0861,FY2021-FY2022,2022,70-0861 21/22 - Operations and Support,$0.3M,$0.3M,100.0%
Nov,2024,Department of Homeland Security,Federal Law Enforcement Training Centers,"Procurement, Construction, and Improvements",70-0510,FY2019-FY2023,2023,"70-0510 19/23 - Procurement, Construction, and Improvements",$0.3M,$0.3M,100.0%
Nov,2024,Department of Homeland Security,U.S. Immigration and Customs Enforcement,"Procurement, Construction, and Improvements",70-0545,FY2019-FY2021,2021,"70-0545 19/21 - Procurement, Construction, and Improvements",$0.3M,$0.3M,100.0%
Nov,2024,Department of Homeland Security,United States Coast Guard,Research and Development,70-0615,FY2020-FY2022,2022,70-0615 20/22 - Research and Development,$0.3M,$0.3M,100.0%
Nov,2024,Department of Homeland Security,Citizenship and Immigration Services,Operations and Support,70-0300,No Year,No Year,70-0300 /X - Operations and Support,$0.2M,$0.2M,100.0%
Nov,2024,Department of Homeland Security,Countering Weapons of Mass Destruction Office,"Federal Assistance, DNDO",70-0411,FY2018-FY2020,2020,"70-0411 18/20 - Federal Assistance, DNDO",$0.2M,$0.2M,84.9%
Nov,2024,Department of Homeland Security,Countering Weapons of Mass Destruction Office,"Procurement, Construction and Improvements",70-0862,FY2020-FY2022,2022,"70-0862 20/22 - Procurement, Construction and Improvements",$0.2M,$0.2M,100.0%
Nov,2024,Department of Homeland Security,Federal Law Enforcement Training Centers,"Procurement, Construction, and Improvements",70-0510,FY2020-FY2021,2021,"70-0510 20/21 - Procurement, Construction, and Improvements",$0.2M,$0.2M,100.0%
Nov,2024,Department of Homeland Security,Management Directorate,Research and Development,70-0801,FY2019-FY2020,2020,70-0801 19/20 - Research and Development,$0.2M,$0.2M,100.0%
Nov,2024,Department of Homeland Security,Office of the Inspector General,Operations and Support,70-0200,FY2022-FY2023,2023,70-0200 22/23 - Operations and Support,$0.2M,$0.2M,99.7%
Nov,2024,Department of Homeland Security,Office of the Secretary and Executive Management,Office of the Secretary and Executive Management,70-0110,No Year,No Year,70-0110 /X - Office of the Secretary and Executive Management,$0.2M,$0.2M,100.0%
Nov,2024,Department of Homeland Security,Office of the Secretary and Executive Management,Operations and Support,70-0100,FY2018-FY2024,2024,70-0100 18/24 - Operations and Support,$0.2M,$0.2M,100.0%
Nov,2024,Department of Homeland Security,Science and Technology,Operations and Support,70-0800,FY2022-FY2023,2023,70-0800 22/23 - Operations and Support,$0.2M,$0.2M,100.0%
Nov,2024,Department of Homeland Security,Transportation Security Administration,"Research and Development, TSA",70-0802,FY2020-FY2021,2021,"70-0802 20/21 - Research and Development, TSA",$0.2M,$0.2M,100.0%
Nov,2024,Department of Homeland Security,U.S. Immigration and Customs Enforcement,"Procurement, Construction, and Improvements",70-0545,No Year,No Year,"70-0545 /X - Procurement, Construction, and Improvements",$0.2M,$0.2M,100.0%
