Month,Fiscal_Year,Agency,Bureau,Account,Account_Number,Period_of_Performance,Expiration_Year,TAFS,Unobligated Balance (Line 2490),Budget Authority (Line 2500),Percentage Unobligated
Nov,2013,Department of Homeland Security,Customs and Border Protection,Immigration Support,70-5451,No Year,No Year,70-5451 /X - Immigration Support,$0.3M,$0.4M,60.4%
Nov,2013,Department of Homeland Security,Domestic Nuclear Detection Office,Systems Acquisition,70-0862,FY2011-FY2013,2013,70-0862 11/13 - Systems Acquisition,$0.4M,$0.4M,100.0%
Nov,2013,Department of Homeland Security,Departmental Management and Operations,Departmental Operations,70-0100,No Year,No Year,70-0100 /X - Departmental Operations,$0.2M,$0.2M,100.0%
Nov,2013,Department of Homeland Security,Departmental Management and Operations,Office of the Undersecretary for Management,70-0111,FY2013-FY2017,2017,70-0111 13/17 - Office of the Undersecretary for Management,$0.2M,$0.2M,100.0%
Nov,2013,Department of Homeland Security,Federal Law Enforcement Training Center,"Salaries and Expenses, Federal Law Enforcement Training Center",70-0509,No Year,No Year,"70-0509 /X - Salaries and Expenses, Federal Law Enforcement Training Center",$0.1M,$0.2M,87.3%
Nov,2013,Department of Homeland Security,United States Secret Service,"Acquisition, Construction, Improvements, and Related Expenses",70-0401,No Year,No Year,"70-0401 /X - Acquisition, Construction, Improvements, and Related Expenses",$0.2M,$0.2M,100.0%
Nov,2013,Department of Homeland Security,Customs and Border Protection,Violent Crime Reduction Program,70-8529,No Year,No Year,70-8529 /X - Violent Crime Reduction Program,$0.1M,$0.1M,100.0%
Nov,2013,Department of Homeland Security,Federal Emergency Management Agency,"Readiness, Mitigation, Response, and Recovery",70-0711,No Year,No Year,"70-0711 /X - Readiness, Mitigation, Response, and Recovery",$0.1M,$0.1M,100.0%
Nov,2013,Department of Homeland Security,Immigration and Customs Enforcement,Violent Crime,70-8598,No Year,No Year,70-8598 /X - Violent Crime,$0.1M,$0.1M,100.0%
Nov,2013,Department of Homeland Security,Transportation Security Administration,Surface Transportation Security,70-0551,No Year,No Year,70-0551 /X - Surface Transportation Security,$0.1M,$0.1M,100.0%
Nov,2013,Department of Homeland Security,Customs and Border Protection,"Border Security Fencing, Infrastructure, and Technology",70-0533,FY2012-FY2013,2013,"70-0533 12/13 - Border Security Fencing, Infrastructure, and Technology",$0.0M,$0.0M,100.0%
Nov,2013,Department of Housing and Urban Development,Housing Programs,FHA-mutual Mortgage Insurance Guaranteed Loan Financing Account,86-4587,No Year,No Year,86-4587 /X - FHA-mutual Mortgage Insurance Guaranteed Loan Financing Account,"$61,421.7M","$67,889.7M",90.5%
Nov,2013,Department of Housing and Urban Development,Housing Programs,FHA-general and Special Risk Guaranteed Loan Financing Account,86-4077,No Year,No Year,86-4077 /X - FHA-general and Special Risk Guaranteed Loan Financing Account,"$9,418.9M","$9,985.6M",94.3%
Nov,2013,Department of Housing and Urban Development,Government National Mortgage Association,Guarantees of Mortgage-backed Securities Financing Account,86-4240,No Year,No Year,86-4240 /X - Guarantees of Mortgage-backed Securities Financing Account,"$6,719.1M","$7,257.8M",92.6%
Nov,2013,Department of Housing and Urban Development,Housing Programs,FHA-mutual Mortgage Insurance Capital Reserve Account,86-0236,No Year,No Year,86-0236 /X - FHA-mutual Mortgage Insurance Capital Reserve Account,"$5,946.6M","$5,946.6M",100.0%
Nov,2013,Department of Housing and Urban Development,Public and Indian Housing Programs,Tenant Based Rental Assistance,86-0302,No Year,No Year,86-0302 /X - Tenant Based Rental Assistance,"$1,106.0M","$4,176.8M",26.5%
Nov,2013,Department of Housing and Urban Development,Public and Indian Housing Programs,Project-based Rental Assistance,86-0303,No Year,No Year,86-0303 /X - Project-based Rental Assistance,"$3,359.1M","$3,582.0M",93.8%
Nov,2013,Department of Housing and Urban Development,Government National Mortgage Association,Guarantees of Mortgage-backed Securities Liquidating Account,86-4238,No Year,No Year,86-4238 /X - Guarantees of Mortgage-backed Securities Liquidating Account,"$1,997.8M","$2,041.3M",97.9%
Nov,2013,Department of Housing and Urban Development,Community Planning and Development,Homeless Assistance Grants,86-0192,FY2012-FY2014,2014,86-0192 12/14 - Homeless Assistance Grants,"$1,646.6M","$1,669.5M",98.6%
Nov,2013,Department of Housing and Urban Development,Public and Indian Housing Programs,Public Housing Operating Fund,86-0163,FY2013,2013,86-0163 /13 - Public Housing Operating Fund,$754.0M,$754.0M,100.0%
Nov,2013,Department of Housing and Urban Development,Community Planning and Development,Community Development Fund,86-0162,FY2012-FY2014,2014,86-0162 12/14 - Community Development Fund,$174.6M,$482.4M,36.2%
Nov,2013,Department of Housing and Urban Development,Housing Programs,Home Ownership Preservation Equity Fund Program Account,86-0343,No Year,No Year,86-0343 /X - Home Ownership Preservation Equity Fund Program Account,$459.7M,$459.7M,100.0%
Nov,2013,Department of Housing and Urban Development,Community Planning and Development,Homeless Assistance Grants,86-0192,FY2011-FY2013,2013,86-0192 11/13 - Homeless Assistance Grants,$190.8M,$302.1M,63.2%
Nov,2013,Department of Housing and Urban Development,Housing Programs,Flexible Subsidy Fund,86-4044,No Year,No Year,86-4044 /X - Flexible Subsidy Fund,$261.3M,$261.3M,100.0%
Nov,2013,Department of Housing and Urban Development,Community Planning and Development,Community Development Fund,86-0162,No Year,No Year,86-0162 /X - Community Development Fund,$175.3M,$244.0M,71.9%
Nov,2013,Department of Housing and Urban Development,Management and Administration,"Administration, Operations and Management",86-0335,FY2013,2013,"86-0335 /13 - Administration, Operations and Management",$156.9M,$231.2M,67.8%
Nov,2013,Department of Housing and Urban Development,Housing Programs,Emergency Homeowners' Relief Fund,86-0407,No Year,No Year,86-0407 /X - Emergency Homeowners' Relief Fund,$195.9M,$196.5M,99.7%
Nov,2013,Department of Housing and Urban Development,Management and Administration,Housing Personnel Compensation and Benefits,86-0334,FY2013,2013,86-0334 /13 - Housing Personnel Compensation and Benefits,$131.7M,$182.1M,72.3%
Nov,2013,Department of Housing and Urban Development,Housing Programs,FHA-general and Special Risk Insurance Funds Liquidating Account,86-4072,No Year,No Year,86-4072 /X - FHA-general and Special Risk Insurance Funds Liquidating Account,$81.7M,$154.2M,53.0%
Nov,2013,Department of Housing and Urban Development,Community Planning and Development,Home Investment Partnership Program,86-0205,FY2012-FY2014,2014,86-0205 12/14 - Home Investment Partnership Program,$47.8M,$142.3M,33.6%
Nov,2013,Department of Housing and Urban Development,Public and Indian Housing Programs,Choice Neighborhoods,86-0349,FY2012-FY2014,2014,86-0349 12/14 - Choice Neighborhoods,$116.0M,$119.5M,97.0%
Nov,2013,Department of Housing and Urban Development,Housing Programs,Housing for the Elderly,86-0320,FY2012-FY2015,2015,86-0320 12/15 - Housing for the Elderly,$71.8M,$114.2M,62.9%
Nov,2013,Department of Housing and Urban Development,Community Planning and Development,Community Development Loan Guarantees Financing Account,86-4096,No Year,No Year,86-4096 /X - Community Development Loan Guarantees Financing Account,$109.0M,$109.0M,100.0%
Nov,2013,Department of Housing and Urban Development,Housing Programs,Housing for Persons with Disabilities,86-0237,FY2012-FY2015,2015,86-0237 12/15 - Housing for Persons with Disabilities,$101.6M,$102.3M,99.4%
Nov,2013,Department of Housing and Urban Development,Management and Administration,Transformation Initiative,86-0402,FY2011-FY2013,2013,86-0402 11/13 - Transformation Initiative,$95.3M,$97.1M,98.2%
Nov,2013,Department of Housing and Urban Development,Management and Administration,Public and Indian Housing Personnel Compensation and Benefits,86-0337,FY2013,2013,86-0337 /13 - Public and Indian Housing Personnel Compensation and Benefits,$65.5M,$91.8M,71.3%
Nov,2013,Department of Housing and Urban Development,Public and Indian Housing Programs,Indian Housing Loan Guarantee Fund Financing Account,86-4104,No Year,No Year,86-4104 /X - Indian Housing Loan Guarantee Fund Financing Account,$80.2M,$83.7M,95.8%
Nov,2013,Department of Housing and Urban Development,Management and Administration,Working Capital Fund,86-4586,FY2012-FY2013,2013,86-4586 12/13 - Working Capital Fund,$69.6M,$74.9M,93.0%
Nov,2013,Department of Housing and Urban Development,Community Planning and Development,Housing Opportunities for Persons with AIDS,86-0308,FY2012-FY2013,2013,86-0308 12/13 - Housing Opportunities for Persons with AIDS,$35.7M,$69.9M,51.1%
Nov,2013,Department of Housing and Urban Development,Management and Administration,Office of Inspector General,86-0189,FY2013,2013,86-0189 /13 - Office of Inspector General,$43.9M,$59.0M,74.5%
Nov,2013,Department of Housing and Urban Development,Housing Programs,Homeownership and Rental Housing Assistance,86-0148,No Year,No Year,86-0148 /X - Homeownership and Rental Housing Assistance,$50.5M,$54.8M,92.1%
Nov,2013,Department of Housing and Urban Development,Community Planning and Development,Homeless Assistance Grants,86-0192,No Year,No Year,86-0192 /X - Homeless Assistance Grants,$53.5M,$53.5M,100.0%
Nov,2013,Department of Housing and Urban Development,Public and Indian Housing Programs,Housing Certificate Fund,86-0319,No Year,No Year,86-0319 /X - Housing Certificate Fund,$47.6M,$47.6M,100.0%
Nov,2013,Department of Housing and Urban Development,Housing Programs,Housing for the Elderly,86-0320,No Year,No Year,86-0320 /X - Housing for the Elderly,$46.6M,$46.6M,100.0%
Nov,2013,Department of Housing and Urban Development,Management and Administration,Community Planning and Development Personnel Compensation and Be,86-0338,FY2013,2013,86-0338 /13 - Community Planning and Development Personnel Compensation and Be,$33.4M,$46.3M,72.1%
Nov,2013,Department of Housing and Urban Development,Housing Programs,Housing for Persons with Disabilities,86-0237,FY2011-FY2014,2014,86-0237 11/14 - Housing for Persons with Disabilities,$44.3M,$45.6M,97.1%
Nov,2013,Department of Housing and Urban Development,Management and Administration,Working Capital Fund,86-4586,FY2013-FY2014,2014,86-4586 13/14 - Working Capital Fund,$42.8M,$43.2M,99.2%
Nov,2013,Department of Housing and Urban Development,Housing Programs,Housing for Persons with Disabilities,86-0237,No Year,No Year,86-0237 /X - Housing for Persons with Disabilities,$35.2M,$35.3M,99.9%
Nov,2013,Department of Housing and Urban Development,Public and Indian Housing Programs,Native American Housing Block Grant,86-0313,No Year,No Year,86-0313 /X - Native American Housing Block Grant,$33.8M,$33.8M,100.0%
Nov,2013,Department of Housing and Urban Development,Management and Administration,Fair Housing and Equal Opportunity Personnel Compensation and Be,86-0340,FY2013,2013,86-0340 /13 - Fair Housing and Equal Opportunity Personnel Compensation and Be,$23.7M,$33.0M,71.9%
Nov,2013,Department of Housing and Urban Development,Public and Indian Housing Programs,Public Housing Capital Fund,86-0304,FY2012-FY2015,2015,86-0304 12/15 - Public Housing Capital Fund,$22.5M,$32.5M,69.3%
Nov,2013,Department of Housing and Urban Development,Management and Administration,Working Capital Fund,86-4586,No Year,No Year,86-4586 /X - Working Capital Fund,$30.1M,$30.4M,99.1%
Nov,2013,Department of Housing and Urban Development,Housing Programs,Housing for the Elderly,86-0320,FY2013-FY2016,2016,86-0320 13/16 - Housing for the Elderly,$30.1M,$30.1M,100.0%
Nov,2013,Department of Housing and Urban Development,Public and Indian Housing Programs,Public Housing Capital Fund,86-0304,No Year,No Year,86-0304 /X - Public Housing Capital Fund,$28.7M,$29.4M,97.7%
Nov,2013,Department of Housing and Urban Development,Management and Administration,Transformation Initiative,86-0402,FY2012-FY2014,2014,86-0402 12/14 - Transformation Initiative,$27.0M,$27.1M,99.6%
Nov,2013,Department of Housing and Urban Development,Housing Programs,Home Ownership Preservation Entity Fund Financing Account,86-4353,No Year,No Year,86-4353 /X - Home Ownership Preservation Entity Fund Financing Account,$26.0M,$26.2M,99.2%
Nov,2013,Department of Housing and Urban Development,Housing Programs,Emergency Homeowners' Relief Financing Account,86-4357,No Year,No Year,86-4357 /X - Emergency Homeowners' Relief Financing Account,$25.4M,$26.0M,97.3%
Nov,2013,Department of Housing and Urban Development,Government National Mortgage Association,Guarantees of Mortgage-backed Securities Loan Guarantee Program,86-0186,No Year,No Year,86-0186 /X - Guarantees of Mortgage-backed Securities Loan Guarantee Program,$23.2M,$23.2M,100.0%
Nov,2013,Department of Housing and Urban Development,Policy Development and Research,Research and Technology,86-0108,FY2013-FY2014,2014,86-0108 13/14 - Research and Technology,$22.4M,$22.4M,100.0%
Nov,2013,Department of Housing and Urban Development,Community Planning and Development,Neighborhood Stabilization Program,86-0344,No Year,No Year,86-0344 /X - Neighborhood Stabilization Program,$20.5M,$20.5M,100.0%
Nov,2013,Department of Housing and Urban Development,Housing Programs,Housing for the Elderly,86-0320,FY2010-FY2013,2013,86-0320 10/13 - Housing for the Elderly,$18.3M,$18.4M,99.4%
Nov,2013,Department of Housing and Urban Development,Housing Programs,FHA-mutual Mortgage and Cooperative Housing Insurance Funds Liqu,86-4070,No Year,No Year,86-4070 /X - FHA-mutual Mortgage and Cooperative Housing Insurance Funds Liqu,$12.8M,$18.0M,71.1%
Nov,2013,Department of Housing and Urban Development,Public and Indian Housing Programs,Public Housing Capital Fund,86-0304,FY2011-FY2014,2014,86-0304 11/14 - Public Housing Capital Fund,$16.4M,$17.1M,95.8%
Nov,2013,Department of Housing and Urban Development,Housing Programs,FHA-general and Special Risk Program Account,86-0200,No Year,No Year,86-0200 /X - FHA-general and Special Risk Program Account,$16.4M,$16.4M,100.0%
Nov,2013,Department of Housing and Urban Development,Housing Programs,Housing for Persons with Disabilities,86-0237,FY2013-FY2016,2016,86-0237 13/16 - Housing for Persons with Disabilities,$16.1M,$16.1M,100.0%
Nov,2013,Department of Housing and Urban Development,Housing Programs,FHA-mutual Mortgage Insurance Program Account,86-0183,FY2012-FY2013,2013,86-0183 12/13 - FHA-mutual Mortgage Insurance Program Account,$6.5M,$14.9M,43.8%
Nov,2013,Department of Housing and Urban Development,Public and Indian Housing Programs,Native American Housing Block Grant,86-0313,FY2012-FY2016,2016,86-0313 12/16 - Native American Housing Block Grant,$11.1M,$13.1M,84.4%
Nov,2013,Department of Housing and Urban Development,Public and Indian Housing Programs,Title VI Indian Federal Guarantees Financing Account,86-4244,No Year,No Year,86-4244 /X - Title VI Indian Federal Guarantees Financing Account,$12.1M,$12.1M,100.0%
Nov,2013,Department of Housing and Urban Development,Housing Programs,Other Assisted Housing Programs (Higher Education),86-4058,No Year,No Year,86-4058 /X - Other Assisted Housing Programs (Higher Education),$11.3M,$11.3M,100.0%
Nov,2013,Department of Housing and Urban Development,Housing Programs,Manufactured Housing Fees Trust Fund,86-8119,No Year,No Year,86-8119 /X - Manufactured Housing Fees Trust Fund,$10.6M,$10.8M,98.6%
Nov,2013,Department of Housing and Urban Development,Management and Administration,Policy Development and Research Personnel Compensation and Benef,86-0339,FY2013,2013,86-0339 /13 - Policy Development and Research Personnel Compensation and Benef,$7.1M,$9.8M,73.0%
Nov,2013,Department of Housing and Urban Development,Community Planning and Development,Home Investment Partnership Program,86-0205,FY2011-FY2013,2013,86-0205 11/13 - Home Investment Partnership Program,$8.9M,$9.4M,93.8%
Nov,2013,Department of Housing and Urban Development,Fair Housing and Equal Opportunity,Fair Housing Activities,86-0144,FY2012-FY2013,2013,86-0144 12/13 - Fair Housing Activities,$8.6M,$9.4M,91.9%
Nov,2013,Department of Housing and Urban Development,Public and Indian Housing Programs,Public Housing Capital Fund,86-0304,FY2010-FY2013,2013,86-0304 10/13 - Public Housing Capital Fund,$7.6M,$9.2M,83.0%
Nov,2013,Department of Housing and Urban Development,Housing Programs,Energy Innovation Fund,86-0401,FY2010-FY2013,2013,86-0401 10/13 - Energy Innovation Fund,$8.8M,$8.8M,100.0%
Nov,2013,Department of Housing and Urban Development,Management and Administration,Salaries and Expenses,86-0143,No Year,No Year,86-0143 /X - Salaries and Expenses,$8.7M,$8.8M,99.9%
Nov,2013,Department of Housing and Urban Development,Public and Indian Housing Programs,Revitalization of Severely Distressed Public Housing (HOPE VI),86-0218,No Year,No Year,86-0218 /X - Revitalization of Severely Distressed Public Housing (HOPE VI),$7.3M,$7.3M,100.0%
Nov,2013,Department of Housing and Urban Development,Community Planning and Development,Community Development Fund,86-0162,FY2011-FY2013,2013,86-0162 11/13 - Community Development Fund,$6.7M,$6.7M,100.0%
Nov,2013,Department of Housing and Urban Development,Housing Programs,Rent Supplemental Program,86-0129,No Year,No Year,86-0129 /X - Rent Supplemental Program,$4.7M,$6.2M,76.2%
Nov,2013,Department of Housing and Urban Development,Housing Programs,Housing for the Elderly or Handicapped Fund Liquidating Account,86-4115,No Year,No Year,86-4115 /X - Housing for the Elderly or Handicapped Fund Liquidating Account,$5.8M,$6.0M,96.3%
Nov,2013,Department of Housing and Urban Development,Public and Indian Housing Programs,Native Hawaiian Housing Loan Guarantee Fund Program Account,86-0233,No Year,No Year,86-0233 /X - Native Hawaiian Housing Loan Guarantee Fund Program Account,$5.4M,$5.4M,99.7%
Nov,2013,Department of Housing and Urban Development,Government National Mortgage Association,Guarantees of Mortgage-backed Securities Loan Guarantee Program,86-0186,FY2013,2013,86-0186 /13 - Guarantees of Mortgage-backed Securities Loan Guarantee Program,$3.1M,$5.2M,58.8%
Nov,2013,Department of Housing and Urban Development,Community Planning and Development,Self-help Homeownership Opportunity Program,86-0176,FY2012-FY2014,2014,86-0176 12/14 - Self-help Homeownership Opportunity Program,$5.0M,$5.0M,100.0%
Nov,2013,Department of Housing and Urban Development,Management and Administration,Working Capital Fund,86-4586,FY2011-FY2013,2013,86-4586 11/13 - Working Capital Fund,$5.0M,$5.0M,100.0%
Nov,2013,Department of Housing and Urban Development,Public and Indian Housing Programs,Indian Housing Loan Guarantee Fund Program Account,86-0223,No Year,No Year,86-0223 /X - Indian Housing Loan Guarantee Fund Program Account,$3.2M,$5.0M,63.0%
Nov,2013,Department of Housing and Urban Development,Housing Programs,FHA-mutual Mortgage Insurance Direct Loan Financing Account,86-4242,No Year,No Year,86-4242 /X - FHA-mutual Mortgage Insurance Direct Loan Financing Account,$4.8M,$4.8M,100.0%
Nov,2013,Department of Housing and Urban Development,Policy Development and Research,Research and Technology,86-0108,FY2012-FY2013,2013,86-0108 12/13 - Research and Technology,$4.2M,$4.4M,95.5%
Nov,2013,Department of Housing and Urban Development,Housing Programs,FHA-loan Guarantee Recovery Fund Financing Account,86-4106,No Year,No Year,86-4106 /X - FHA-loan Guarantee Recovery Fund Financing Account,$4.3M,$4.3M,100.0%
Nov,2013,Department of Housing and Urban Development,Public and Indian Housing Programs,Public Housing Operating Fund,86-0163,FY2012-FY2013,2013,86-0163 12/13 - Public Housing Operating Fund,$4.3M,$4.3M,100.0%
Nov,2013,Department of Housing and Urban Development,Housing Programs,Rental Housing Assistance Fund,86-4041,No Year,No Year,86-4041 /X - Rental Housing Assistance Fund,$4.0M,$4.0M,100.0%
Nov,2013,Department of Housing and Urban Development,Community Planning and Development,Community Development Loan Guarantees Program Account,86-0198,FY2012-FY2013,2013,86-0198 12/13 - Community Development Loan Guarantees Program Account,$3.9M,$3.9M,100.0%
Nov,2013,Department of Housing and Urban Development,Office of Lead Hazard Control and Healthy Homes,Lead Hazard Reduction,86-0174,FY2012-FY2013,2013,86-0174 12/13 - Lead Hazard Reduction,$2.0M,$3.9M,49.8%
Nov,2013,Department of Housing and Urban Development,Housing Programs,Green Retrofit Program for Multifamily Housing Financing Account,86-4589,No Year,No Year,86-4589 /X - Green Retrofit Program for Multifamily Housing Financing Account,$3.8M,$3.8M,100.0%
Nov,2013,Department of Housing and Urban Development,Office of Lead Hazard Control and Healthy Homes,Lead Hazard Reduction,86-0174,No Year,No Year,86-0174 /X - Lead Hazard Reduction,$3.7M,$3.7M,100.0%
Nov,2013,Department of Housing and Urban Development,Community Planning and Development,Rural Housing and Economic Development,86-0324,No Year,No Year,86-0324 /X - Rural Housing and Economic Development,$3.5M,$3.5M,100.0%
Nov,2013,Department of Housing and Urban Development,Management and Administration,"Office of Inspector General, Recovery Act",86-0190,FY2009-FY2013,2013,"86-0190 09/13 - Office of Inspector General, Recovery Act",$2.8M,$3.4M,83.9%
Nov,2013,Department of Housing and Urban Development,Community Planning and Development,Brownfields Redevelopment,86-0314,No Year,No Year,86-0314 /X - Brownfields Redevelopment,$3.3M,$3.3M,100.0%
Nov,2013,Department of Housing and Urban Development,Management and Administration,Office of Healthy Homes and Lead Hazard Control Personnel Compen,86-0341,FY2013,2013,86-0341 /13 - Office of Healthy Homes and Lead Hazard Control Personnel Compen,$2.3M,$3.3M,70.3%
Nov,2013,Department of Housing and Urban Development,Housing Programs,Housing for the Elderly,86-0320,FY2011-FY2014,2014,86-0320 11/14 - Housing for the Elderly,$3.1M,$3.1M,100.0%
Nov,2013,Department of Housing and Urban Development,Management and Administration,Community Planning and Development Personnel Compensation and Be,86-0338,FY2011-FY2013,2013,86-0338 11/13 - Community Planning and Development Personnel Compensation and Be,$2.7M,$3.0M,90.6%
Nov,2013,Department of Housing and Urban Development,Public and Indian Housing Programs,Public Housing Operating Fund,86-0163,No Year,No Year,86-0163 /X - Public Housing Operating Fund,$3.0M,$3.0M,100.0%
Nov,2013,Department of Housing and Urban Development,Community Planning and Development,Home Investment Partnership Program,86-0205,No Year,No Year,86-0205 /X - Home Investment Partnership Program,$2.5M,$2.7M,92.6%
Nov,2013,Department of Housing and Urban Development,Public and Indian Housing Programs,Native Hawaiian Housing Loan Guarantee Fund Financing Account,86-4351,No Year,No Year,86-4351 /X - Native Hawaiian Housing Loan Guarantee Fund Financing Account,$2.1M,$2.1M,100.0%
Nov,2013,Department of Housing and Urban Development,Management and Administration,"Administration, Operations and Management",86-0335,FY2011-FY2013,2013,"86-0335 11/13 - Administration, Operations and Management",$2.0M,$2.0M,99.8%
Nov,2013,Department of Housing and Urban Development,Housing Programs,Housing for Persons with Disabilities,86-0237,FY2010-FY2013,2013,86-0237 10/13 - Housing for Persons with Disabilities,$1.1M,$1.6M,67.8%
Nov,2013,Department of Housing and Urban Development,Management and Administration,Transformation Initiative,86-0402,No Year,No Year,86-0402 /X - Transformation Initiative,$1.4M,$1.4M,100.0%
Nov,2013,Department of Housing and Urban Development,Community Planning and Development,Revolving Fund (liquidating Programs),86-4015,No Year,No Year,86-4015 /X - Revolving Fund (liquidating Programs),$0.2M,$1.2M,15.6%
Nov,2013,Department of Housing and Urban Development,Housing Programs,Homeownership and Opportunity for People Everywhere Grants (HOPE,86-0196,No Year,No Year,86-0196 /X - Homeownership and Opportunity for People Everywhere Grants (HOPE,$1.1M,$1.1M,100.0%
Nov,2013,Department of Housing and Urban Development,Public and Indian Housing Programs,Drug Elimination Grants for Low-income Housing,86-0197,No Year,No Year,86-0197 /X - Drug Elimination Grants for Low-income Housing,$1.1M,$1.1M,100.0%
Nov,2013,Department of Housing and Urban Development,Management and Administration,Office of Inspector General,86-0189,No Year,No Year,86-0189 /X - Office of Inspector General,$0.8M,$0.9M,91.1%
Nov,2013,Department of Housing and Urban Development,Public and Indian Housing Programs,Native Hawaiian Housing Block Grant,86-0235,No Year,No Year,86-0235 /X - Native Hawaiian Housing Block Grant,$0.9M,$0.9M,100.0%
Nov,2013,Department of Housing and Urban Development,Community Planning and Development,Youthbuild Program,86-0219,No Year,No Year,86-0219 /X - Youthbuild Program,$0.5M,$0.5M,100.0%
Nov,2013,Department of Housing and Urban Development,Community Planning and Development,Housing Opportunities for Persons with AIDS,86-0308,FY2012-FY2014,2014,86-0308 12/14 - Housing Opportunities for Persons with AIDS,$0.5M,$0.5M,100.0%
Nov,2013,Department of Housing and Urban Development,Housing Programs,FHA-general and Special Risk Direct Loan Financing Account,86-4105,No Year,No Year,86-4105 /X - FHA-general and Special Risk Direct Loan Financing Account,$0.5M,$0.5M,100.0%
Nov,2013,Department of Housing and Urban Development,Community Planning and Development,Housing Opportunities for Persons with AIDS,86-0308,No Year,No Year,86-0308 /X - Housing Opportunities for Persons with AIDS,$0.4M,$0.4M,100.0%
Nov,2013,Department of Housing and Urban Development,Policy Development and Research,Research and Technology,86-0108,No Year,No Year,86-0108 /X - Research and Technology,$0.1M,$0.1M,100.0%
Nov,2013,Department of Housing and Urban Development,Community Planning and Development,Empowerment Zones/enterprise Communities/renewal Communities,86-0315,No Year,No Year,86-0315 /X - Empowerment Zones/enterprise Communities/renewal Communities,$0.0M,$0.0M,100.0%
Nov,2013,Department of Housing and Urban Development,Housing Programs,Manufactured Home Inspection and Monitoring,86-5271,No Year,No Year,86-5271 /X - Manufactured Home Inspection and Monitoring,$0.0M,$0.0M,100.0%
Nov,2013,Department of Housing and Urban Development,Housing Programs,Nehemiah Housing Opportunity Fund,86-4071,No Year,No Year,86-4071 /X - Nehemiah Housing Opportunity Fund,$0.0M,$0.0M,100.0%
Nov,2013,Department of Justice,Federal Bureau of Investigation,Salaries and Expenses,15-0200,FY2013,2013,15-0200 /13 - Salaries and Expenses,"$3,717.1M","$4,977.6M",74.7%
Nov,2013,Department of Justice,Federal Prison System,Salaries and Expenses,15-1060,FY2013,2013,15-1060 /13 - Salaries and Expenses,"$2,133.1M","$3,220.1M",66.2%
Nov,2013,Department of Justice,Legal Activities and U.S. Marshals,Assets Forfeiture Fund,15-5042,No Year,No Year,15-5042 /X - Assets Forfeiture Fund,"$1,385.8M","$2,014.6M",68.8%
Nov,2013,Department of Justice,General Administration,Working Capital Fund,15-4526,No Year,No Year,15-4526 /X - Working Capital Fund,"$1,159.2M","$1,659.0M",69.9%
Nov,2013,Department of Justice,Drug Enforcement Administration,Salaries and Expenses,15-1100,FY2013,2013,15-1100 /13 - Salaries and Expenses,"$1,135.0M","$1,561.4M",72.7%
Nov,2013,Department of Justice,Legal Activities and U.S. Marshals,"Salaries and Expenses, United States Attorneys",15-0322,FY2013,2013,"15-0322 /13 - Salaries and Expenses, United States Attorneys",$771.0M,"$1,129.0M",68.3%
Nov,2013,Department of Justice,Legal Activities and U.S. Marshals,"Salaries and Expenses, General Legal Activities",15-0128,FY2013,2013,"15-0128 /13 - Salaries and Expenses, General Legal Activities",$879.1M,"$1,072.2M",82.0%
Nov,2013,Department of Justice,Federal Bureau of Investigation,Salaries and Expenses,15-0200,No Year,No Year,15-0200 /X - Salaries and Expenses,"$1,017.7M","$1,027.7M",99.0%
Nov,2013,Department of Justice,General Administration,Detention Trustee,15-0136,No Year,No Year,15-0136 /X - Detention Trustee,$851.2M,$852.9M,99.8%
Nov,2013,Department of Justice,Office of Justice Programs,Crime Victims Fund,15-5041,No Year,No Year,15-5041 /X - Crime Victims Fund,$714.9M,$755.1M,94.7%
Nov,2013,Department of Justice,"Bureau of Alcohol, Tobacco, Firearms, and Explosives",Salaries and Expenses,15-0700,FY2013,2013,15-0700 /13 - Salaries and Expenses,$453.2M,$687.2M,65.9%
Nov,2013,Department of Justice,Office of Justice Programs,State and Local Law Enforcement Assistance,15-0404,No Year,No Year,15-0404 /X - State and Local Law Enforcement Assistance,$645.0M,$678.3M,95.1%
Nov,2013,Department of Justice,Legal Activities and U.S. Marshals,September 11th Victim Compensation (general Fund),15-0340,No Year,No Year,15-0340 /X - September 11th Victim Compensation (general Fund),$512.7M,$512.7M,100.0%
Nov,2013,Department of Justice,Drug Enforcement Administration,Diversion Control Fee Account,15-5131,No Year,No Year,15-5131 /X - Diversion Control Fee Account,$359.3M,$404.5M,88.8%
Nov,2013,Department of Justice,Legal Activities and U.S. Marshals,"Salaries and Expenses, United States Marshals Service",15-0324,FY2013,2013,"15-0324 /13 - Salaries and Expenses, United States Marshals Service",$293.5M,$401.3M,73.1%
Nov,2013,Department of Justice,Legal Activities and U.S. Marshals,Fees and Expenses of Witnesses,15-0311,No Year,No Year,15-0311 /X - Fees and Expenses of Witnesses,$290.6M,$312.7M,92.9%
Nov,2013,Department of Justice,Interagency Law Enforcement,Interagency Crime and Drug Enforcement,15-0323,FY2013,2013,15-0323 /13 - Interagency Crime and Drug Enforcement,$145.4M,$288.5M,50.4%
Nov,2013,Department of Justice,Federal Prison System,"Federal Prison Industries, Incorporated",15-4500,No Year,No Year,"15-4500 /X - Federal Prison Industries, Incorporated",$167.1M,$283.5M,58.9%
